# CREATED BY GENE DIAGNOSTICS TOOL on Thu Jan 24 15:52:24 2019
# diag: fluxspectra, run(s): act, time window: 0-30(300 steps), species: ions
# original data path: /ptmp/cmor/S-a/q0-1.7/ITGa_NL/omt10/
# normalization: R_0
#
# Q*dVdx =   9.5789E+01 MW
# G*dVdx =   6.8822E-10 MW/keV
#  kx         G_es,p      Q_es,p    
  5.1459E+00 -3.8228E-13  8.5755E-02
  5.1949E+00  4.4532E-12  8.1275E-02
  5.2440E+00  7.4131E-13  7.9333E-02
  5.2930E+00 -6.9643E-13  7.8639E-02
  5.3420E+00  7.8535E-12  7.7123E-02
  5.3910E+00 -4.5846E-12  7.3737E-02
  5.4400E+00  2.2757E-12  7.0417E-02
  5.4890E+00 -7.3441E-12  6.8168E-02
  5.5380E+00  3.7353E-12  6.7445E-02
  5.5870E+00  3.6691E-12  6.5385E-02
  5.6360E+00 -8.8252E-13  6.3770E-02
  5.6850E+00 -6.3688E-12  6.1491E-02
  5.7340E+00  4.6730E-12  5.9607E-02
  5.7830E+00  2.1716E-12  5.7172E-02
  5.8321E+00 -1.7081E-12  5.6136E-02
  5.8811E+00 -1.5753E-12  5.5190E-02
  5.9301E+00  1.4498E-12  5.4106E-02
  5.9791E+00  3.4251E-12  5.4053E-02
  6.0281E+00  1.0286E-12  5.3085E-02
  6.0771E+00 -5.2096E-12  5.1452E-02
  6.1261E+00 -4.4213E-12  4.9571E-02
  6.1751E+00  6.1169E-12  4.7740E-02
  6.2241E+00  1.0477E-12  4.7126E-02
  6.2731E+00  4.7002E-12  4.6293E-02
  6.3221E+00  3.0435E-12  4.5028E-02
  6.3712E+00 -3.4187E-13  4.3000E-02
  6.4202E+00  1.9682E-12  4.1716E-02
  6.4692E+00 -4.8068E-12  4.1803E-02
  6.5182E+00  2.5553E-15  3.9272E-02
  6.5672E+00  1.0433E-12  3.9282E-02
  6.6162E+00  3.0983E-13  3.8931E-02
  6.6652E+00  7.3960E-13  3.6569E-02
  6.7142E+00  1.8366E-12  3.5383E-02
  6.7632E+00  3.3393E-13  3.4306E-02
  6.8122E+00  6.0209E-13  3.3797E-02
  6.8612E+00  1.3122E-12  3.3040E-02
  6.9103E+00  3.5153E-13  3.1903E-02
  6.9593E+00  1.7416E-12  3.0525E-02
  7.0083E+00 -2.9138E-13  2.9195E-02
  7.0573E+00  1.8643E-12  2.8134E-02
  7.1063E+00 -2.8579E-12  2.7605E-02
  7.1553E+00  2.3944E-12  2.6778E-02
  7.2043E+00  4.0965E-12  2.5366E-02
  7.2533E+00 -5.3592E-12  2.4769E-02
  7.3023E+00 -3.6317E-12  2.4029E-02
  7.3513E+00  2.8686E-12  2.3733E-02
  7.4003E+00 -2.4304E-12  2.3565E-02
  7.4494E+00 -5.0697E-12  2.3588E-02
  7.4984E+00 -3.3659E-12  2.2735E-02
  7.5474E+00 -3.7555E-12  2.2323E-02
  7.5964E+00 -3.1052E-12  2.1148E-02
  7.6454E+00  2.9208E-12  2.2199E-02
  7.6944E+00  1.1550E-12  2.0962E-02
  7.7434E+00  2.3506E-12  2.0997E-02
  7.7924E+00  2.7962E-12  2.0377E-02
  7.8414E+00 -4.8107E-13  1.9500E-02
  7.8904E+00  1.6986E-12  1.8221E-02
  7.9394E+00  2.1286E-13  1.6465E-02
  7.9884E+00  5.6396E-12  1.6274E-02
  8.0375E+00  1.6995E-12  1.6226E-02
  8.0865E+00  9.4654E-13  1.5847E-02
  8.1355E+00 -2.7203E-12  1.5877E-02
  8.1845E+00 -2.3818E-13  1.6458E-02
  8.2335E+00  2.5529E-12  1.5725E-02
  8.2825E+00  3.0646E-12  1.5271E-02
  8.3315E+00 -2.9130E-12  1.5252E-02
  8.3805E+00  3.9995E-12  1.5425E-02
  8.4295E+00 -7.7630E-13  1.5125E-02
  8.4785E+00 -3.3993E-14  1.3910E-02
  8.5275E+00  2.3701E-12  1.4333E-02
  8.5766E+00  6.1929E-12  1.3814E-02
  8.6256E+00  7.7344E-13  1.3177E-02
  8.6746E+00  7.1635E-12  1.3045E-02
  8.7236E+00 -4.0655E-12  1.1739E-02
  8.7726E+00  1.0614E-11  1.2411E-02
  8.8216E+00  1.6999E-11  1.2472E-02
  8.8706E+00  4.9075E-12  1.1702E-02
  8.9196E+00  4.2539E-11  1.1372E-02
  8.9686E+00 -4.8942E-12  1.1511E-02
  9.0176E+00  1.3495E-10  9.7729E-03
  9.0666E+00 -1.7507E-10  8.2545E-03
  9.1157E+00 -2.9171E-10  5.8680E-03
  9.1647E+00 -5.5647E-11  3.9064E-04
  9.2137E+00 -6.6537E-11  2.5556E-04
  9.2627E+00 -1.5237E-10  1.8779E-03
  9.3117E+00  1.4207E-10 -1.0184E-03
  9.3607E+00 -3.0693E-12  3.9514E-03
  9.4097E+00  0.0000E+00  0.0000E+00


#  ky         G_es,p      Q_es,p    
  0.0000E+00  0.0000E+00  0.0000E+00
  5.0000E-02 -2.4674E-11  1.3836E+02
  1.0000E-01  2.8217E-10  8.1228E+01
  1.5000E-01  5.1106E-12  8.2095E+01
  2.0000E-01  7.4336E-10  7.7638E+01
  2.5000E-01 -7.1982E-10  8.1986E+01
  3.0000E-01  9.9549E-10  7.9804E+01
  3.5000E-01 -5.5306E-10  6.0009E+01
  4.0000E-01 -7.4449E-10  4.1028E+01
  4.5000E-01  1.1024E-09  2.9315E+01
  5.0000E-01 -1.0555E-10  2.2335E+01
  5.5000E-01  5.7955E-10  1.6103E+01
  6.0000E-01  1.0962E-10  1.2284E+01
  6.5000E-01  3.4044E-10  9.9042E+00
  7.0000E-01  1.5746E-10  8.1747E+00
  7.5000E-01  9.7469E-11  6.9639E+00
  8.0000E-01  2.1133E-10  6.0341E+00
  8.5000E-01  1.5070E-10  5.4196E+00
  9.0000E-01 -7.0296E-11  4.9042E+00
  9.5000E-01  6.3129E-11  4.4494E+00
  1.0000E+00 -8.0801E-11  3.9846E+00
  1.0500E+00 -5.3421E-11  3.5666E+00
  1.1000E+00  3.8269E-11  3.1512E+00
  1.1500E+00 -8.1859E-12  2.7546E+00
  1.2000E+00  1.6872E-11  2.4281E+00
  1.2500E+00 -1.1454E-10  2.1296E+00
  1.3000E+00  5.3460E-11  1.9062E+00
  1.3500E+00 -1.4771E-11  1.7375E+00
  1.4000E+00  3.5490E-11  1.6206E+00
  1.4500E+00 -8.1957E-11  1.5239E+00
  1.5000E+00 -4.8551E-11  1.4481E+00
  1.5500E+00  3.5221E-11  1.3973E+00
  1.6000E+00 -5.7138E-12  1.3233E+00
  1.6500E+00 -2.6552E-11  1.2626E+00
  1.7000E+00  5.2905E-12  1.1571E+00
  1.7500E+00  9.6166E-12  1.0649E+00
  1.8000E+00  1.1664E-11  9.4616E-01
  1.8500E+00 -1.2996E-11  8.4341E-01
  1.9000E+00  1.1622E-12  7.4176E-01
  1.9500E+00  2.4154E-11  6.5744E-01
  2.0000E+00  1.6617E-12  5.8812E-01
  2.0500E+00 -1.3723E-11  5.4594E-01
  2.1000E+00  1.4734E-11  5.3653E-01
  2.1500E+00  5.9733E-12  5.3095E-01
  2.2000E+00  6.2286E-12  5.5170E-01
  2.2500E+00 -3.5081E-11  5.7435E-01
  2.3000E+00 -1.0430E-11  6.0065E-01
  2.3500E+00  2.0635E-11  6.2518E-01
  2.4000E+00  1.3939E-11  6.3288E-01
  2.4500E+00  2.4816E-11  6.2848E-01
  2.5000E+00 -1.2288E-11  6.0981E-01
  2.5500E+00  9.8626E-12  5.8130E-01
  2.6000E+00  3.2390E-12  5.4161E-01
  2.6500E+00  7.4668E-12  5.0190E-01
  2.7000E+00 -1.2533E-11  4.7142E-01
  2.7500E+00 -7.5105E-12  4.4415E-01
  2.8000E+00  1.4134E-13  4.2212E-01
  2.8500E+00  3.5685E-11  4.2235E-01
  2.9000E+00  2.2497E-11  4.3543E-01
  2.9500E+00 -1.3146E-11  4.5502E-01
  3.0000E+00  1.6785E-11  4.8620E-01
  3.0500E+00  9.7680E-11  5.2102E-01
  3.1000E+00 -1.4546E-11  5.8754E-01
  3.1500E+00 -5.1240E-10  7.4926E-01
