# CREATED BY GENE DIAGNOSTICS TOOL on Thu Jan 24 15:52:28 2019
# diag: zprofile, run(s): act, time window: 0-30(300 steps), species: ions
# original data path: /ptmp/cmor/S-a/q0-1.7/ITGa_NL/omt10/
# normalization: R_0
#
# variable A = phi
#  z/qR       <|A|>       <|A|²>^½    <|A²|-|A|²
 -1.8162E+00  0.0000E+00  2.4985E+02  2.4985E+02
 -1.7671E+00  0.0000E+00  2.5013E+02  2.5013E+02
 -1.7181E+00  0.0000E+00  2.5037E+02  2.5037E+02
 -1.6690E+00  0.0000E+00  2.5060E+02  2.5060E+02
 -1.6199E+00  0.0000E+00  2.5079E+02  2.5079E+02
 -1.5708E+00  0.0000E+00  2.5096E+02  2.5096E+02
 -1.5217E+00  0.0000E+00  2.5110E+02  2.5110E+02
 -1.4726E+00  0.0000E+00  2.5123E+02  2.5123E+02
 -1.4235E+00  0.0000E+00  2.5134E+02  2.5134E+02
 -1.3744E+00  0.0000E+00  2.5144E+02  2.5144E+02
 -1.3254E+00  0.0000E+00  2.5150E+02  2.5150E+02
 -1.2763E+00  0.0000E+00  2.5154E+02  2.5154E+02
 -1.2272E+00  0.0000E+00  2.5156E+02  2.5156E+02
 -1.1781E+00  0.0000E+00  2.5155E+02  2.5155E+02
 -1.1290E+00  0.0000E+00  2.5155E+02  2.5155E+02
 -1.0799E+00  0.0000E+00  2.5152E+02  2.5152E+02
 -1.0308E+00  0.0000E+00  2.5152E+02  2.5152E+02
 -9.8175E-01  0.0000E+00  2.5145E+02  2.5145E+02
 -9.3266E-01  0.0000E+00  2.5146E+02  2.5146E+02
 -8.8357E-01  0.0000E+00  2.5140E+02  2.5140E+02
 -8.3449E-01  0.0000E+00  2.5142E+02  2.5142E+02
 -7.8540E-01  0.0000E+00  2.5140E+02  2.5140E+02
 -7.3631E-01  0.0000E+00  2.5141E+02  2.5141E+02
 -6.8722E-01  0.0000E+00  2.5141E+02  2.5141E+02
 -6.3814E-01  0.0000E+00  2.5142E+02  2.5142E+02
 -5.8905E-01  0.0000E+00  2.5138E+02  2.5138E+02
 -5.3996E-01  0.0000E+00  2.5137E+02  2.5137E+02
 -4.9087E-01  0.0000E+00  2.5134E+02  2.5134E+02
 -4.4179E-01  0.0000E+00  2.5135E+02  2.5135E+02
 -3.9270E-01  0.0000E+00  2.5132E+02  2.5132E+02
 -3.4361E-01  0.0000E+00  2.5133E+02  2.5133E+02
 -2.9452E-01  0.0000E+00  2.5128E+02  2.5128E+02
 -2.4544E-01  0.0000E+00  2.5126E+02  2.5126E+02
 -1.9635E-01  0.0000E+00  2.5125E+02  2.5125E+02
 -1.4726E-01  0.0000E+00  2.5126E+02  2.5126E+02
 -9.8175E-02  0.0000E+00  2.5124E+02  2.5124E+02
 -4.9087E-02  0.0000E+00  2.5125E+02  2.5125E+02
  0.0000E+00  0.0000E+00  2.5118E+02  2.5118E+02
  4.9087E-02  0.0000E+00  2.5116E+02  2.5116E+02
  9.8175E-02  0.0000E+00  2.5108E+02  2.5108E+02
  1.4726E-01  0.0000E+00  2.5107E+02  2.5107E+02
  1.9635E-01  0.0000E+00  2.5099E+02  2.5099E+02
  2.4544E-01  0.0000E+00  2.5092E+02  2.5092E+02
  2.9452E-01  0.0000E+00  2.5082E+02  2.5082E+02
  3.4361E-01  0.0000E+00  2.5077E+02  2.5077E+02
  3.9270E-01  0.0000E+00  2.5068E+02  2.5068E+02
  4.4179E-01  0.0000E+00  2.5063E+02  2.5063E+02
  4.9087E-01  0.0000E+00  2.5055E+02  2.5055E+02
  5.3996E-01  0.0000E+00  2.5051E+02  2.5051E+02
  5.8905E-01  0.0000E+00  2.5045E+02  2.5045E+02
  6.3814E-01  0.0000E+00  2.5043E+02  2.5043E+02
  6.8722E-01  0.0000E+00  2.5038E+02  2.5038E+02
  7.3631E-01  0.0000E+00  2.5037E+02  2.5037E+02
  7.8540E-01  0.0000E+00  2.5035E+02  2.5035E+02
  8.3449E-01  0.0000E+00  2.5034E+02  2.5034E+02
  8.8357E-01  0.0000E+00  2.5031E+02  2.5031E+02
  9.3266E-01  0.0000E+00  2.5026E+02  2.5026E+02
  9.8175E-01  0.0000E+00  2.5021E+02  2.5021E+02
  1.0308E+00  0.0000E+00  2.5016E+02  2.5016E+02
  1.0799E+00  0.0000E+00  2.5010E+02  2.5010E+02
  1.1290E+00  0.0000E+00  2.5002E+02  2.5002E+02
  1.1781E+00  0.0000E+00  2.4992E+02  2.4992E+02
  1.2272E+00  0.0000E+00  2.4985E+02  2.4985E+02
  1.2763E+00  0.0000E+00  2.4975E+02  2.4975E+02
  1.3254E+00  0.0000E+00  2.4965E+02  2.4965E+02
  1.3744E+00  0.0000E+00  2.4951E+02  2.4951E+02
  1.4235E+00  0.0000E+00  2.4936E+02  2.4936E+02
  1.4726E+00  0.0000E+00  2.4917E+02  2.4917E+02
  1.5217E+00  0.0000E+00  2.4899E+02  2.4899E+02
  1.5708E+00  0.0000E+00  2.4876E+02  2.4876E+02
  1.6199E+00  0.0000E+00  2.4852E+02  2.4852E+02
  1.6690E+00  0.0000E+00  2.4827E+02  2.4827E+02
  1.7181E+00  0.0000E+00  2.4800E+02  2.4800E+02
  1.7671E+00  0.0000E+00  2.4777E+02  2.4777E+02
  1.8162E+00  0.0000E+00  2.4750E+02  2.4750E+02
  1.8653E+00  0.0000E+00  2.4726E+02  2.4726E+02
  1.9144E+00  0.0000E+00  2.4702E+02  2.4702E+02
  1.9635E+00  0.0000E+00  2.4679E+02  2.4679E+02
  2.0126E+00  0.0000E+00  2.4658E+02  2.4658E+02
  2.0617E+00  0.0000E+00  2.4635E+02  2.4635E+02
  2.1108E+00  0.0000E+00  2.4610E+02  2.4610E+02
  2.1598E+00  0.0000E+00  2.4587E+02  2.4587E+02
  2.2089E+00  0.0000E+00  2.4563E+02  2.4563E+02
  2.2580E+00  0.0000E+00  2.4541E+02  2.4541E+02
  2.3071E+00  0.0000E+00  2.4519E+02  2.4519E+02
  2.3562E+00  0.0000E+00  2.4500E+02  2.4500E+02
  2.4053E+00  0.0000E+00  2.4480E+02  2.4480E+02
  2.4544E+00  0.0000E+00  2.4462E+02  2.4462E+02
  2.5035E+00  0.0000E+00  2.4445E+02  2.4445E+02
  2.5525E+00  0.0000E+00  2.4428E+02  2.4428E+02
  2.6016E+00  0.0000E+00  2.4414E+02  2.4414E+02
  2.6507E+00  0.0000E+00  2.4401E+02  2.4401E+02
  2.6998E+00  0.0000E+00  2.4391E+02  2.4391E+02
  2.7489E+00  0.0000E+00  2.4383E+02  2.4383E+02
  2.7980E+00  0.0000E+00  2.4375E+02  2.4375E+02
  2.8471E+00  0.0000E+00  2.4368E+02  2.4368E+02
  2.8962E+00  0.0000E+00  2.4363E+02  2.4363E+02
  2.9452E+00  0.0000E+00  2.4359E+02  2.4359E+02
  2.9943E+00  0.0000E+00  2.4356E+02  2.4356E+02
  3.0434E+00  0.0000E+00  2.4356E+02  2.4356E+02
  3.0925E+00  0.0000E+00  2.4357E+02  2.4357E+02
