# CREATED BY GENE DIAGNOSTICS TOOL on Sun Nov 18 23:21:34 2018
# diag: nrgsummary, run(s): act, time window: 0-9(1 steps), species: ions
# normalization: R_0
#
#  t          G_tot       Q_tot       P_tot     
  3.4117E+00 -3.8051E-15  1.1943E+03  1.0209E+01
  3.4201E+00 -1.8219E-15  1.2041E+03  9.6282E+00
  3.4285E+00  4.8798E-15  1.2140E+03  8.9864E+00
  3.4369E+00 -3.0254E-15  1.2237E+03  8.3000E+00
  3.4452E+00  5.0605E-15  1.2334E+03  7.6205E+00
  3.4533E+00  3.3371E-16  1.2427E+03  7.0019E+00
  3.4613E+00 -2.1117E-15  1.2517E+03  6.4306E+00
  3.4690E+00  7.4235E-16  1.2606E+03  5.9037E+00
  3.4766E+00 -1.7586E-15  1.2691E+03  5.4346E+00
  3.4841E+00 -2.4022E-15  1.2777E+03  5.0179E+00
  3.4917E+00  2.4496E-15  1.2863E+03  4.6586E+00
  3.4992E+00  1.2900E-15  1.2950E+03  4.3408E+00
  3.5067E+00  8.4456E-16  1.3038E+03  4.0421E+00
  3.5143E+00  8.5045E-15  1.3126E+03  3.7514E+00
  3.5218E+00 -2.8782E-15  1.3214E+03  3.4813E+00
  3.5294E+00  2.9072E-15  1.3302E+03  3.2402E+00
  3.5369E+00  3.2475E-15  1.3389E+03  3.0181E+00
  3.5444E+00 -1.5725E-16  1.3476E+03  2.8056E+00
  3.5520E+00 -1.1640E-15  1.3562E+03  2.6138E+00
  3.5595E+00 -3.3403E-15  1.3647E+03  2.4480E+00
  3.5671E+00  3.4216E-15  1.3731E+03  2.3322E+00
  3.5746E+00  1.0708E-15  1.3815E+03  2.2757E+00
  3.5821E+00  7.4902E-15  1.3899E+03  2.2669E+00
  3.5897E+00  3.2853E-15  1.3984E+03  2.2946E+00
  3.5972E+00 -7.1418E-16  1.4067E+03  2.3480E+00
  3.6048E+00 -4.5786E-15  1.4151E+03  2.3832E+00
  3.6123E+00 -2.5749E-15  1.4233E+03  2.3781E+00
  3.6198E+00  4.3330E-15  1.4316E+03  2.3574E+00
  3.6274E+00  1.1009E-14  1.4398E+03  2.3216E+00
  3.6349E+00 -4.3397E-16  1.4479E+03  2.2821E+00
  3.6423E+00 -1.8822E-16  1.4558E+03  2.2635E+00
  3.6495E+00  4.3880E-15  1.4635E+03  2.2699E+00
  3.6566E+00 -6.9280E-17  1.4711E+03  2.3126E+00
  3.6638E+00  9.9139E-16  1.4789E+03  2.3758E+00
  3.6709E+00 -2.4094E-15  1.4867E+03  2.4461E+00
  3.6781E+00 -1.8573E-15  1.4947E+03  2.5186E+00
  3.6852E+00 -5.2314E-16  1.5026E+03  2.5805E+00
  3.6924E+00  8.0960E-15  1.5105E+03  2.5970E+00
  3.6995E+00  3.2936E-16  1.5183E+03  2.5650E+00
  3.7067E+00 -1.0381E-15  1.5262E+03  2.4637E+00
  3.7138E+00  1.2341E-15  1.5340E+03  2.2606E+00
  3.7210E+00  4.9200E-16  1.5417E+03  1.9690E+00
  3.7281E+00  5.2002E-15  1.5494E+03  1.6267E+00
  3.7353E+00  2.7566E-16  1.5570E+03  1.2700E+00
  3.7424E+00 -1.3916E-15  1.5646E+03  9.3722E-01
  3.7496E+00  3.9106E-15  1.5722E+03  6.5925E-01
  3.7567E+00 -4.3752E-16  1.5798E+03  4.0563E-01
  3.7638E+00  3.7718E-15  1.5874E+03  1.6085E-01
  3.7706E+00 -5.3435E-15  1.5946E+03 -1.1036E-01
  3.7773E+00 -2.4990E-15  1.6016E+03 -4.3826E-01
  3.7841E+00 -5.5938E-15  1.6086E+03 -8.3302E-01
  3.7909E+00  2.3323E-15  1.6157E+03 -1.2720E+00
  3.7976E+00  8.8069E-15  1.6226E+03 -1.7166E+00
  3.8044E+00  2.0307E-15  1.6293E+03 -2.1395E+00
  3.8112E+00 -1.9306E-15  1.6358E+03 -2.5474E+00
  3.8180E+00  1.0474E-15  1.6424E+03 -2.9523E+00
  3.8247E+00  2.8202E-15  1.6488E+03 -3.3795E+00
  3.8315E+00  7.1443E-15  1.6550E+03 -3.8142E+00
  3.8383E+00  1.3386E-15  1.6611E+03 -4.2678E+00
  3.8451E+00 -5.1488E-15  1.6670E+03 -4.7507E+00
  3.8518E+00 -4.9629E-15  1.6728E+03 -5.2296E+00
  3.8586E+00 -1.9901E-15  1.6784E+03 -5.6712E+00
  3.8654E+00  1.1460E-15  1.6838E+03 -6.1010E+00
  3.8721E+00  1.0089E-14  1.6893E+03 -6.5595E+00
  3.8789E+00 -2.9054E-15  1.6946E+03 -7.0318E+00
  3.8857E+00  1.6998E-15  1.6998E+03 -7.5443E+00
  3.8925E+00  7.0854E-15  1.7050E+03 -8.0632E+00
  3.8992E+00 -2.5629E-15  1.7099E+03 -8.5355E+00
  3.9060E+00  2.5472E-15  1.7149E+03 -8.9846E+00
  3.9128E+00 -6.1262E-15  1.7197E+03 -9.4138E+00
  3.9196E+00 -7.6405E-16  1.7245E+03 -9.8429E+00
  3.9263E+00  2.6491E-15  1.7290E+03 -1.0254E+01
  3.9331E+00 -4.9208E-15  1.7334E+03 -1.0588E+01
  3.9399E+00  6.2330E-16  1.7379E+03 -1.0873E+01
  3.9466E+00 -4.0491E-15  1.7424E+03 -1.1098E+01
  3.9534E+00  4.3510E-15  1.7469E+03 -1.1291E+01
  3.9602E+00  4.5450E-15  1.7514E+03 -1.1522E+01
  3.9670E+00 -3.5438E-16  1.7557E+03 -1.1781E+01
  3.9737E+00 -8.1525E-15  1.7600E+03 -1.1971E+01
  3.9805E+00  2.2184E-15  1.7642E+03 -1.2128E+01
  3.9873E+00  2.4099E-16  1.7685E+03 -1.2320E+01
  3.9941E+00  2.2934E-15  1.7725E+03 -1.2514E+01
  4.0006E+00  5.3586E-15  1.7765E+03 -1.2698E+01
  4.0070E+00 -3.2600E-15  1.7803E+03 -1.2896E+01
  4.0134E+00  3.3654E-15  1.7842E+03 -1.3138E+01
  4.0199E+00  2.6930E-16  1.7878E+03 -1.3416E+01
  4.0263E+00 -2.4678E-16  1.7914E+03 -1.3667E+01
  4.0327E+00  1.4470E-15  1.7949E+03 -1.3869E+01
  4.0391E+00  2.6869E-15  1.7982E+03 -1.4017E+01
  4.0456E+00 -7.8843E-16  1.8014E+03 -1.4142E+01
  4.0517E+00  5.7802E-15  1.8045E+03 -1.4229E+01
  4.0577E+00 -6.5326E-15  1.8072E+03 -1.4259E+01
  4.0638E+00 -6.1987E-15  1.8099E+03 -1.4238E+01
  4.0699E+00 -3.2131E-15  1.8125E+03 -1.4210E+01
  4.0760E+00 -1.2365E-15  1.8150E+03 -1.4195E+01
  4.0821E+00 -9.1138E-15  1.8176E+03 -1.4203E+01
  4.0881E+00  8.2973E-16  1.8198E+03 -1.4232E+01
  4.0942E+00  4.6002E-15  1.8221E+03 -1.4228E+01
  4.1003E+00  5.1013E-16  1.8242E+03 -1.4132E+01
  4.1064E+00 -1.0808E-15  1.8261E+03 -1.3951E+01
  4.1125E+00 -1.0412E-14  1.8278E+03 -1.3717E+01
  4.1185E+00  9.0341E-15  1.8296E+03 -1.3432E+01
  4.1246E+00  1.9010E-15  1.8312E+03 -1.3059E+01
  4.1307E+00  2.9946E-15  1.8330E+03 -1.2620E+01
  4.1368E+00 -4.3654E-17  1.8349E+03 -1.2134E+01
  4.1429E+00  2.5886E-15  1.8366E+03 -1.1619E+01
  4.1489E+00 -4.8030E-15  1.8384E+03 -1.1079E+01
  4.1550E+00  6.8722E-15  1.8402E+03 -1.0546E+01
  4.1611E+00  4.9342E-15  1.8419E+03 -1.0021E+01
  4.1670E+00  2.8782E-15  1.8434E+03 -9.5154E+00
  4.1728E+00  2.9734E-15  1.8446E+03 -9.0533E+00
  4.1786E+00  1.6666E-15  1.8458E+03 -8.6086E+00
  4.1843E+00  9.2890E-16  1.8467E+03 -8.1899E+00
  4.1901E+00 -1.9128E-15  1.8477E+03 -7.8358E+00
  4.1959E+00  4.7371E-15  1.8485E+03 -7.5426E+00
  4.2016E+00  6.4997E-16  1.8491E+03 -7.2806E+00
  4.2070E+00 -1.9813E-15  1.8494E+03 -7.0205E+00
  4.2125E+00 -2.0650E-16  1.8498E+03 -6.7448E+00
  4.2180E+00 -3.2717E-15  1.8498E+03 -6.4288E+00
  4.2235E+00  9.3192E-15  1.8498E+03 -6.0427E+00
  4.2289E+00  4.5925E-15  1.8496E+03 -5.6242E+00
  4.2344E+00  2.7035E-15  1.8493E+03 -5.1662E+00
  4.2399E+00  3.5130E-15  1.8490E+03 -4.6651E+00
  4.2454E+00 -3.1302E-15  1.8486E+03 -4.1594E+00
  4.2507E+00  6.7256E-15  1.8482E+03 -3.6979E+00
  4.2559E+00  1.0335E-14  1.8477E+03 -3.2600E+00
  4.2611E+00 -1.4539E-15  1.8470E+03 -2.8150E+00
  4.2663E+00 -4.4261E-15  1.8462E+03 -2.3874E+00
  4.2714E+00 -4.4824E-16  1.8454E+03 -1.9808E+00
  4.2766E+00 -4.5693E-15  1.8445E+03 -1.6462E+00
  4.2818E+00 -6.9742E-15  1.8432E+03 -1.4325E+00
  4.2870E+00 -1.7594E-15  1.8419E+03 -1.3358E+00
