# CREATED BY GENE DIAGNOSTICS TOOL on Sun Nov 18 20:34:39 2018
# diag: fluxspectra, run(s): act, time window: 0-9(95 steps), species: ions
# normalization: R_0
#
# Q*A =   8.8867E+01 MW
# G*A =   2.2153E-09 MW/keV
#  kx         G_es,p      Q_es,p    
  6.7632E+00  1.9173E-12  4.1707E-03
  6.8122E+00 -7.1861E-13  3.8172E-03
  6.8612E+00 -3.3888E-13  3.8697E-03
  6.9103E+00  1.1207E-13  3.6706E-03
  6.9593E+00  9.5845E-13  3.5606E-03
  7.0083E+00 -9.7523E-13  3.4369E-03
  7.0573E+00  4.9156E-13  3.4063E-03
  7.1063E+00 -9.9531E-13  3.2299E-03
  7.1553E+00 -9.9726E-14  3.1451E-03
  7.2043E+00 -6.8269E-13  2.9622E-03
  7.2533E+00 -1.4308E-12  2.9145E-03
  7.3023E+00 -1.4501E-12  2.8432E-03
  7.3513E+00  1.1859E-12  2.6735E-03
  7.4003E+00  5.5262E-13  2.6573E-03
  7.4494E+00 -2.8200E-13  2.4831E-03
  7.4984E+00 -8.8054E-13  2.4269E-03
  7.5474E+00  2.2593E-13  2.2510E-03
  7.5964E+00  8.8760E-15  2.2411E-03
  7.6454E+00  6.7107E-13  2.2206E-03
  7.6944E+00 -1.1023E-13  2.1336E-03
  7.7434E+00  8.9327E-13  2.1094E-03
  7.7924E+00 -3.4606E-13  1.9674E-03
  7.8414E+00  3.9847E-15  1.9234E-03
  7.8904E+00 -3.2484E-13  1.8547E-03
  7.9394E+00  5.9356E-13  1.8170E-03
  7.9884E+00 -1.4316E-13  1.7229E-03
  8.0375E+00  9.4833E-13  1.6106E-03
  8.0865E+00  3.1231E-13  1.6259E-03
  8.1355E+00  6.4581E-13  1.6336E-03
  8.1845E+00  5.7365E-13  1.5013E-03
  8.2335E+00 -8.2040E-13  1.4888E-03
  8.2825E+00  1.0837E-12  1.3934E-03
  8.3315E+00  5.6209E-13  1.4083E-03
  8.3805E+00  2.9367E-13  1.3132E-03
  8.4295E+00 -5.8462E-13  1.2609E-03
  8.4785E+00 -3.7155E-13  1.2987E-03
  8.5275E+00  5.6344E-13  1.2438E-03
  8.5766E+00  3.4711E-13  1.2195E-03
  8.6256E+00  1.0013E-12  1.1547E-03
  8.6746E+00  3.1653E-13  1.1678E-03
  8.7236E+00  4.1470E-13  1.0875E-03
  8.7726E+00  1.8413E-13  1.1059E-03
  8.8216E+00  5.9271E-15  1.0545E-03
  8.8706E+00 -3.2847E-13  9.8259E-04
  8.9196E+00  1.2551E-13  9.4416E-04
  8.9686E+00 -9.4278E-14  9.2442E-04
  9.0176E+00 -1.0043E-12  9.3078E-04
  9.0666E+00 -4.4007E-13  9.3968E-04
  9.1157E+00 -1.0196E-12  8.8019E-04
  9.1647E+00  6.7060E-13  8.6875E-04
  9.2137E+00 -5.4018E-15  8.4970E-04
  9.2627E+00 -1.7114E-13  8.5300E-04
  9.3117E+00 -9.8611E-14  8.6812E-04
  9.3607E+00  7.1117E-13  8.5037E-04
  9.4097E+00  0.0000E+00  0.0000E+00


#  ky         G_es,p      Q_es,p    
  0.0000E+00  0.0000E+00  0.0000E+00
  5.0000E-02 -4.6375E-10  6.5859E+01
  1.0000E-01  9.5079E-10  6.0983E+01
  1.5000E-01  1.3564E-09  6.0206E+01
  2.0000E-01  2.5045E-09  6.4851E+01
  2.5000E-01  4.3072E-09  8.5956E+01
  3.0000E-01 -1.6887E-09  9.6546E+01
  3.5000E-01  2.0085E-09  1.0221E+02
  4.0000E-01 -3.7826E-09  7.1448E+01
  4.5000E-01  2.5025E-10  3.8344E+01
  5.0000E-01 -8.8702E-10  2.4705E+01
  5.5000E-01  1.0719E-09  1.7273E+01
  6.0000E-01 -1.5961E-09  1.1591E+01
  6.5000E-01  8.7334E-10  9.1434E+00
  7.0000E-01  6.8816E-10  7.4856E+00
  7.5000E-01 -5.9633E-12  5.8115E+00
  8.0000E-01  4.8584E-10  4.7110E+00
  8.5000E-01  2.7557E-10  3.8935E+00
  9.0000E-01 -3.7754E-10  3.2267E+00
  9.5000E-01  2.3850E-10  2.9243E+00
  1.0000E+00  6.6061E-11  2.6229E+00
  1.0500E+00 -1.6465E-10  2.3688E+00
  1.1000E+00  1.4401E-11  2.0656E+00
  1.1500E+00  6.6404E-11  1.8072E+00
  1.2000E+00  9.0090E-11  1.6610E+00
  1.2500E+00  2.8614E-10  1.3598E+00
  1.3000E+00  2.1645E-10  1.1594E+00
  1.3500E+00 -1.7285E-10  1.0107E+00
  1.4000E+00 -4.5943E-11  8.4087E-01
  1.4500E+00 -6.3099E-11  7.0602E-01
  1.5000E+00 -9.6127E-11  5.9315E-01
  1.5500E+00 -9.4013E-11  5.1254E-01
  1.6000E+00  8.8607E-11  4.2676E-01
  1.6500E+00  1.9674E-11  3.6660E-01
  1.7000E+00  6.3693E-11  3.1987E-01
  1.7500E+00  3.2701E-11  2.7755E-01
  1.8000E+00 -1.9972E-11  2.4146E-01
  1.8500E+00 -1.6792E-11  2.1133E-01
  1.9000E+00  2.2599E-11  1.8742E-01
  1.9500E+00  2.3511E-11  1.6311E-01
  2.0000E+00  1.6971E-11  1.4580E-01
  2.0500E+00  1.2008E-11  1.3294E-01
  2.1000E+00  1.0491E-11  1.1986E-01
  2.1500E+00 -2.6104E-13  1.0817E-01
  2.2000E+00  1.5406E-11  9.7500E-02
  2.2500E+00  1.3490E-11  8.9151E-02
  2.3000E+00  7.4299E-12  8.2298E-02
  2.3500E+00  8.9280E-12  7.5545E-02
  2.4000E+00 -8.5662E-12  7.1876E-02
  2.4500E+00  8.6740E-13  6.6637E-02
  2.5000E+00  4.3604E-12  6.2229E-02
  2.5500E+00 -1.5252E-11  5.8347E-02
  2.6000E+00  1.3130E-11  5.5921E-02
  2.6500E+00 -1.0623E-12  5.3151E-02
  2.7000E+00 -1.7282E-12  5.0485E-02
  2.7500E+00  5.9061E-12  4.8404E-02
  2.8000E+00  1.8467E-12  4.5633E-02
  2.8500E+00  3.9345E-12  4.2690E-02
  2.9000E+00 -2.0834E-12  4.1097E-02
  2.9500E+00 -1.2194E-11  3.8321E-02
  3.0000E+00 -1.6052E-13  3.6249E-02
  3.0500E+00 -6.1670E-12  3.4623E-02
  3.1000E+00  7.8978E-12  3.3492E-02
  3.1500E+00  9.6545E-12  3.7477E-02
