# CREATED BY GENE DIAGNOSTICS TOOL on Fri Jan  4 16:42:57 2019
# diag: fluxspectra, run(s): act, time window: 0-2571.449(620 steps), species: ions
# original data path: /ptmp/cmor/IFERC/W7Xliotas05/ITGa_NL/omt1/
# normalization: L_ref=1.65m
#
# Q*dVdx =   2.3423E-01 MW
# G*dVdx =  -1.7105E-14 MW/keV
#  kx         G_es,p      Q_es,p    
  2.4000E+00  1.4127E-16  7.8100E-05
  2.4500E+00 -4.0352E-15  7.1877E-05
  2.5000E+00  4.9091E-16  6.6485E-05
  2.5500E+00 -1.8525E-15  6.1987E-05
  2.6000E+00  3.2917E-15  5.7192E-05
  2.6500E+00 -9.3217E-16  5.3299E-05
  2.7000E+00 -1.7830E-15  4.9583E-05
  2.7500E+00 -3.9534E-15  4.5922E-05
  2.8000E+00 -1.4279E-15  4.2775E-05
  2.8500E+00  4.0844E-15  3.9827E-05
  2.9000E+00 -1.3309E-15  3.7094E-05
  2.9500E+00 -6.1118E-16  3.4284E-05
  3.0000E+00 -2.4571E-15  3.2181E-05
  3.0500E+00 -1.3953E-15  2.9862E-05
  3.1000E+00  9.4358E-16  2.7962E-05
  3.1500E+00  3.5564E-15  2.6454E-05
