# CREATED BY GENE DIAGNOSTICS TOOL on Fri Jan  4 14:25:05 2019
# diag: fluxspectra, run(s): act, time window: 0-3247.258(632 steps), species: ions
# original data path: /ptmp/cmor/IFERC/W7Xhms05/ITGa_NL/omt1_b/
# normalization: L_T,ions=5.4832m
#
# Q*dVdx =   1.9707E+01 MW
# G*dVdx =   2.0403E-12 MW/keV
#  kx         G_es,p      Q_es,p    
  1.8084E+00 -2.8527E-15  3.4575E-05
  1.8185E+00 -1.5841E-15  3.4268E-05
  1.8286E+00  3.7913E-15  3.3807E-05
  1.8387E+00  4.5573E-15  3.3322E-05
  1.8488E+00 -4.4589E-15  3.2581E-05
  1.8589E+00 -5.4112E-15  3.2127E-05
  1.8691E+00  9.9774E-16  3.1639E-05
  1.8792E+00  3.8771E-15  3.1427E-05
  1.8893E+00 -1.8696E-15  3.0762E-05
  1.8994E+00 -8.3733E-16  3.0391E-05
  1.9095E+00  1.1486E-15  2.9736E-05
  1.9196E+00 -2.4968E-15  2.9562E-05
  1.9297E+00  3.4161E-15  2.8907E-05
  1.9398E+00  0.0000E+00  0.0000E+00


#  ky         G_es,p      Q_es,p    
  0.0000E+00  0.0000E+00  0.0000E+00
  5.0000E-02 -2.9186E-14  4.1252E-03
  1.0000E-01 -1.5027E-14  1.6601E-02
  1.5000E-01 -2.1698E-13  4.1216E-02
  2.0000E-01  1.0949E-13  5.0752E-02
  2.5000E-01 -1.0164E-13  4.7026E-02
  3.0000E-01  1.8911E-13  3.8495E-02
  3.5000E-01  1.1233E-13  3.4549E-02
  4.0000E-01  1.1592E-13  2.5913E-02
  4.5000E-01 -1.1880E-13  2.0240E-02
  5.0000E-01  4.4032E-14  1.7262E-02
  5.5000E-01 -5.0535E-15  1.4346E-02
  6.0000E-01 -1.0561E-15  1.1906E-02
  6.5000E-01  4.5548E-14  9.7359E-03
  7.0000E-01 -6.6702E-14  7.8996E-03
  7.5000E-01  6.2261E-14  6.1659E-03
  8.0000E-01 -1.1878E-13  5.0467E-03
  8.5000E-01  4.7254E-14  4.0578E-03
  9.0000E-01 -3.5849E-14  3.3115E-03
  9.5000E-01  6.5061E-14  2.7221E-03
  1.0000E+00 -7.0118E-14  2.3192E-03
  1.0500E+00  5.4035E-14  1.9304E-03
  1.1000E+00 -2.2856E-15  1.6578E-03
  1.1500E+00  5.4213E-14  1.4097E-03
  1.2000E+00 -1.9823E-15  1.2368E-03
  1.2500E+00 -1.5018E-14  1.0744E-03
  1.3000E+00 -1.2901E-15  9.4240E-04
  1.3500E+00  1.3021E-14  8.2764E-04
  1.4000E+00 -1.5719E-15  7.3534E-04
  1.4500E+00  3.6263E-16  6.5435E-04
  1.5000E+00 -1.9951E-15  5.7972E-04
  1.5500E+00 -7.6446E-15  5.2171E-04
  1.6000E+00  1.5257E-14  4.6978E-04
  1.6500E+00 -7.1388E-15  4.2488E-04
  1.7000E+00 -9.7014E-15  3.8377E-04
  1.7500E+00  1.4351E-14  3.5340E-04
  1.8000E+00  3.3647E-15  3.2346E-04
  1.8500E+00 -1.6584E-14  2.9899E-04
  1.9000E+00  1.8105E-15  2.7762E-04
  1.9500E+00 -1.8904E-15  2.5707E-04
  2.0000E+00 -3.2874E-15  2.3782E-04
  2.0500E+00  3.7250E-15  2.2306E-04
  2.1000E+00 -1.4415E-14  2.0957E-04
  2.1500E+00 -4.3780E-15  1.9685E-04
  2.2000E+00  2.2160E-15  1.8402E-04
  2.2500E+00  5.2456E-15  1.7317E-04
  2.3000E+00  4.0351E-16  1.6350E-04
  2.3500E+00 -4.8545E-15  1.5339E-04
  2.4000E+00  1.3155E-15  1.4423E-04
  2.4500E+00  2.8498E-15  1.3570E-04
  2.5000E+00  2.6446E-15  1.2703E-04
  2.5500E+00  2.5074E-16  1.1986E-04
  2.6000E+00  3.5653E-15  1.1187E-04
  2.6500E+00  1.3347E-15  1.0517E-04
  2.7000E+00 -7.5057E-15  9.7869E-05
  2.7500E+00 -3.3004E-15  9.2063E-05
  2.8000E+00  1.1876E-15  8.6354E-05
  2.8500E+00 -6.7955E-16  7.9834E-05
  2.9000E+00  1.5278E-15  7.4367E-05
  2.9500E+00  3.6959E-15  6.8827E-05
  3.0000E+00 -3.2767E-16  6.3223E-05
  3.0500E+00  1.3199E-15  5.8263E-05
  3.1000E+00 -8.9357E-16  5.3608E-05
  3.1500E+00 -7.5541E-15  5.7913E-05
