# CREATED BY GENE DIAGNOSTICS TOOL on Fri Jan  4 14:38:01 2019
# diag: nrgsummary, run(s): act, time window: 0-3247.258(1 steps), species: ions
# original data path: /ptmp/cmor/IFERC/W7Xhms05/ITGa_NL/omt1_b/
# normalization: L_T,ions=5.4832m
#
#  t          G_tot       Q_tot       P_tot     
  3.0151E+01  1.0709E-19  5.3039E-02  3.2125E-03
  3.0344E+01  1.4636E-19  5.2793E-02  3.2711E-03
  3.0537E+01 -1.7731E-20  5.2545E-02  3.3288E-03
  3.0730E+01 -9.2471E-20  5.2294E-02  3.3831E-03
  3.0923E+01 -1.3729E-20  5.2040E-02  3.4296E-03
  3.1126E+01 -5.9860E-21  5.1781E-02  3.4681E-03
  3.1328E+01 -1.1205E-19  5.1527E-02  3.4973E-03
  3.1531E+01  6.6746E-20  5.1276E-02  3.5232E-03
  3.1733E+01 -9.5501E-20  5.1029E-02  3.5544E-03
  3.1935E+01  4.1895E-20  5.0790E-02  3.5930E-03
  3.2138E+01 -9.1777E-20  5.0561E-02  3.6357E-03
  3.2340E+01 -3.4031E-20  5.0341E-02  3.6835E-03
  3.2542E+01 -2.2648E-20  5.0131E-02  3.7391E-03
  3.2745E+01  2.4283E-19  4.9925E-02  3.8027E-03
  3.2948E+01 -8.1196E-20  4.9720E-02  3.8711E-03
  3.3161E+01 -5.6604E-20  4.9501E-02  3.9446E-03
  3.3373E+01  2.0851E-20  4.9274E-02  4.0193E-03
  3.3586E+01  4.1452E-20  4.9036E-02  4.0908E-03
  3.3798E+01  2.8065E-20  4.8790E-02  4.1503E-03
  3.4011E+01  2.6430E-21  4.8540E-02  4.1937E-03
  3.4223E+01 -8.4661E-20  4.8289E-02  4.2197E-03
  3.4436E+01  6.7115E-21  4.8040E-02  4.2321E-03
  3.4648E+01 -5.4186E-20  4.7804E-02  4.2331E-03
  3.4861E+01  8.1473E-20  4.7583E-02  4.2247E-03
  3.5074E+01 -7.3642E-20  4.7369E-02  4.2117E-03
  3.5297E+01  1.7889E-20  4.7149E-02  4.2004E-03
  3.5520E+01 -1.1121E-20  4.6928E-02  4.1991E-03
  3.5744E+01 -3.1328E-21  4.6707E-02  4.2087E-03
  3.5967E+01 -1.8829E-20  4.6492E-02  4.2230E-03
  3.6190E+01 -1.9153E-20  4.6279E-02  4.2364E-03
  3.6413E+01 -6.5062E-20  4.6069E-02  4.2462E-03
  3.6636E+01  5.8443E-20  4.5864E-02  4.2516E-03
  3.6859E+01  4.0665E-22  4.5671E-02  4.2494E-03
  3.7082E+01  9.5286E-21  4.5492E-02  4.2365E-03
  3.7307E+01  3.0510E-20  4.5326E-02  4.2115E-03
  3.7541E+01 -1.3434E-20  4.5160E-02  4.1766E-03
  3.7775E+01 -1.8474E-20  4.4995E-02  4.1397E-03
  3.8009E+01  1.4886E-20  4.4827E-02  4.1017E-03
  3.8244E+01  3.3335E-20  4.4660E-02  4.0605E-03
  3.8478E+01  1.6802E-21  4.4495E-02  4.0147E-03
  3.8712E+01  6.3012E-20  4.4332E-02  3.9638E-03
  3.8946E+01 -7.6485E-21  4.4171E-02  3.9086E-03
  3.9181E+01  3.8693E-20  4.4013E-02  3.8525E-03
  3.9415E+01 -2.4542E-20  4.3858E-02  3.8006E-03
  3.9650E+01 -8.4373E-21  4.3703E-02  3.7561E-03
  3.9896E+01  3.8267E-20  4.3538E-02  3.7180E-03
  4.0142E+01 -2.1074E-20  4.3373E-02  3.6882E-03
  4.0388E+01  3.1300E-20  4.3215E-02  3.6610E-03
  4.0634E+01  2.2010E-20  4.3061E-02  3.6317E-03
  4.0880E+01  2.5577E-20  4.2906E-02  3.5975E-03
  4.1126E+01  1.4675E-20  4.2744E-02  3.5568E-03
  4.1372E+01 -7.2771E-20  4.2572E-02  3.5065E-03
  4.1618E+01 -3.7873E-20  4.2387E-02  3.4432E-03
  4.1864E+01 -4.8883E-20  4.2194E-02  3.3633E-03
  4.2112E+01 -4.0750E-20  4.1999E-02  3.2663E-03
  4.2370E+01 -2.2174E-20  4.1803E-02  3.1531E-03
  4.2628E+01 -5.2922E-20  4.1621E-02  3.0350E-03
  4.2887E+01  1.5052E-20  4.1451E-02  2.9221E-03
  4.3145E+01 -4.4489E-20  4.1298E-02  2.8232E-03
  4.3403E+01  6.3400E-22  4.1162E-02  2.7430E-03
  4.3661E+01 -7.8154E-20  4.1037E-02  2.6805E-03
  4.3920E+01 -1.7874E-20  4.0919E-02  2.6271E-03
  4.4178E+01 -5.5826E-20  4.0801E-02  2.5728E-03
  4.4436E+01 -4.6609E-20  4.0675E-02  2.5149E-03
  4.4696E+01 -1.9191E-20  4.0540E-02  2.4551E-03
  4.4967E+01 -3.1645E-20  4.0392E-02  2.3943E-03
  4.5238E+01  2.3278E-20  4.0237E-02  2.3364E-03
  4.5509E+01 -3.6947E-21  4.0082E-02  2.2798E-03
  4.5781E+01 -1.4260E-20  3.9934E-02  2.2255E-03
  4.6052E+01 -5.6548E-20  3.9798E-02  2.1760E-03
  4.6323E+01 -2.4550E-20  3.9670E-02  2.1307E-03
  4.6594E+01 -7.7123E-20  3.9548E-02  2.0846E-03
  4.6865E+01 -4.3645E-20  3.9432E-02  2.0351E-03
  4.7137E+01 -4.8862E-20  3.9323E-02  1.9841E-03
  4.7409E+01  3.2947E-20  3.9220E-02  1.9323E-03
  4.7694E+01 -5.2486E-22  3.9118E-02  1.8755E-03
  4.7979E+01 -3.5349E-20  3.9019E-02  1.8170E-03
  4.8264E+01 -2.8708E-20  3.8919E-02  1.7586E-03
  4.8548E+01  2.5503E-20  3.8817E-02  1.7014E-03
  4.8833E+01 -5.6967E-20  3.8712E-02  1.6427E-03
  4.9118E+01 -7.0803E-20  3.8603E-02  1.5795E-03
