# CREATED BY GENE DIAGNOSTICS TOOL on Fri Jan  4 14:25:10 2019
# diag: spectra, run(s): act, time window: 0-3247.258(632 steps), species: ions
# original data path: /ptmp/cmor/IFERC/W7Xhms05/ITGa_NL/omt1_b/
# normalization: L_T,ions=5.4832m
#
# kxind = 0, z avg.
# sqrt(sum(<|phi/phi0|^2>)) = 0%
#  ky         phi       
  1.3000E+00  6.1101E-06
  1.3500E+00  5.2993E-06
  1.4000E+00  4.4159E-06
  1.4500E+00  3.9247E-06
  1.5000E+00  3.6015E-06
  1.5500E+00  3.0053E-06
  1.6000E+00  2.7015E-06
  1.6500E+00  2.4034E-06
  1.7000E+00  2.1509E-06
  1.7500E+00  1.8914E-06
  1.8000E+00  1.6021E-06
  1.8500E+00  1.5094E-06
  1.9000E+00  1.3398E-06
  1.9500E+00  1.1914E-06
  2.0000E+00  1.0859E-06
  2.0500E+00  9.6350E-07
  2.1000E+00  8.7537E-07
  2.1500E+00  8.2782E-07
  2.2000E+00  7.3055E-07
  2.2500E+00  6.4401E-07
  2.3000E+00  6.2592E-07
  2.3500E+00  5.6309E-07
  2.4000E+00  5.2675E-07
  2.4500E+00  4.6432E-07
  2.5000E+00  4.3300E-07
  2.5500E+00  4.0085E-07
  2.6000E+00  3.6703E-07
  2.6500E+00  3.3852E-07
  2.7000E+00  3.1550E-07
  2.7500E+00  2.9285E-07
  2.8000E+00  2.7197E-07
  2.8500E+00  2.5705E-07
  2.9000E+00  2.3538E-07
  2.9500E+00  2.1582E-07
  3.0000E+00  2.0088E-07
  3.0500E+00  1.9239E-07
  3.1000E+00  1.7557E-07
  3.1500E+00  1.6188E-07


# kxind = 4, z avg.
# sqrt(sum(<|phi/phi0|^2>)) = 0%
#  ky         phi       
  0.0000E+00  3.0323E+01
  5.0000E-02  5.2223E-04
  1.0000E-01  5.8273E-04
  1.5000E-01  9.0226E-04
  2.0000E-01  8.4280E-04
  2.5000E-01  6.5581E-04
  3.0000E-01  4.7047E-04
  3.5000E-01  4.0804E-04
  4.0000E-01  2.7207E-04
  4.5000E-01  2.1568E-04
  5.0000E-01  1.6214E-04
  5.5000E-01  1.3938E-04
  6.0000E-01  1.2101E-04
  6.5000E-01  1.0214E-04
  7.0000E-01  6.9276E-05
  7.5000E-01  5.4792E-05
  8.0000E-01  4.2862E-05
  8.5000E-01  3.5403E-05
  9.0000E-01  2.9043E-05
  9.5000E-01  2.2781E-05
  1.0000E+00  1.8399E-05
  1.0500E+00  1.4567E-05
  1.1000E+00  1.2084E-05
  1.1500E+00  1.0488E-05
  1.2000E+00  8.5702E-06
  1.2500E+00  7.1748E-06
  1.3000E+00  6.5763E-06
  1.3500E+00  5.3817E-06
  1.4000E+00  4.4848E-06
  1.4500E+00  3.9921E-06
  1.5000E+00  3.3143E-06
  1.5500E+00  2.9737E-06
  1.6000E+00  2.6631E-06
  1.6500E+00  2.4580E-06
  1.7000E+00  2.0359E-06
  1.7500E+00  1.9003E-06
  1.8000E+00  1.6989E-06
  1.8500E+00  1.5297E-06
  1.9000E+00  1.3714E-06
  1.9500E+00  1.2050E-06
  2.0000E+00  1.0537E-06
  2.0500E+00  9.2594E-07
  2.1000E+00  8.7944E-07
  2.1500E+00  8.0180E-07
  2.2000E+00  7.2832E-07
  2.2500E+00  6.7575E-07
  2.3000E+00  5.9032E-07
  2.3500E+00  5.6134E-07
  2.4000E+00  5.2033E-07
  2.4500E+00  4.7312E-07
  2.5000E+00  4.2372E-07
  2.5500E+00  3.9686E-07
  2.6000E+00  3.6909E-07
  2.6500E+00  3.3717E-07
  2.7000E+00  3.1840E-07
  2.7500E+00  2.9634E-07
  2.8000E+00  2.6556E-07
  2.8500E+00  2.4344E-07
  2.9000E+00  2.3985E-07
  2.9500E+00  2.1887E-07
  3.0000E+00  1.9813E-07
  3.0500E+00  1.8734E-07
  3.1000E+00  1.7854E-07
  3.1500E+00  1.6479E-07


# kxind = 5, z avg.
# sqrt(sum(<|phi/phi0|^2>)) = 0%
#  ky         phi       
  0.0000E+00  7.9702E+00
  5.0000E-02  4.4916E-04
  1.0000E-01  7.6302E-04
  1.5000E-01  8.6979E-04
  2.0000E-01  7.6015E-04
  2.5000E-01  6.3030E-04
  3.0000E-01  4.5037E-04
  3.5000E-01  3.9463E-04
  4.0000E-01  2.9039E-04
