# CREATED BY GENE DIAGNOSTICS TOOL on Tue Jul 17 13:10:19 2018
# diag: fluxspectra, run(s): act, time window: 0-203.21252(265 steps), species: ions
# original data path: /r/c/cmor/IFERC/W7Xsds05/ITGa/scanomn0omt4/
# normalization: L_ref=1.65m
#
# Q*dVdx =   1.1871E+01 MW
# G*dVdx =   1.6672E-10 MW/keV
#  kx         G_es,p      Q_es,p    
  2.6518E+00 -2.6961E-14  8.3915E-04
  2.6759E+00 -1.1426E-13  8.0786E-04
  2.7000E+00 -3.7910E-14  7.8148E-04
  2.7241E+00 -7.3065E-14  7.4653E-04
  2.7482E+00 -2.1502E-13  7.2368E-04
  2.7724E+00 -6.1317E-14  6.8750E-04
  2.7965E+00 -3.2431E-15  6.6403E-04
  2.8206E+00 -3.2093E-14  6.4459E-04
  2.8447E+00 -3.9015E-14  6.1749E-04
  2.8688E+00 -3.3666E-14  5.9719E-04
  2.8929E+00  5.0730E-15  5.7141E-04
  2.9170E+00  1.5767E-14  5.4647E-04
  2.9411E+00 -6.4970E-14  5.2442E-04
  2.9652E+00  3.9552E-15  5.0452E-04
  2.9893E+00  1.1521E-13  4.9088E-04
  3.0134E+00  4.1679E-14  4.7047E-04
  3.0375E+00 -1.3074E-13  4.4655E-04
  3.0616E+00 -2.5472E-14  4.4133E-04
  3.0857E+00 -3.4382E-14  4.2214E-04
  3.1099E+00  5.9360E-14  4.0568E-04
  3.1340E+00 -3.3301E-14  3.9137E-04
  3.1581E+00 -4.7891E-14  3.7685E-04
  3.1822E+00 -4.9836E-14  3.6615E-04
  3.2063E+00  4.4720E-14  3.4808E-04
  3.2304E+00  5.8322E-14  3.3959E-04
  3.2545E+00  7.4400E-16  3.2414E-04
  3.2786E+00 -1.3562E-14  3.1551E-04
  3.3027E+00 -8.9694E-14  3.0432E-04
  3.3268E+00  8.9475E-14  2.9414E-04
  3.3509E+00 -9.0295E-15  2.8689E-04
  3.3750E+00 -1.0839E-14  2.7735E-04
  3.3991E+00  2.9965E-15  2.6358E-04
  3.4233E+00 -2.0222E-14  2.5724E-04
  3.4474E+00 -5.2894E-14  2.5119E-04
  3.4715E+00  1.1292E-14  2.4141E-04
  3.4956E+00 -3.9357E-14  2.3597E-04
  3.5197E+00 -5.6842E-14  2.2550E-04
  3.5438E+00  5.5256E-14  2.1880E-04
  3.5679E+00 -1.3332E-15  2.1171E-04
  3.5920E+00  1.4505E-14  2.0316E-04
  3.6161E+00  7.5954E-15  2.0591E-04
  3.6402E+00  3.8491E-14  1.9522E-04
  3.6643E+00 -1.8043E-14  1.8673E-04
  3.6884E+00 -8.4972E-15  1.8625E-04
  3.7125E+00 -1.7183E-14  1.8056E-04
  3.7366E+00  3.0931E-14  1.7271E-04
  3.7608E+00  3.8423E-14  1.6975E-04
  3.7849E+00  1.2788E-14  1.6986E-04
  3.8090E+00  5.7477E-14  1.5997E-04
  3.8331E+00  1.6512E-14  1.5365E-04
  3.8572E+00  2.1810E-14  1.5301E-04
  3.8813E+00  3.3443E-14  1.4864E-04
  3.9054E+00 -1.2764E-14  1.4289E-04
  3.9295E+00 -2.1590E-16  1.4112E-04
  3.9536E+00  8.1685E-15  1.3792E-04
  3.9777E+00 -2.0489E-15  1.3398E-04
  4.0018E+00  3.9627E-15  1.3242E-04
  4.0259E+00 -3.0974E-15  1.2874E-04
  4.0500E+00  2.8685E-14  1.2550E-04
  4.0742E+00 -1.1963E-14  1.2070E-04
  4.0983E+00  1.4892E-14  1.1842E-04
  4.1224E+00 -2.1207E-14  1.1480E-04
  4.1465E+00  1.5874E-15  1.1310E-04
  4.1706E+00 -4.1112E-14  1.1272E-04
  4.1947E+00  3.2110E-14  1.0590E-04
  4.2188E+00  1.5715E-14  1.0546E-04
  4.2429E+00  7.3887E-15  1.0356E-04
  4.2670E+00  2.2870E-14  9.8768E-05
  4.2911E+00 -1.0869E-14  9.8670E-05
  4.3152E+00  9.3871E-15  9.6582E-05
  4.3393E+00  5.4788E-14  9.3509E-05
  4.3634E+00 -1.4158E-14  9.1903E-05
  4.3875E+00  2.4852E-14  8.9794E-05
  4.4117E+00  3.7114E-15  8.7051E-05
  4.4358E+00  2.9690E-14  8.5675E-05
  4.4599E+00  6.1674E-15  8.4108E-05
  4.4840E+00  1.4615E-14  8.0984E-05
  4.5081E+00 -2.5597E-14  8.0063E-05
  4.5322E+00 -2.5530E-14  8.1984E-05
  4.5563E+00 -1.6230E-14  7.9517E-05
  4.5804E+00  1.9003E-14  7.9508E-05
  4.6045E+00 -1.6373E-14  7.9204E-05
  4.6286E+00  0.0000E+00  0.0000E+00


#  ky         G_es,p      Q_es,p    
  0.0000E+00  0.0000E+00  0.0000E+00
  5.0000E-02 -5.8752E-12  2.9695E-01
  1.0000E-01  3.2252E-13  4.5980E-01
  1.5000E-01  1.6558E-12  8.0375E-01
  2.0000E-01  6.3678E-12  9.5806E-01
  2.5000E-01  1.8486E-11  1.2041E+00
  3.0000E-01  9.9978E-13  1.4080E+00
  3.5000E-01  1.7381E-11  1.6428E+00
  4.0000E-01  2.5307E-11  1.9541E+00
  4.5000E-01 -7.8746E-13  1.4943E+00
  5.0000E-01  5.6415E-11  2.0742E+00
  5.5000E-01 -6.4012E-13  1.6792E+00
  6.0000E-01 -1.4143E-11  1.3419E+00
  6.5000E-01  5.4728E-12  1.3437E+00
  7.0000E-01 -2.1803E-11  9.1926E-01
  7.5000E-01  2.3916E-11  6.9866E-01
  8.0000E-01  2.3503E-11  5.5756E-01
  8.5000E-01 -2.4296E-11  4.2882E-01
  9.0000E-01  7.3785E-12  3.5516E-01
  9.5000E-01 -5.3797E-12  2.7969E-01
  1.0000E+00  1.9723E-11  2.2854E-01
  1.0500E+00 -1.2651E-11  1.9506E-01
  1.1000E+00  1.2861E-14  1.6734E-01
  1.1500E+00  5.2838E-12  1.4043E-01
  1.2000E+00  1.1627E-11  1.2291E-01
  1.2500E+00  2.9104E-12  1.0385E-01
  1.3000E+00 -7.1408E-12  9.3011E-02
  1.3500E+00 -1.2393E-12  8.4376E-02
  1.4000E+00  3.3504E-12  7.5559E-02
  1.4500E+00 -7.1795E-12  6.8694E-02
  1.5000E+00 -8.4164E-12  6.0844E-02
  1.5500E+00 -1.2980E-11  5.5959E-02
  1.6000E+00 -9.4779E-13  5.1911E-02
  1.6500E+00  2.4433E-12  4.8462E-02
  1.7000E+00  5.9539E-13  4.5157E-02
  1.7500E+00 -1.9957E-12  4.2456E-02
  1.8000E+00 -1.4580E-12  3.9498E-02
  1.8500E+00  1.0446E-12  3.7878E-02
  1.9000E+00 -3.3855E-12  3.5940E-02
  1.9500E+00 -4.2029E-12  3.4149E-02
  2.0000E+00  3.0801E-12  3.2700E-02
  2.0500E+00  2.9471E-12  3.1375E-02
  2.1000E+00  1.1302E-12  3.0206E-02
  2.1500E+00  3.1915E-12  2.8848E-02
  2.2000E+00  1.5496E-12  2.7767E-02
  2.2500E+00  1.4111E-12  2.6757E-02
  2.3000E+00 -1.0506E-13  2.5763E-02
  2.3500E+00  8.2882E-13  2.4736E-02
  2.4000E+00 -8.4884E-13  2.3954E-02
  2.4500E+00  1.0822E-12  2.2932E-02
  2.5000E+00 -6.2508E-13  2.1827E-02
  2.5500E+00  7.6653E-13  2.1050E-02
  2.6000E+00 -3.2479E-12  1.9946E-02
  2.6500E+00 -4.3557E-13  1.8970E-02
  2.7000E+00 -6.8066E-14  1.7957E-02
  2.7500E+00 -1.7602E-12  1.7057E-02
  2.8000E+00 -6.2577E-13  1.6229E-02
  2.8500E+00 -2.6774E-13  1.5482E-02
  2.9000E+00  1.0154E-12  1.4603E-02
  2.9500E+00 -6.7044E-13  1.3833E-02
  3.0000E+00  1.2905E-12  1.3261E-02
  3.0500E+00 -1.1223E-12  1.2673E-02
  3.1000E+00  5.9379E-13  1.2718E-02
  3.1500E+00  2.6752E-14  1.3526E-02
