# CREATED BY GENE DIAGNOSTICS TOOL on Mon Jan  7 11:54:54 2019
# diag: nrgsummary, run(s): act, time window: 0-1709.2536(1 steps), species: ions
# original data path: /ptmp/cmor/IFERC/W7Xsds025/ITGa_NL/omt3/
# normalization: L_T,ions
#
#  t          G_tot       Q_tot       P_tot     
  6.7974E+01 -1.0125E-18  1.6117E+00 -1.8392E-03
  6.8124E+01  7.1029E-18  1.6033E+00 -1.5430E-03
  6.8278E+01  3.3363E-18  1.5947E+00 -1.2977E-03
  6.8432E+01 -4.0580E-18  1.5864E+00 -1.2907E-03
  6.8586E+01 -7.4222E-18  1.5787E+00 -1.6814E-03
  6.8740E+01  2.5871E-18  1.5706E+00 -1.8207E-03
  6.8894E+01  3.4563E-19  1.5624E+00 -1.8947E-03
  6.9048E+01 -2.5787E-18  1.5547E+00 -2.3316E-03
  6.9202E+01 -1.7206E-18  1.5477E+00 -2.7561E-03
  6.9356E+01 -2.0860E-18  1.5412E+00 -2.4942E-03
  6.9510E+01  5.4503E-18  1.5348E+00 -1.9198E-03
  6.9667E+01  1.0660E-18  1.5281E+00 -1.3252E-03
  6.9829E+01  3.6136E-18  1.5217E+00 -8.5978E-04
  6.9990E+01 -3.9260E-18  1.5157E+00 -9.3661E-04
  7.0152E+01  1.0289E-18  1.5101E+00 -5.1634E-04
  7.0314E+01 -3.4357E-18  1.5052E+00  1.6178E-05
  7.0475E+01 -5.0802E-18  1.4994E+00  6.1694E-04
  7.0637E+01 -2.9372E-18  1.4930E+00  1.1708E-03
  7.0799E+01  7.2617E-20  1.4874E+00  1.3300E-03
  7.0960E+01  1.0549E-18  1.4827E+00  1.3230E-03
  7.1122E+01 -2.2776E-18  1.4782E+00  1.1713E-03
  7.1287E+01  1.6578E-18  1.4731E+00  9.9552E-04
  7.1457E+01  3.2391E-18  1.4679E+00  1.1946E-03
  7.1627E+01  1.2467E-18  1.4632E+00  1.0462E-03
  7.1796E+01 -5.6427E-20  1.4589E+00  4.6337E-04
  7.1966E+01  2.8263E-18  1.4541E+00  2.2372E-04
  7.2136E+01 -2.3057E-18  1.4488E+00  1.9593E-04
  7.2306E+01  1.9384E-18  1.4437E+00  3.3272E-04
  7.2475E+01 -5.1854E-18  1.4390E+00  2.9169E-04
  7.2645E+01  1.0521E-18  1.4346E+00  6.9204E-05
  7.2815E+01 -2.2006E-19  1.4302E+00 -1.1348E-04
  7.2988E+01  3.0556E-18  1.4256E+00 -5.1139E-04
  7.3166E+01 -7.8289E-20  1.4208E+00 -7.5731E-04
  7.3345E+01 -1.5840E-18  1.4161E+00 -6.4863E-04
  7.3523E+01 -4.1382E-19  1.4119E+00 -3.9783E-04
  7.3701E+01 -3.4953E-18  1.4080E+00 -3.7980E-04
  7.3879E+01  6.6052E-18  1.4044E+00 -3.8951E-04
  7.4058E+01 -4.5151E-18  1.4008E+00 -6.0261E-04
  7.4236E+01 -4.0908E-18  1.3968E+00 -8.6353E-04
  7.4414E+01  1.0157E-18  1.3929E+00 -8.7118E-04
  7.4592E+01 -6.2900E-19  1.3889E+00 -6.4871E-04
  7.4774E+01 -4.8994E-18  1.3850E+00 -4.2329E-04
  7.4961E+01  1.8596E-19  1.3809E+00 -3.4000E-04
  7.5149E+01  1.0459E-18  1.3764E+00 -1.8660E-04
  7.5336E+01  3.7996E-18  1.3716E+00  1.5447E-04
  7.5523E+01 -3.6850E-18  1.3666E+00  7.6759E-04
  7.5710E+01  6.2018E-18  1.3621E+00  1.5719E-03
  7.5897E+01  9.6971E-19  1.3578E+00  2.2252E-03
  7.6084E+01  2.1396E-18  1.3538E+00  2.6318E-03
  7.6272E+01  1.2820E-18  1.3501E+00  3.0364E-03
  7.6459E+01  7.0177E-19  1.3462E+00  3.4219E-03
  7.6650E+01  9.4541E-19  1.3417E+00  3.8863E-03
  7.6846E+01 -1.7800E-18  1.3371E+00  4.4230E-03
  7.7043E+01  6.4310E-18  1.3333E+00  4.8956E-03
  7.7239E+01  3.9233E-18  1.3301E+00  5.0403E-03
  7.7436E+01 -2.6418E-18  1.3269E+00  5.3278E-03
  7.7632E+01 -2.5112E-18  1.3232E+00  5.6822E-03
  7.7829E+01 -3.7430E-18  1.3196E+00  6.1446E-03
  7.8025E+01  5.7343E-19  1.3162E+00  6.5098E-03
  7.8222E+01 -2.8938E-18  1.3129E+00  6.5269E-03
  7.8418E+01 -1.6297E-18  1.3099E+00  6.4257E-03
  7.8619E+01  1.2998E-18  1.3072E+00  6.3237E-03
  7.8825E+01 -3.9304E-19  1.3039E+00  6.1983E-03
  7.9032E+01 -7.5938E-19  1.3002E+00  5.9539E-03
  7.9238E+01 -2.7179E-18  1.2963E+00  5.8066E-03
  7.9444E+01  2.8928E-19  1.2923E+00  6.0792E-03
  7.9651E+01 -4.0589E-18  1.2886E+00  6.2877E-03
  7.9857E+01  5.5897E-18  1.2848E+00  6.4624E-03
  8.0063E+01  1.7091E-18  1.2813E+00  6.6723E-03
  8.0270E+01 -2.7238E-18  1.2778E+00  6.8496E-03
  8.0476E+01  1.0847E-18  1.2741E+00  6.9317E-03
  8.0686E+01 -2.2032E-19  1.2702E+00  6.9847E-03
  8.0903E+01  8.5801E-19  1.2658E+00  7.0769E-03
  8.1120E+01 -5.5667E-18  1.2613E+00  7.5760E-03
  8.1336E+01 -7.7023E-19  1.2571E+00  7.9533E-03
  8.1553E+01  2.8567E-20  1.2531E+00  8.1851E-03
  8.1770E+01 -7.0850E-19  1.2499E+00  8.4064E-03
  8.1987E+01 -4.3179E-18  1.2467E+00  8.2687E-03
  8.2203E+01  1.0465E-18  1.2432E+00  7.9517E-03
  8.2420E+01  2.0049E-18  1.2397E+00  7.7830E-03
  8.2637E+01 -4.1982E-18  1.2363E+00  7.6169E-03
  8.2858E+01 -4.4448E-18  1.2330E+00  7.4170E-03
  8.3085E+01  6.0611E-19  1.2296E+00  7.4784E-03
  8.3313E+01 -1.1960E-18  1.2261E+00  7.7337E-03
  8.3540E+01  2.5146E-18  1.2227E+00  7.5796E-03
  8.3768E+01 -2.9084E-18  1.2192E+00  7.5306E-03
  8.3995E+01  1.5023E-18  1.2152E+00  7.7670E-03
  8.4223E+01 -1.6940E-18  1.2112E+00  7.8791E-03
  8.4450E+01  3.2809E-18  1.2076E+00  7.6877E-03
  8.4678E+01 -4.7879E-18  1.2040E+00  7.6326E-03
  8.4905E+01  1.7229E-18  1.2003E+00  7.7611E-03
  8.5137E+01  3.2120E-18  1.1967E+00  7.4121E-03
  8.5376E+01  1.6743E-18  1.1931E+00  7.0999E-03
  8.5615E+01 -7.2571E-19  1.1896E+00  6.8003E-03
  8.5854E+01 -6.9033E-22  1.1861E+00  6.3636E-03
  8.6093E+01 -1.9246E-19  1.1828E+00  6.0292E-03
  8.6332E+01  7.8902E-19  1.1798E+00  5.9162E-03
  8.6570E+01 -4.8976E-19  1.1763E+00  5.8438E-03
  8.6809E+01  1.8494E-18  1.1726E+00  5.7688E-03
  8.7048E+01  1.1389E-18  1.1687E+00  5.6661E-03
  8.7287E+01 -5.3687E-19  1.1651E+00  5.5121E-03
  8.7531E+01 -3.0333E-19  1.1621E+00  5.4800E-03
  8.7782E+01  2.9363E-18  1.1593E+00  5.3536E-03
  8.8032E+01  3.7778E-19  1.1567E+00  5.2403E-03
  8.8283E+01  2.2103E-18  1.1542E+00  5.3041E-03
  8.8534E+01 -7.8178E-19  1.1517E+00  5.3676E-03
  8.8785E+01 -1.5323E-18  1.1487E+00  5.3701E-03
  8.9036E+01 -1.2154E-18  1.1458E+00  5.4178E-03
  8.9286E+01 -3.7862E-18  1.1432E+00  5.4120E-03
  8.9537E+01  1.7182E-18  1.1410E+00  5.2248E-03
  8.9788E+01  1.0503E-18  1.1387E+00  4.9412E-03
  9.0044E+01  9.5890E-19  1.1361E+00  4.6050E-03
  9.0307E+01  1.7163E-18  1.1332E+00  3.8974E-03
  9.0571E+01 -1.1342E-19  1.1306E+00  3.4289E-03
  9.0834E+01 -1.6822E-18  1.1284E+00  3.4091E-03
