# CREATED BY GENE DIAGNOSTICS TOOL on Mon Jan  7 12:02:23 2019
# diag: fluxspectra, run(s): act, time window: 0-1704.0453(320 steps), species: ions
# original data path: /ptmp/cmor/IFERC/W7Xsds025/ITGa_NL/omt3/
# normalization: L_T,ions
#
# Q*dVdx =   4.2697E+01 MW
# G*dVdx =   1.0240E-10 MW/keV
#  kx         G_es,p      Q_es,p    
  3.8917E-01  4.2565E-14  5.6317E-03
  3.9728E-01 -5.3113E-14  5.3976E-03
  4.0539E-01 -1.3998E-13  5.2987E-03
  4.1350E-01 -2.0342E-13  5.0192E-03
  4.2160E-01  1.8023E-13  4.9394E-03
  4.2971E-01  3.8136E-14  4.7817E-03
  4.3782E-01 -5.8997E-14  4.6635E-03
  4.4593E-01  1.3244E-14  4.6030E-03
  4.5404E-01 -1.5136E-14  4.3779E-03
  4.6214E-01  1.3702E-13  4.2885E-03
  4.7025E-01 -3.4435E-13  4.1322E-03
  4.7836E-01  2.6700E-14  4.1415E-03
  4.8647E-01 -1.0584E-14  3.9606E-03
  4.9457E-01  2.2724E-13  3.8350E-03
  5.0268E-01 -1.4914E-13  3.6636E-03
  5.1079E-01  2.6252E-13  3.6661E-03
  5.1890E-01 -2.0314E-13  3.4958E-03
  5.2701E-01 -1.2230E-14  3.4945E-03
  5.3511E-01 -2.5960E-13  3.3958E-03
  5.4322E-01  1.1474E-14  3.2622E-03
  5.5133E-01  1.5816E-13  3.1467E-03
  5.5944E-01 -6.7642E-15  3.1572E-03
  5.6755E-01 -1.5807E-13  3.0521E-03
  5.7565E-01 -8.3676E-14  2.9594E-03
  5.8376E-01 -8.4956E-15  2.8183E-03
  5.9187E-01  9.7277E-14  2.8269E-03
  5.9998E-01  5.2607E-14  2.7878E-03
  6.0808E-01  3.1464E-14  2.7086E-03
  6.1619E-01 -1.9190E-14  2.5649E-03
  6.2430E-01 -8.4727E-14  2.5467E-03
  6.3241E-01 -3.5749E-14  2.4699E-03
  6.4052E-01  1.2293E-13  2.3793E-03
  6.4862E-01 -1.4792E-13  2.3084E-03
  6.5673E-01 -2.2605E-14  2.3227E-03
  6.6484E-01 -1.4144E-13  2.2597E-03
  6.7295E-01  2.3251E-13  2.1972E-03
  6.8105E-01  5.7140E-15  2.1160E-03
  6.8916E-01 -4.0311E-16  2.0541E-03
  6.9727E-01 -8.7251E-14  2.0419E-03
  7.0538E-01  6.2539E-14  1.9617E-03
  7.1349E-01 -1.6323E-13  1.9240E-03
  7.2159E-01 -7.2641E-14  1.8768E-03
  7.2970E-01  4.8276E-15  1.8417E-03
  7.3781E-01 -1.8625E-14  1.8034E-03
  7.4592E-01  1.2809E-13  1.7765E-03
  7.5402E-01  3.9520E-14  1.7026E-03
  7.6213E-01  7.6154E-14  1.6888E-03
  7.7024E-01  3.8546E-14  1.6239E-03
  7.7835E-01 -8.0231E-14  1.6088E-03
  7.8646E-01 -3.5860E-14  1.5899E-03
  7.9456E-01 -9.9447E-14  1.5473E-03
  8.0267E-01  1.3140E-13  1.4970E-03
  8.1078E-01  3.2817E-14  1.4610E-03
  8.1889E-01  3.6809E-15  1.4462E-03
  8.2699E-01 -9.5071E-14  1.4326E-03
  8.3510E-01 -3.0964E-14  1.3547E-03
  8.4321E-01 -4.5498E-14  1.3646E-03
  8.5132E-01 -4.4518E-15  1.3191E-03
  8.5943E-01 -1.2797E-14  1.3035E-03
  8.6753E-01 -8.4844E-14  1.2561E-03
  8.7564E-01 -6.0235E-14  1.2432E-03
  8.8375E-01 -6.1718E-14  1.2173E-03
  8.9186E-01  2.2806E-14  1.1709E-03
  8.9996E-01 -3.7515E-14  1.1550E-03
  9.0807E-01 -3.1620E-15  1.1294E-03
  9.1618E-01  1.5187E-14  1.1185E-03
  9.2429E-01  9.5979E-14  1.1115E-03
  9.3240E-01  6.6814E-15  1.0747E-03
  9.4050E-01 -3.4735E-14  1.0458E-03
  9.4861E-01 -6.3062E-14  1.0328E-03
  9.5672E-01  6.5732E-14  9.9248E-04
  9.6483E-01 -7.5191E-14  9.9144E-04
  9.7293E-01 -2.3086E-14  9.6965E-04
  9.8104E-01  1.0971E-14  9.5394E-04
  9.8915E-01  2.5951E-14  9.3107E-04
  9.9726E-01  1.9104E-14  9.1277E-04
  1.0054E+00 -5.2317E-14  8.9113E-04
  1.0135E+00  3.7653E-14  8.8179E-04
  1.0216E+00  1.5183E-14  8.6547E-04
  1.0297E+00 -5.0913E-14  8.5258E-04
  1.0378E+00 -1.4168E-13  8.2988E-04
  1.0459E+00 -2.7047E-14  8.0888E-04
  1.0540E+00  1.2638E-15  7.9239E-04
  1.0621E+00  9.3027E-16  7.9214E-04
  1.0702E+00 -6.6176E-15  7.7289E-04
  1.0783E+00  7.8100E-14  7.7111E-04
  1.0864E+00 -1.8676E-15  7.3916E-04
  1.0946E+00  6.2446E-15  7.3739E-04
  1.1027E+00  7.7207E-14  7.1565E-04
  1.1108E+00 -2.6289E-14  7.1445E-04
  1.1189E+00 -2.0465E-14  7.0213E-04
  1.1270E+00  7.3964E-15  6.8325E-04
  1.1351E+00  2.0001E-14  6.7376E-04
  1.1432E+00  2.9102E-14  6.6848E-04
  1.1513E+00  3.4511E-14  6.5571E-04
  1.1594E+00 -3.5180E-14  6.4071E-04
  1.1675E+00 -1.0003E-13  6.3217E-04
  1.1756E+00  2.3602E-14  6.1936E-04
  1.1837E+00  3.8657E-14  6.0794E-04
  1.1918E+00  4.9209E-14  6.0014E-04
  1.2000E+00  4.0759E-14  5.9449E-04
  1.2081E+00 -3.0661E-15  5.8036E-04
  1.2162E+00  9.0308E-14  5.7171E-04
  1.2243E+00  1.8692E-14  5.6921E-04
  1.2324E+00  2.8475E-14  5.5243E-04
  1.2405E+00 -4.2328E-14  5.4946E-04
  1.2486E+00  1.4796E-14  5.3660E-04
  1.2567E+00  2.1868E-14  5.2801E-04
  1.2648E+00 -2.9701E-16  5.1860E-04
  1.2729E+00 -6.6268E-14  5.1202E-04
  1.2810E+00 -1.1362E-15  5.0521E-04
  1.2891E+00  1.0129E-14  4.9824E-04
  1.2972E+00 -2.8714E-15  4.8692E-04
  1.3054E+00  5.9343E-14  4.8119E-04
  1.3135E+00 -3.0715E-14  4.7545E-04
  1.3216E+00 -6.3897E-14  4.7463E-04
  1.3297E+00  3.1411E-14  4.6700E-04
  1.3378E+00  1.6971E-15  4.5503E-04
  1.3459E+00 -5.1009E-14  4.5168E-04
  1.3540E+00 -1.0157E-14  4.4603E-04
  1.3621E+00 -2.1152E-14  4.3929E-04
  1.3702E+00  9.7140E-14  4.3263E-04
  1.3783E+00  1.2953E-14  4.2264E-04
  1.3864E+00 -2.5392E-14  4.2344E-04
  1.3945E+00 -2.7338E-14  4.1730E-04
  1.4026E+00 -3.2241E-14  4.1352E-04
  1.4108E+00  3.0686E-14  4.0910E-04
  1.4189E+00 -3.6975E-14  4.0446E-04
  1.4270E+00  2.2711E-14  3.9965E-04
  1.4351E+00 -2.5895E-14  3.9507E-04
  1.4432E+00 -9.3777E-15  3.8727E-04
  1.4513E+00  6.1443E-15  3.8475E-04
  1.4594E+00 -1.8264E-15  3.7629E-04
  1.4675E+00 -4.7835E-14  3.8071E-04
  1.4756E+00  7.5961E-15  3.6670E-04
  1.4837E+00 -3.7809E-15  3.6710E-04
  1.4918E+00  1.7832E-14  3.6389E-04
  1.4999E+00  7.8135E-15  3.5836E-04
  1.5080E+00  2.1665E-14  3.5742E-04
  1.5162E+00 -1.9934E-14  3.5364E-04
  1.5243E+00 -1.8327E-14  3.5146E-04
  1.5324E+00  2.6037E-14  3.4784E-04
  1.5405E+00  1.8406E-14  3.4977E-04
  1.5486E+00  1.6207E-14  3.4991E-04
  1.5567E+00  0.0000E+00  0.0000E+00


#  ky         G_es,p      Q_es,p    
  0.0000E+00  0.0000E+00  0.0000E+00
  5.0000E-02  1.7154E-13  9.3103E-03
  1.0000E-01 -1.2458E-13  2.4186E-02
  1.5000E-01  4.4953E-13  3.8437E-02
  2.0000E-01 -1.5939E-13  4.9970E-02
  2.5000E-01 -1.7918E-13  6.2377E-02
  3.0000E-01  8.4390E-14  7.2555E-02
  3.5000E-01  2.7073E-14  8.2686E-02
  4.0000E-01  2.0027E-13  9.4998E-02
  4.5000E-01  1.1207E-12  9.9924E-02
  5.0000E-01  5.3083E-14  9.3380E-02
  5.5000E-01 -3.2391E-13  9.1251E-02
  6.0000E-01  5.9368E-13  8.0816E-02
  6.5000E-01 -9.6611E-13  6.5984E-02
  7.0000E-01  2.1878E-13  5.5190E-02
  7.5000E-01  3.0413E-12  4.5144E-02
  8.0000E-01  1.8461E-12  3.3998E-02
  8.5000E-01 -1.2505E-12  2.5567E-02
  9.0000E-01  5.8759E-13  2.0219E-02
  9.5000E-01  8.2458E-13  1.6600E-02
  1.0000E+00 -1.3809E-13  1.3253E-02
  1.0500E+00  4.2722E-13  1.0891E-02
  1.1000E+00 -4.1491E-13  9.1341E-03
  1.1500E+00  8.9131E-14  7.7373E-03
  1.2000E+00  3.2272E-14  6.6605E-03
  1.2500E+00 -6.1234E-14  5.8524E-03
  1.3000E+00 -5.0625E-14  5.1735E-03
  1.3500E+00  3.9144E-13  4.6934E-03
  1.4000E+00  1.8439E-13  4.2098E-03
  1.4500E+00  1.9837E-13  3.8460E-03
  1.5000E+00 -2.0297E-13  3.5699E-03
  1.5500E+00 -1.1282E-14  3.2818E-03
  1.6000E+00 -2.4654E-15  3.0533E-03
  1.6500E+00  6.1265E-14  2.8747E-03
  1.7000E+00 -1.9245E-13  2.6935E-03
  1.7500E+00 -1.1621E-14  2.5478E-03
  1.8000E+00 -3.2036E-14  2.4224E-03
  1.8500E+00 -8.6287E-14  2.3046E-03
  1.9000E+00 -2.3933E-14  2.2051E-03
  1.9500E+00 -6.1478E-16  2.1060E-03
  2.0000E+00  3.2086E-14  2.0354E-03
  2.0500E+00 -5.7097E-14  1.9589E-03
  2.1000E+00 -1.2951E-13  1.8870E-03
  2.1500E+00  1.6966E-14  1.8117E-03
  2.2000E+00  7.8601E-15  1.7472E-03
  2.2500E+00 -1.2319E-14  1.6787E-03
  2.3000E+00  3.8616E-14  1.6229E-03
  2.3500E+00  7.4754E-16  1.5624E-03
  2.4000E+00  1.3135E-13  1.5079E-03
  2.4500E+00 -1.0387E-13  1.4474E-03
  2.5000E+00 -7.3329E-14  1.3844E-03
  2.5500E+00 -3.0235E-15  1.3211E-03
  2.6000E+00  1.0779E-14  1.2575E-03
  2.6500E+00 -1.6710E-14  1.1902E-03
  2.7000E+00  3.7227E-15  1.1213E-03
  2.7500E+00 -1.4949E-14  1.0578E-03
  2.8000E+00 -4.1071E-14  9.9119E-04
  2.8500E+00  3.7747E-14  9.3908E-04
  2.9000E+00 -3.5881E-14  8.8401E-04
  2.9500E+00  5.3350E-14  8.4048E-04
  3.0000E+00 -2.9140E-14  7.9923E-04
  3.0500E+00 -1.3509E-14  7.5946E-04
  3.1000E+00 -1.2711E-14  7.2725E-04
  3.1500E+00  1.6007E-14  7.2401E-04
