# CREATED BY GENE DIAGNOSTICS TOOL on Tue Oct 30 14:37:25 2018
# diag: fluxspectra, run(s): act, time window: 0-260(72 steps), species: ions
# normalization: L_ref=5.5306m
#
# Q*dVdx =   1.0565E+01 MW
# G*dVdx =   1.8399E-11 MW/keV
#  kx         G_es,p      Q_es,p    
  1.2214E+00  1.7279E-14  5.1520E-05
  1.2306E+00  7.6859E-15  5.0893E-05
  1.2398E+00 -1.9370E-14  4.9068E-05
  1.2490E+00 -2.0208E-14  4.6987E-05
  1.2581E+00  2.8479E-15  4.5510E-05
  1.2673E+00  2.5154E-16  4.4570E-05
  1.2765E+00 -3.9877E-17  4.3186E-05
  1.2857E+00  1.5122E-14  4.1134E-05
  1.2949E+00  1.1526E-14  4.0450E-05
  1.3041E+00  8.1018E-15  3.9926E-05
  1.3132E+00 -1.6060E-14  4.0331E-05
  1.3224E+00 -2.9631E-14  3.8631E-05
  1.3316E+00 -7.1466E-15  3.8328E-05
  1.3408E+00  1.9477E-14  3.6166E-05
  1.3500E+00  7.1981E-15  3.6795E-05
  1.3592E+00 -1.8005E-15  3.4514E-05
  1.3683E+00  7.2888E-15  3.4569E-05
  1.3775E+00  4.1965E-15  3.4802E-05
  1.3867E+00  2.9635E-15  3.0831E-05
  1.3959E+00  1.8576E-15  3.1839E-05
  1.4051E+00 -4.5182E-15  3.0619E-05
  1.4143E+00 -9.7698E-15  3.0441E-05
  1.4234E+00 -6.8675E-15  2.9791E-05
  1.4326E+00 -7.8474E-16  2.9184E-05
  1.4418E+00  4.9115E-15  2.9314E-05
  1.4510E+00  1.3896E-14  2.7395E-05
  1.4602E+00  1.8449E-14  2.8231E-05
  1.4694E+00  1.4728E-14  2.7357E-05
  1.4785E+00  5.3208E-15  2.5935E-05
  1.4877E+00 -4.8772E-15  2.5978E-05
  1.4969E+00 -1.8834E-15  2.5317E-05
  1.5061E+00  7.6713E-15  2.4640E-05
  1.5153E+00  1.4170E-14  2.3897E-05
  1.5245E+00  5.3475E-15  2.3288E-05
  1.5336E+00  2.8842E-15  2.3375E-05
  1.5428E+00  7.9977E-15  2.2268E-05
  1.5520E+00  3.4253E-15  2.3148E-05
  1.5612E+00 -4.8794E-15  2.2475E-05
  1.5704E+00  4.8889E-15  2.2293E-05
  1.5796E+00  4.9435E-15  2.1544E-05
  1.5887E+00  1.9548E-15  2.0338E-05
  1.5979E+00  2.8994E-16  1.9813E-05
  1.6071E+00  1.2293E-14  2.0727E-05
  1.6163E+00 -2.4207E-15  1.9481E-05
  1.6255E+00 -3.4830E-16  1.9965E-05
  1.6347E+00  6.8028E-16  1.9665E-05
  1.6438E+00  6.7328E-15  1.9839E-05
  1.6530E+00  5.1602E-15  1.9754E-05
  1.6622E+00 -3.3532E-15  1.9516E-05
  1.6714E+00 -4.6410E-16  1.8847E-05
  1.6806E+00  9.1196E-15  1.8627E-05
  1.6898E+00  1.6610E-15  1.8720E-05
  1.6989E+00 -1.9794E-16  1.8451E-05
  1.7081E+00 -2.2436E-15  1.8156E-05
  1.7173E+00 -1.0221E-15  1.7995E-05
  1.7265E+00  8.0548E-15  1.7917E-05
  1.7357E+00 -1.0417E-15  1.8487E-05
  1.7449E+00  7.0961E-16  1.7905E-05
  1.7540E+00 -1.9163E-15  1.6255E-05
  1.7632E+00  0.0000E+00  0.0000E+00


#  ky         G_es,p      Q_es,p    
  0.0000E+00  0.0000E+00  0.0000E+00
  5.0000E-02 -9.7040E-14  1.0225E-02
  1.0000E-01  2.1360E-14  6.7610E-03
  1.5000E-01  2.2303E-15  8.9480E-03
  2.0000E-01 -5.4217E-14  1.2958E-02
  2.5000E-01  7.8272E-14  1.9935E-02
  3.0000E-01  6.1414E-13  3.0253E-02
  3.5000E-01  1.6670E-13  2.9331E-02
  4.0000E-01  2.3187E-13  1.9786E-02
  4.5000E-01 -2.0462E-13  1.3114E-02
  5.0000E-01  3.6480E-13  1.0756E-02
  5.5000E-01 -9.9718E-14  8.9277E-03
  6.0000E-01 -2.6941E-14  6.6543E-03
  6.5000E-01 -9.9123E-14  5.2252E-03
  7.0000E-01 -1.2299E-13  4.0240E-03
  7.5000E-01  1.0953E-13  3.0865E-03
  8.0000E-01  1.1802E-13  2.3632E-03
  8.5000E-01 -7.7328E-14  1.8359E-03
  9.0000E-01 -4.3659E-14  1.6574E-03
  9.5000E-01 -9.1546E-14  1.2553E-03
  1.0000E+00 -1.0186E-14  1.0482E-03
  1.0500E+00  1.7198E-14  8.5210E-04
  1.1000E+00  1.0161E-13  6.9581E-04
  1.1500E+00  5.4650E-15  5.8634E-04
  1.2000E+00 -1.0098E-14  5.4549E-04
  1.2500E+00 -6.8260E-14  4.5273E-04
  1.3000E+00 -3.0632E-14  3.9424E-04
  1.3500E+00 -3.7241E-14  3.1943E-04
  1.4000E+00 -4.2030E-15  2.8617E-04
  1.4500E+00 -4.3524E-15  2.4035E-04
  1.5000E+00  2.2622E-14  2.2665E-04
  1.5500E+00  2.7227E-14  1.8773E-04
  1.6000E+00 -4.7486E-15  1.7509E-04
  1.6500E+00 -1.7253E-14  1.4899E-04
  1.7000E+00  4.0660E-14  1.3650E-04
  1.7500E+00 -1.1189E-14  1.2464E-04
  1.8000E+00  3.5287E-15  1.1359E-04
  1.8500E+00 -2.6386E-14  1.0167E-04
  1.9000E+00 -3.4426E-14  9.7646E-05
  1.9500E+00  4.6052E-14  9.3524E-05
  2.0000E+00  1.5734E-14  8.3694E-05
  2.0500E+00 -4.7192E-15  7.7817E-05
  2.1000E+00  1.8026E-15  7.4854E-05
  2.1500E+00 -1.5382E-14  7.1446E-05
  2.2000E+00 -2.3998E-15  6.6201E-05
  2.2500E+00 -1.0103E-14  6.3280E-05
  2.3000E+00  1.8196E-15  5.8827E-05
  2.3500E+00 -8.1429E-15  5.6213E-05
  2.4000E+00  2.0114E-14  5.2702E-05
  2.4500E+00  2.8755E-15  4.9804E-05
  2.5000E+00 -1.2291E-14  4.7816E-05
  2.5500E+00 -8.6704E-15  4.2684E-05
  2.6000E+00 -2.2102E-16  4.1824E-05
  2.6500E+00 -5.5848E-15  3.8588E-05
  2.7000E+00  3.7015E-15  3.6499E-05
  2.7500E+00  1.7211E-15  3.4021E-05
  2.8000E+00 -4.3467E-15  3.1921E-05
  2.8500E+00  6.4404E-15  2.8203E-05
  2.9000E+00  1.9032E-15  2.5032E-05
  2.9500E+00 -8.1714E-16  2.4234E-05
  3.0000E+00  1.5144E-15  2.2740E-05
  3.0500E+00 -8.9360E-15  2.1561E-05
  3.1000E+00  8.7966E-16  2.0098E-05
  3.1500E+00 -8.8421E-16  2.0161E-05
