# CREATED BY GENE DIAGNOSTICS TOOL on Sun Jan 20 13:15:22 2019
# diag: fluxspectra, run(s): act, time window: 0-8.5(61 steps), species: ions
# original data path: /ptmp/cmor/S-a/q0-1.7/ITGa_NL/omt6/
# normalization: R_0
#
# Q*dVdx =   3.6182E+01 MW
# G*dVdx =   4.0645E-10 MW/keV
#  kx         G_es,p      Q_es,p    
  1.6173E+00  8.5944E-11  2.0778E-01
  1.6663E+00 -9.6520E-11  1.9117E-01
  1.7153E+00 -3.2681E-12  1.7044E-01
  1.7643E+00  1.7881E-11  1.6325E-01
  1.8133E+00  1.1140E-11  1.4970E-01
  1.8623E+00  1.0017E-12  1.3953E-01
  1.9113E+00  7.3253E-11  1.2963E-01
  1.9604E+00 -2.5885E-12  1.2217E-01
  2.0094E+00 -2.6825E-11  1.1039E-01
  2.0584E+00  1.3077E-11  9.8997E-02
  2.1074E+00  7.6523E-12  9.3905E-02
  2.1564E+00  1.0832E-12  8.5545E-02
  2.2054E+00 -7.3604E-12  7.7815E-02
  2.2544E+00 -8.6419E-12  7.3500E-02
  2.3034E+00  2.5528E-11  6.7182E-02
  2.3524E+00 -6.4978E-12  6.4115E-02
  2.4014E+00 -2.1123E-11  5.8029E-02
  2.4504E+00  2.0167E-12  5.4413E-02
  2.4995E+00 -1.0565E-11  5.1565E-02
  2.5485E+00 -9.0446E-12  4.6860E-02
  2.5975E+00  9.4782E-13  4.4642E-02
  2.6465E+00 -9.3199E-12  4.1001E-02
  2.6955E+00 -1.8330E-11  3.7768E-02
  2.7445E+00 -6.2845E-12  3.6454E-02
  2.7935E+00 -1.0744E-11  3.4633E-02
  2.8425E+00  1.0851E-12  3.2554E-02
  2.8915E+00  5.0843E-12  3.0246E-02
  2.9405E+00 -2.2954E-12  2.7822E-02
  2.9895E+00 -1.8139E-12  2.6439E-02
  3.0386E+00  4.1633E-12  2.4673E-02
  3.0876E+00 -6.7529E-12  2.3215E-02
  3.1366E+00  3.7220E-12  2.2208E-02
  3.1856E+00 -7.5611E-12  2.0690E-02
  3.2346E+00 -3.9124E-12  1.9124E-02
  3.2836E+00  4.7991E-12  1.8527E-02
  3.3326E+00  1.9061E-12  1.7318E-02
  3.3816E+00  5.1390E-12  1.6208E-02
  3.4306E+00  2.2545E-12  1.4880E-02
  3.4796E+00 -9.8973E-13  1.4496E-02
  3.5286E+00 -7.8445E-13  1.3344E-02
  3.5776E+00 -3.4284E-12  1.2725E-02
  3.6267E+00 -3.0609E-13  1.2165E-02
  3.6757E+00  1.8557E-12  1.1687E-02
  3.7247E+00  8.7081E-13  1.0978E-02
  3.7737E+00  1.7684E-12  1.0574E-02
  3.8227E+00  6.5282E-13  9.9545E-03
  3.8717E+00  9.0254E-13  9.3806E-03
  3.9207E+00  2.7393E-12  9.0882E-03
  3.9697E+00  1.2382E-12  8.4965E-03
  4.0187E+00 -4.8127E-12  8.0333E-03
  4.0677E+00 -2.5057E-12  7.4543E-03
  4.1167E+00 -1.8659E-12  7.0670E-03
  4.1658E+00 -2.4618E-12  6.7373E-03
  4.2148E+00 -8.5950E-13  6.2463E-03
  4.2638E+00 -1.1541E-12  6.0147E-03
  4.3128E+00  1.3301E-12  5.7966E-03
  4.3618E+00  1.8975E-12  5.6073E-03
  4.4108E+00 -3.7981E-13  5.1694E-03
  4.4598E+00  1.2249E-12  4.7863E-03
  4.5088E+00  5.2067E-13  4.8266E-03
  4.5578E+00 -1.4731E-13  4.6073E-03
  4.6068E+00 -2.0443E-13  4.2715E-03
  4.6558E+00 -6.8836E-13  4.0262E-03
  4.7049E+00  1.2548E-12  3.9235E-03
  4.7539E+00  5.5813E-13  3.6863E-03
  4.8029E+00 -6.4241E-13  3.5379E-03
  4.8519E+00  1.3146E-12  3.3013E-03
  4.9009E+00 -2.0676E-13  3.1356E-03
  4.9499E+00  9.2759E-13  3.1154E-03
  4.9989E+00  5.9482E-13  2.8528E-03
  5.0479E+00 -1.7425E-12  2.7667E-03
  5.0969E+00 -9.4492E-13  2.6286E-03
  5.1459E+00 -1.7793E-12  2.4237E-03
  5.1949E+00 -1.1619E-12  2.3941E-03
  5.2440E+00 -8.6270E-13  2.2597E-03
  5.2930E+00 -2.9265E-13  2.2145E-03
  5.3420E+00  6.3069E-13  2.0286E-03
  5.3910E+00  3.3319E-13  1.9884E-03
  5.4400E+00  2.5973E-13  1.9287E-03
  5.4890E+00 -9.2306E-14  1.7800E-03
  5.5380E+00  1.3578E-13  1.7682E-03
  5.5870E+00 -3.5372E-13  1.6592E-03
  5.6360E+00 -3.3296E-13  1.5027E-03
  5.6850E+00 -6.0155E-13  1.5498E-03
  5.7340E+00 -7.6172E-13  1.3944E-03
  5.7830E+00  6.7999E-13  1.4409E-03
  5.8321E+00 -6.3594E-13  1.2847E-03
  5.8811E+00  5.4633E-14  1.2260E-03
  5.9301E+00  3.9108E-13  1.2044E-03
  5.9791E+00  4.1596E-13  1.1558E-03
  6.0281E+00  4.3222E-14  1.1281E-03
  6.0771E+00  1.5941E-14  1.0465E-03
  6.1261E+00  7.5886E-13  1.0351E-03
  6.1751E+00 -1.5844E-13  9.8952E-04
  6.2241E+00  1.6665E-13  9.1789E-04
  6.2731E+00 -2.3868E-13  9.3440E-04
  6.3221E+00  5.4722E-13  8.7289E-04
  6.3712E+00  2.3837E-13  8.5393E-04
  6.4202E+00  1.4923E-13  8.4922E-04
  6.4692E+00 -1.6409E-13  8.0284E-04
  6.5182E+00  2.3330E-14  7.7280E-04
  6.5672E+00  3.0268E-13  7.0873E-04
  6.6162E+00  9.6937E-14  7.2348E-04
  6.6652E+00 -5.3483E-13  6.7467E-04
  6.7142E+00 -6.5201E-13  6.3081E-04
  6.7632E+00  1.6365E-13  5.9182E-04
  6.8122E+00  1.9783E-14  5.8851E-04
  6.8612E+00  3.1474E-13  6.0339E-04
  6.9103E+00 -6.9122E-13  5.5404E-04
  6.9593E+00  4.5074E-14  5.5794E-04
  7.0083E+00  1.8915E-13  4.9623E-04
  7.0573E+00 -6.2304E-14  5.0156E-04
  7.1063E+00  1.3092E-14  4.6774E-04
  7.1553E+00 -2.9683E-13  4.6713E-04
  7.2043E+00 -4.4174E-13  4.0681E-04
  7.2533E+00  1.0136E-13  4.3168E-04
  7.3023E+00  3.1959E-13  3.9952E-04
  7.3513E+00 -2.6791E-13  4.0102E-04
  7.4003E+00 -1.9315E-13  3.9292E-04
  7.4494E+00  3.1788E-13  3.7836E-04
  7.4984E+00  3.1669E-13  3.5957E-04
  7.5474E+00 -6.3895E-14  3.5294E-04
  7.5964E+00  7.1840E-14  3.2135E-04
  7.6454E+00 -8.4465E-14  3.3779E-04
  7.6944E+00  6.9320E-13  3.1493E-04
  7.7434E+00  6.2586E-15  3.0676E-04
  7.7924E+00  3.0674E-14  2.8438E-04
  7.8414E+00 -9.4219E-14  2.5156E-04
  7.8904E+00  5.6802E-14  2.6509E-04
  7.9394E+00 -2.4250E-14  2.6393E-04
  7.9884E+00  2.4143E-13  2.5019E-04
  8.0375E+00 -1.5634E-13  2.3414E-04
  8.0865E+00 -1.0927E-14  2.2287E-04
  8.1355E+00  1.4485E-13  2.2114E-04
  8.1845E+00  7.0847E-14  2.1907E-04
  8.2335E+00 -1.0974E-14  2.2706E-04
  8.2825E+00 -2.2503E-14  2.0400E-04
  8.3315E+00  1.7354E-13  1.8439E-04
  8.3805E+00 -3.3197E-13  1.8939E-04
  8.4295E+00  1.8571E-13  1.7836E-04
  8.4785E+00  9.2947E-14  1.8563E-04
  8.5275E+00 -2.1189E-13  1.6552E-04
  8.5766E+00  6.5294E-14  1.5350E-04
  8.6256E+00 -1.0562E-13  1.4750E-04
  8.6746E+00 -9.8269E-14  1.5150E-04
  8.7236E+00  1.2526E-13  1.4868E-04
  8.7726E+00 -9.2540E-14  1.4688E-04
  8.8216E+00 -1.1326E-13  1.4133E-04
  8.8706E+00  3.3421E-14  1.5193E-04
  8.9196E+00  9.9989E-14  1.3746E-04
  8.9686E+00 -2.1385E-14  1.2555E-04
  9.0176E+00  2.4917E-14  1.3829E-04
  9.0666E+00  6.3011E-14  1.1931E-04
  9.1157E+00 -4.2811E-14  1.1451E-04
  9.1647E+00 -1.5253E-14  1.1073E-04
  9.2137E+00  5.2317E-14  1.1009E-04
  9.2627E+00  2.0183E-13  1.0704E-04
  9.3117E+00  1.7325E-14  1.1157E-04
  9.3607E+00 -1.0090E-14  1.0817E-04
  9.4097E+00  0.0000E+00  0.0000E+00


#  ky         G_es,p      Q_es,p    
  0.0000E+00  0.0000E+00  0.0000E+00
  5.0000E-02 -1.0252E-09  1.5927E+01
  1.0000E-01  1.2900E-11  2.3318E+01
  1.5000E-01 -8.0551E-11  2.6070E+01
  2.0000E-01  3.5964E-09  3.0699E+01
  2.5000E-01 -1.0866E-09  3.0879E+01
  3.0000E-01 -3.2602E-10  4.2379E+01
  3.5000E-01 -2.4813E-09  4.7144E+01
  4.0000E-01 -1.1846E-10  3.4526E+01
  4.5000E-01 -5.2664E-10  2.0322E+01
  5.0000E-01  1.1248E-09  1.1495E+01
  5.5000E-01 -4.4756E-11  6.7555E+00
  6.0000E-01  5.6994E-10  4.1835E+00
  6.5000E-01  4.0142E-10  2.9173E+00
  7.0000E-01  5.0589E-10  2.1739E+00
  7.5000E-01  5.0022E-10  1.6100E+00
  8.0000E-01  1.2879E-10  1.2841E+00
  8.5000E-01  1.2859E-10  1.0299E+00
  9.0000E-01 -6.4012E-11  8.3647E-01
  9.5000E-01 -3.2113E-11  7.2118E-01
  1.0000E+00  9.5841E-12  6.8836E-01
  1.0500E+00  2.1800E-10  6.5046E-01
  1.1000E+00 -9.4555E-11  5.2875E-01
  1.1500E+00 -7.7156E-11  4.2538E-01
  1.2000E+00 -5.7024E-11  3.5425E-01
  1.2500E+00 -5.9628E-12  2.6321E-01
  1.3000E+00 -1.0341E-12  2.1814E-01
  1.3500E+00 -3.0881E-11  1.7209E-01
  1.4000E+00  2.1822E-11  1.2488E-01
  1.4500E+00 -9.0798E-12  9.6169E-02
  1.5000E+00  2.1585E-11  7.8757E-02
  1.5500E+00  3.5367E-12  6.4086E-02
  1.6000E+00  2.3454E-11  5.3630E-02
  1.6500E+00 -1.6849E-11  4.5475E-02
  1.7000E+00  6.1559E-12  4.0804E-02
  1.7500E+00  5.2142E-12  3.6180E-02
  1.8000E+00 -2.4362E-11  3.0612E-02
  1.8500E+00  1.5740E-11  2.7658E-02
  1.9000E+00  1.5208E-11  2.6311E-02
  1.9500E+00 -4.9161E-13  2.4247E-02
  2.0000E+00  5.8363E-12  2.1934E-02
  2.0500E+00 -8.3608E-13  2.0398E-02
  2.1000E+00  1.2335E-13  1.8749E-02
  2.1500E+00 -7.6451E-13  1.7665E-02
  2.2000E+00 -2.2190E-12  1.5990E-02
  2.2500E+00  5.9053E-12  1.4831E-02
  2.3000E+00  1.7810E-13  1.4330E-02
  2.3500E+00 -2.4916E-13  1.3773E-02
  2.4000E+00 -1.3369E-12  1.3163E-02
  2.4500E+00  1.8062E-13  1.2067E-02
  2.5000E+00 -2.6395E-12  1.0981E-02
  2.5500E+00  5.6198E-13  1.0320E-02
  2.6000E+00  4.6298E-13  9.7272E-03
  2.6500E+00  2.8519E-12  9.4319E-03
  2.7000E+00 -2.7727E-12  9.0287E-03
  2.7500E+00 -1.2703E-12  8.5329E-03
  2.8000E+00 -6.9270E-13  7.9409E-03
  2.8500E+00  4.2581E-12  7.4037E-03
  2.9000E+00 -1.6833E-12  6.9110E-03
  2.9500E+00 -1.1731E-12  6.5607E-03
  3.0000E+00 -8.6024E-13  6.1638E-03
  3.0500E+00 -1.4776E-13  5.9097E-03
  3.1000E+00  1.3848E-12  6.1869E-03
  3.1500E+00  1.6809E-12  9.0882E-03
