# CREATED BY GENE DIAGNOSTICS TOOL on Tue Jul 17 13:12:36 2018
# diag: fluxspectra, run(s): act, time window: 0-1205.3236(168 steps), species: ions
# original data path: /r/c/cmor/IFERC/W7Xsds05/ITGa/scanomn0omt05_hydra/
# normalization: L_ref=1.65m
#
# Q*dVdx =   1.5477E-02 MW
# G*dVdx =  -2.4215E-13 MW/keV
#  kx         G_es,p      Q_es,p    
  5.0000E-02 -7.4088E-16  8.0742E-04
  1.0000E-01 -1.3575E-14  1.8307E-03
  1.5000E-01  1.3432E-14  2.9573E-03
  2.0000E-01 -5.6872E-14  3.5744E-03
  2.5000E-01 -2.9115E-14  4.4230E-03
  3.0000E-01  2.4312E-13  2.9615E-03
  3.5000E-01  6.4818E-14  3.0322E-03
  4.0000E-01  1.0495E-14  2.3683E-03
  4.5000E-01  4.5553E-15  1.9207E-03
  5.0000E-01 -1.8293E-13  1.4131E-03
  5.5000E-01 -9.7850E-14  9.7310E-04
  6.0000E-01  1.0845E-14  6.7850E-04
  6.5000E-01 -1.3614E-13  4.8331E-04
  7.0000E-01 -9.4002E-14  3.3528E-04
  7.5000E-01  7.0564E-16  2.5084E-04
  8.0000E-01 -3.5713E-14  1.9381E-04
  8.5000E-01  8.6803E-14  1.4263E-04
  9.0000E-01  2.0364E-14  1.0820E-04
  9.5000E-01  2.4507E-14  8.1358E-05
  1.0000E+00 -3.3881E-15  6.0788E-05
  1.0500E+00  4.2744E-15  5.0074E-05
  1.1000E+00  2.7049E-15  3.8412E-05
  1.1500E+00 -1.6808E-14  2.8948E-05
  1.2000E+00  1.8100E-14  2.3632E-05
  1.2500E+00  7.6126E-15  1.8329E-05
  1.3000E+00  1.2372E-15  1.4900E-05
  1.3500E+00 -5.3554E-15  1.1872E-05
  1.4000E+00  5.8908E-16  1.0151E-05
  1.4500E+00  1.3464E-15  8.6933E-06
  1.5000E+00 -6.6718E-16  7.1414E-06
  1.5500E+00 -8.6318E-16  6.0644E-06
  1.6000E+00 -1.1971E-16  5.1415E-06
  1.6500E+00 -5.4961E-16  4.5768E-06
  1.7000E+00  5.6603E-16  3.7202E-06
  1.7500E+00  3.1252E-16  3.1258E-06
  1.8000E+00 -8.4276E-17  2.7830E-06
  1.8500E+00  8.1755E-16  2.4778E-06
  1.9000E+00  2.2738E-16  2.1349E-06
  1.9500E+00 -9.0764E-17  1.9876E-06
  2.0000E+00  1.6395E-16  1.8022E-06
  2.0500E+00  3.1853E-16  1.6646E-06
  2.1000E+00 -3.7863E-16  1.5234E-06
  2.1500E+00 -2.5399E-16  1.3308E-06
  2.2000E+00 -4.0053E-16  1.2870E-06
  2.2500E+00  3.5870E-16  1.1247E-06
  2.3000E+00  8.6005E-17  1.0741E-06
  2.3500E+00 -2.1618E-16  9.8198E-07
  2.4000E+00  6.3794E-17  9.3527E-07
  2.4500E+00  3.2762E-17  8.9667E-07
  2.5000E+00 -1.0947E-16  8.0530E-07
  2.5500E+00  2.1574E-16  7.5203E-07
  2.6000E+00 -1.3785E-16  6.8640E-07
  2.6500E+00  6.8550E-17  6.5440E-07
  2.7000E+00  7.3038E-18  6.3319E-07
  2.7500E+00 -7.5478E-17  5.7858E-07
  2.8000E+00 -1.8333E-17  5.4565E-07
  2.8500E+00  6.9607E-18  5.2155E-07
  2.9000E+00  2.8841E-17  4.6991E-07
  2.9500E+00  2.5521E-17  4.2283E-07
  3.0000E+00 -1.9183E-16  4.1196E-07
  3.0500E+00 -7.7853E-17  3.9129E-07
  3.1000E+00 -1.2198E-16  3.6203E-07
  3.1500E+00 -6.6502E-18  4.1775E-07
