# CREATED BY GENE DIAGNOSTICS TOOL on Fri Nov  2 11:34:14 2018
# diag: fluxspectra, run(s): act, time window: 0-61.692025(638 steps), species: ions
# normalization: R_0
#
# Q*dVdx =   9.3079E+01 MW
# G*dVdx =   1.9035E-10 MW/keV
#  kx         G_es,p      Q_es,p    
  4.5578E+00  4.8143E-12  4.5451E-02
  4.6068E+00  1.9928E-12  4.2985E-02
  4.6558E+00 -4.4868E-13  4.1286E-02
  4.7049E+00 -3.0962E-13  3.9384E-02
  4.7539E+00  5.6467E-12  3.7585E-02
  4.8029E+00  1.7581E-12  3.5681E-02
  4.8519E+00 -2.0240E-12  3.3907E-02
  4.9009E+00  1.8290E-12  3.2392E-02
  4.9499E+00 -1.1954E-12  3.0984E-02
  4.9989E+00 -3.3495E-13  2.9485E-02
  5.0479E+00  4.7873E-13  2.8099E-02
  5.0969E+00 -1.8797E-12  2.6780E-02
  5.1459E+00 -2.3144E-12  2.5728E-02
  5.1949E+00 -6.0820E-13  2.4660E-02
  5.2440E+00 -1.3364E-12  2.3472E-02
  5.2930E+00 -3.6131E-12  2.2392E-02
  5.3420E+00 -3.4830E-13  2.1470E-02
  5.3910E+00  3.3988E-12  2.0623E-02
  5.4400E+00  6.9055E-13  1.9687E-02
  5.4890E+00 -2.9067E-12  1.8920E-02
  5.5380E+00  1.7800E-12  1.8171E-02
  5.5870E+00 -7.9705E-13  1.7488E-02
  5.6360E+00  3.3302E-13  1.6549E-02
  5.6850E+00  2.9578E-13  1.5960E-02
  5.7340E+00 -1.3832E-12  1.5289E-02
  5.7830E+00 -6.0709E-13  1.4721E-02
  5.8321E+00  7.3396E-14  1.4042E-02
  5.8811E+00  1.7135E-12  1.3582E-02
  5.9301E+00  8.1562E-13  1.3033E-02
  5.9791E+00 -2.0801E-13  1.2557E-02
  6.0281E+00  7.5693E-13  1.2105E-02
  6.0771E+00  3.3746E-13  1.1644E-02
  6.1261E+00  8.1676E-13  1.1155E-02
  6.1751E+00  3.0275E-13  1.0757E-02
  6.2241E+00  9.7791E-13  1.0221E-02
  6.2731E+00 -1.0181E-12  9.9089E-03
  6.3221E+00 -5.3738E-13  9.6402E-03
  6.3712E+00 -8.7072E-13  9.1965E-03
  6.4202E+00 -4.8282E-13  8.9015E-03
  6.4692E+00  7.0889E-13  8.6779E-03
  6.5182E+00  4.9301E-13  8.2429E-03
  6.5672E+00 -2.7560E-13  7.9577E-03
  6.6162E+00  9.6487E-13  7.7153E-03
  6.6652E+00 -2.2236E-13  7.4580E-03
  6.7142E+00 -1.4348E-12  7.1084E-03
  6.7632E+00  2.7300E-13  6.9449E-03
  6.8122E+00  4.2985E-13  6.6721E-03
  6.8612E+00  4.2450E-14  6.4780E-03
  6.9103E+00 -1.0554E-12  6.2764E-03
  6.9593E+00 -1.0305E-13  5.9806E-03
  7.0083E+00  4.3536E-13  5.8154E-03
  7.0573E+00  6.1070E-13  5.6043E-03
  7.1063E+00 -4.8398E-13  5.3639E-03
  7.1553E+00  1.1468E-12  5.2082E-03
  7.2043E+00  1.8184E-15  5.0373E-03
  7.2533E+00  2.0381E-14  4.8865E-03
  7.3023E+00 -3.0511E-13  4.7007E-03
  7.3513E+00  8.6747E-13  4.5084E-03
  7.4003E+00  4.2346E-13  4.3813E-03
  7.4494E+00 -3.3450E-13  4.2263E-03
  7.4984E+00 -4.0606E-13  4.0832E-03
  7.5474E+00  1.7778E-14  3.9413E-03
  7.5964E+00  1.6390E-13  3.8190E-03
  7.6454E+00 -1.1269E-13  3.7089E-03
  7.6944E+00 -3.0505E-13  3.5854E-03
  7.7434E+00  1.1609E-13  3.4566E-03
  7.7924E+00  1.3390E-13  3.3558E-03
  7.8414E+00 -2.6600E-13  3.2356E-03
  7.8904E+00 -1.7125E-13  3.1451E-03
  7.9394E+00  1.2109E-13  3.0479E-03
  7.9884E+00  6.2691E-13  2.9606E-03
  8.0375E+00  5.1374E-13  2.8373E-03
  8.0865E+00 -3.0258E-13  2.7676E-03
  8.1355E+00 -1.7297E-13  2.6819E-03
  8.1845E+00  1.7268E-13  2.6020E-03
  8.2335E+00  3.2268E-13  2.5152E-03
  8.2825E+00  2.6385E-14  2.4310E-03
  8.3315E+00  2.0099E-13  2.3406E-03
  8.3805E+00  2.7004E-13  2.2850E-03
  8.4295E+00 -3.1572E-14  2.2032E-03
  8.4785E+00  9.2401E-15  2.1132E-03
  8.5275E+00  3.3623E-14  2.0980E-03
  8.5766E+00  6.3465E-13  2.0149E-03
  8.6256E+00  6.0008E-14  1.9612E-03
  8.6746E+00  9.2975E-14  1.9166E-03
  8.7236E+00  8.5075E-14  1.8477E-03
  8.7726E+00  7.4561E-14  1.8117E-03
  8.8216E+00 -8.2897E-14  1.7694E-03
  8.8706E+00  1.2369E-13  1.7258E-03
  8.9196E+00  9.3650E-14  1.6454E-03
  8.9686E+00 -3.3991E-13  1.5895E-03
  9.0176E+00  3.4611E-14  1.5560E-03
  9.0666E+00  2.4336E-14  1.4861E-03
  9.1157E+00 -1.8030E-13  1.4531E-03
  9.1647E+00  1.3710E-13  1.4399E-03
  9.2137E+00 -1.6269E-13  1.4143E-03
  9.2627E+00 -1.0253E-13  1.3777E-03
  9.3117E+00  5.4179E-13  1.3572E-03
  9.3607E+00 -1.9627E-15  1.3640E-03
  9.4097E+00  0.0000E+00  0.0000E+00


#  ky         G_es,p      Q_es,p    
  0.0000E+00  0.0000E+00  0.0000E+00
  5.0000E-02  5.6836E-10  9.3641E+01
  1.0000E-01 -6.8743E-10  8.3888E+01
  1.5000E-01 -1.4459E-10  8.4654E+01
  2.0000E-01  2.7782E-10  8.2582E+01
  2.5000E-01  1.7484E-09  8.7616E+01
  3.0000E-01 -2.4410E-10  7.8651E+01
  3.5000E-01  7.8486E-12  6.5818E+01
  4.0000E-01 -8.9519E-10  4.7896E+01
  4.5000E-01  2.7356E-10  3.3895E+01
  5.0000E-01 -4.4286E-10  2.5038E+01
  5.5000E-01  1.7945E-11  1.8918E+01
  6.0000E-01 -1.6369E-10  1.4190E+01
  6.5000E-01 -2.3432E-10  1.1108E+01
  7.0000E-01 -1.6510E-10  8.9512E+00
  7.5000E-01  2.4044E-10  7.2359E+00
  8.0000E-01  1.3892E-10  6.0899E+00
  8.5000E-01  1.1961E-10  5.1922E+00
  9.0000E-01  1.0555E-11  4.5402E+00
  9.5000E-01  1.1015E-10  4.0326E+00
  1.0000E+00  3.8759E-11  3.5923E+00
  1.0500E+00 -1.6269E-10  3.2055E+00
  1.1000E+00 -6.0464E-11  2.8478E+00
  1.1500E+00  2.7404E-11  2.5131E+00
  1.2000E+00  5.4086E-11  2.2180E+00
  1.2500E+00  6.9275E-12  1.9319E+00
  1.3000E+00  1.0539E-10  1.6799E+00
  1.3500E+00 -6.8512E-11  1.4601E+00
  1.4000E+00  4.8877E-11  1.2585E+00
  1.4500E+00 -2.5034E-11  1.0893E+00
  1.5000E+00 -1.2894E-11  9.4108E-01
  1.5500E+00  2.8515E-11  8.1311E-01
  1.6000E+00  1.0846E-11  7.0126E-01
  1.6500E+00 -3.9336E-13  6.0655E-01
  1.7000E+00  1.4877E-11  5.2656E-01
  1.7500E+00  6.4499E-12  4.5817E-01
  1.8000E+00 -3.9973E-12  3.9854E-01
  1.8500E+00 -1.5394E-11  3.4795E-01
  1.9000E+00  1.3301E-11  3.0528E-01
  1.9500E+00  5.4919E-12  2.6846E-01
  2.0000E+00 -5.7339E-12  2.3783E-01
  2.0500E+00  6.7639E-12  2.1194E-01
  2.1000E+00  1.3529E-11  1.8897E-01
  2.1500E+00  2.2730E-12  1.6974E-01
  2.2000E+00  2.0933E-12  1.5391E-01
  2.2500E+00 -1.3201E-13  1.3958E-01
  2.3000E+00 -3.0523E-13  1.2767E-01
  2.3500E+00  4.1533E-15  1.1721E-01
  2.4000E+00  1.0343E-12  1.0907E-01
  2.4500E+00  4.3265E-12  1.0169E-01
  2.5000E+00 -4.5521E-12  9.4821E-02
  2.5500E+00 -3.6096E-12  8.8861E-02
  2.6000E+00  4.4948E-12  8.4205E-02
  2.6500E+00  2.8122E-13  7.9515E-02
  2.7000E+00 -4.6363E-13  7.5972E-02
  2.7500E+00 -1.1420E-12  7.2023E-02
  2.8000E+00  5.1150E-12  6.8846E-02
  2.8500E+00 -2.4737E-12  6.5576E-02
  2.9000E+00 -8.9120E-13  6.2313E-02
  2.9500E+00  2.2283E-12  5.9265E-02
  3.0000E+00 -1.2088E-12  5.6349E-02
  3.0500E+00 -1.6015E-13  5.3347E-02
  3.1000E+00 -1.2280E-12  5.0219E-02
  3.1500E+00 -4.8648E-14  4.7450E-02
