# CREATED BY GENE DIAGNOSTICS TOOL on Tue Feb 26 16:35:08 2019
# diag: nrgsummary, run(s): act, time window: 0-231.52833(1 steps), species: ions
# original data path: /ptmp/cmor/S-a/q0-0.8/ITGa_NL/omt10/
# normalization: L_ref=1.65m
#
#  t          G_tot       Q_tot       P_tot     
  4.4453E+00 -7.5482E-18  1.7893E+01  3.5683E+00
  4.4602E+00 -8.5755E-18  1.7969E+01  3.3842E+00
  4.4751E+00 -1.7245E-17  1.7808E+01  3.1938E+00
  4.4900E+00  1.4993E-17  1.7807E+01  3.2808E+00
  4.5049E+00  2.3469E-17  1.8190E+01  3.5096E+00
  4.5198E+00  4.8339E-18  1.8534E+01  3.3190E+00
  4.5347E+00  1.6466E-17  1.8747E+01  3.0998E+00
  4.5496E+00  5.1887E-18  1.8710E+01  3.2435E+00
  4.5645E+00 -1.9073E-17  1.8628E+01  3.4352E+00
  4.5794E+00 -1.0264E-17  1.8689E+01  3.5374E+00
  4.5943E+00  2.7403E-18  1.8977E+01  3.6058E+00
  4.6092E+00 -1.1787E-17  1.9189E+01  3.4108E+00
  4.6241E+00  1.7573E-18  1.9124E+01  3.1853E+00
  4.6390E+00  9.2117E-18  1.8919E+01  3.0920E+00
  4.6539E+00  2.2167E-18  1.8866E+01  3.1044E+00
  4.6687E+00 -1.3261E-17  1.8914E+01  3.2209E+00
  4.6836E+00 -1.4404E-18  1.8910E+01  3.3868E+00
  4.6985E+00  1.6162E-17  1.8884E+01  3.4177E+00
  4.7134E+00 -4.4865E-18  1.8867E+01  3.3955E+00
  4.7283E+00 -5.1543E-18  1.8931E+01  3.4060E+00
  4.7432E+00 -7.7212E-18  1.9024E+01  3.3268E+00
  4.7581E+00 -1.0378E-17  1.9234E+01  3.0661E+00
  4.7730E+00  5.1532E-18  1.9389E+01  3.0444E+00
  4.7879E+00 -1.3682E-17  1.9629E+01  3.2819E+00
  4.8028E+00 -3.4319E-18  1.9656E+01  3.2661E+00
  4.8177E+00  5.8479E-18  1.9464E+01  3.1190E+00
  4.8326E+00  1.5783E-17  1.9549E+01  3.1392E+00
  4.8475E+00 -1.9159E-17  1.9769E+01  3.2606E+00
  4.8624E+00 -4.9264E-18  1.9840E+01  3.2844E+00
  4.8773E+00 -2.1252E-17  1.9755E+01  3.2294E+00
  4.8922E+00 -1.8844E-17  1.9817E+01  3.2065E+00
  4.9071E+00  4.1882E-18  1.9959E+01  3.2174E+00
  4.9220E+00 -1.9933E-17  2.0063E+01  3.2223E+00
  4.9369E+00 -1.6090E-17  2.0181E+01  3.2077E+00
  4.9518E+00 -7.2768E-18  2.0422E+01  3.2382E+00
  4.9667E+00  1.5358E-17  2.0736E+01  3.4327E+00
  4.9816E+00  5.6925E-18  2.0978E+01  3.7959E+00
  4.9965E+00  6.0190E-18  2.0986E+01  4.1489E+00
  5.0114E+00  7.3309E-18  2.0878E+01  4.2742E+00
  5.0263E+00  1.3167E-18  2.0683E+01  4.0665E+00
  5.0412E+00 -1.6241E-17  2.0506E+01  3.6672E+00
  5.0561E+00 -2.4324E-18  2.0729E+01  3.3515E+00
  5.0710E+00 -1.7958E-17  2.0939E+01  3.3099E+00
  5.0859E+00 -3.9233E-18  2.1207E+01  3.5082E+00
  5.1008E+00 -6.8620E-18  2.1493E+01  3.6732E+00
  5.1157E+00 -9.8316E-18  2.1573E+01  3.6319E+00
  5.1306E+00 -7.1363E-18  2.1474E+01  3.5432E+00
  5.1455E+00 -1.2590E-17  2.1551E+01  3.6963E+00
  5.1604E+00 -4.7232E-18  2.1641E+01  3.8644E+00
  5.1753E+00  3.4461E-18  2.1725E+01  3.8393E+00
  5.1902E+00 -7.5853E-18  2.1797E+01  3.8671E+00
  5.2051E+00 -1.3684E-17  2.1851E+01  4.0024E+00
  5.2200E+00  8.9475E-18  2.1858E+01  4.0523E+00
  5.2349E+00  2.8203E-18  2.2019E+01  3.9606E+00
  5.2498E+00 -3.0911E-18  2.2242E+01  3.9183E+00
  5.2647E+00  1.2734E-17  2.2309E+01  3.9336E+00
  5.2796E+00  5.2288E-18  2.2237E+01  3.8887E+00
  5.2945E+00 -6.5192E-18  2.2186E+01  3.8024E+00
  5.3094E+00 -1.4327E-17  2.2248E+01  3.7942E+00
  5.3243E+00 -1.9084E-17  2.2410E+01  3.8638E+00
  5.3392E+00  3.2816E-18  2.2429E+01  3.8081E+00
  5.3541E+00 -8.2193E-18  2.2507E+01  3.6611E+00
  5.3690E+00 -7.2427E-19  2.2387E+01  3.6092E+00
  5.3839E+00 -4.8399E-18  2.2508E+01  3.8133E+00
  5.3988E+00 -4.0137E-19  2.2907E+01  3.9601E+00
  5.4137E+00  2.2196E-17  2.3128E+01  3.9511E+00
  5.4286E+00 -2.6639E-18  2.3004E+01  3.9812E+00
  5.4435E+00  1.7943E-17  2.2842E+01  4.0292E+00
  5.4584E+00  2.2677E-17  2.2728E+01  3.9788E+00
  5.4733E+00 -2.3170E-19  2.2862E+01  3.9646E+00
