# CREATED BY GENE DIAGNOSTICS TOOL on Mon Jan  7 13:19:25 2019
# diag: fluxspectra, run(s): act, time window: 0-1500(189 steps), species: ions
# original data path: /ptmp/cmor/IFERC/W7Xsds036/ITGa_NL/omt2/
# normalization: L_T,ions
#
# Q*dVdx =   6.2616E+01 MW
# G*dVdx =  -3.0414E-11 MW/keV
#  kx         G_es,p      Q_es,p    
  6.7597E-01 -2.4517E-13  1.0661E-02
  6.9035E-01  5.9384E-14  1.0344E-02
  7.0473E-01  5.3580E-13  1.0001E-02
  7.1911E-01 -2.3820E-13  5.1197E-03


#  ky         G_es,p      Q_es,p    
  0.0000E+00  0.0000E+00  0.0000E+00
  5.0000E-02 -2.7224E-14  7.3513E-03
  1.0000E-01 -2.3853E-13  3.0215E-02
  1.5000E-01 -3.6417E-13  5.1206E-02
  2.0000E-01 -5.3152E-13  6.8363E-02
  2.5000E-01  5.3723E-14  9.6213E-02
  3.0000E-01 -1.3168E-12  1.1135E-01
  3.5000E-01  2.3902E-13  1.1779E-01
  4.0000E-01 -5.3722E-14  1.1264E-01
  4.5000E-01  4.2183E-14  1.0745E-01
  5.0000E-01 -1.3475E-12  1.0691E-01
  5.5000E-01  1.8158E-13  9.0078E-02
  6.0000E-01 -1.3261E-12  7.7369E-02
  6.5000E-01  1.6334E-12  6.8206E-02
  7.0000E-01 -2.1085E-12  5.9835E-02
  7.5000E-01  1.5423E-12  4.7138E-02
  8.0000E-01  2.6566E-12  3.7005E-02
  8.5000E-01  2.3283E-13  3.0217E-02
  9.0000E-01 -8.8346E-13  2.3881E-02
  9.5000E-01  9.3919E-14  1.9352E-02
  1.0000E+00  7.9909E-13  1.6019E-02
  1.0500E+00 -1.2913E-12  1.3837E-02
  1.1000E+00  4.7073E-13  1.1534E-02
  1.1500E+00 -7.3610E-13  1.0240E-02
  1.2000E+00  1.2607E-12  8.9667E-03
  1.2500E+00  2.3889E-13  7.9137E-03
  1.3000E+00 -3.9484E-13  7.0818E-03
  1.3500E+00  1.7827E-13  6.3755E-03
  1.4000E+00 -3.5815E-13  5.8963E-03
  1.4500E+00 -2.2115E-13  5.3697E-03
  1.5000E+00  6.7989E-13  4.9883E-03
  1.5500E+00 -2.9004E-13  4.7045E-03
  1.6000E+00  8.7046E-13  4.4504E-03
  1.6500E+00  2.9671E-13  4.2268E-03
  1.7000E+00 -1.9562E-13  4.0230E-03
  1.7500E+00  3.7932E-13  3.9017E-03
  1.8000E+00 -2.6860E-13  3.7592E-03
  1.8500E+00 -3.8190E-13  3.6924E-03
  1.9000E+00 -4.1271E-14  3.5593E-03
  1.9500E+00 -5.5125E-13  3.4908E-03
  2.0000E+00 -3.4699E-13  3.4144E-03
  2.0500E+00 -2.0079E-13  3.3224E-03
  2.1000E+00  2.0136E-13  3.2535E-03
  2.1500E+00  1.8636E-13  3.1825E-03
  2.2000E+00 -2.7136E-13  3.1292E-03
  2.2500E+00 -8.8818E-14  3.0519E-03
  2.3000E+00 -1.6344E-13  3.0145E-03
  2.3500E+00  1.2654E-13  2.9029E-03
  2.4000E+00  1.7500E-14  2.8370E-03
  2.4500E+00  1.4577E-13  2.7305E-03
  2.5000E+00 -2.4444E-13  2.6629E-03
  2.5500E+00  7.4910E-14  2.5806E-03
  2.6000E+00  1.4214E-13  2.4830E-03
  2.6500E+00  4.2456E-14  2.3467E-03
  2.7000E+00  7.3616E-14  2.2621E-03
  2.7500E+00 -2.7429E-14  2.1518E-03
  2.8000E+00  9.5275E-14  2.0554E-03
  2.8500E+00  2.1089E-14  1.9695E-03
  2.9000E+00 -1.4297E-13  1.8708E-03
  2.9500E+00  6.8807E-14  1.7860E-03
  3.0000E+00  9.2027E-14  1.7105E-03
  3.0500E+00 -1.2242E-13  1.6486E-03
  3.1000E+00 -2.1420E-13  1.5513E-03
  3.1500E+00  8.5539E-14  1.5216E-03
