# CREATED BY GENE DIAGNOSTICS TOOL on Fri Feb 22 11:35:21 2019
# diag: fluxspectra, run(s): 1, time window: 0-416.76757(179 steps), species: ions
# original data path: /ptmp/cmor/IFERC/W7Xhms05/ITGa_NL/omt3_P/
# normalization: L_ref=1.65m
#
# Q*dVdx =   7.5678E+00 MW
# G*dVdx =   9.7100E-11 MW/keV
#  kx         G_es,p      Q_es,p    
  2.2833E+00  9.0090E-14  6.9441E-04
  2.3035E+00  1.3192E-13  6.6979E-04
  2.3237E+00 -7.6729E-14  6.5128E-04
  2.3439E+00 -6.8300E-14  6.4102E-04
  2.3641E+00 -5.8219E-14  6.1100E-04
  2.3843E+00 -1.1922E-13  5.9342E-04
  2.4045E+00  3.4629E-14  5.8223E-04
  2.4247E+00 -1.0079E-13  5.5153E-04
  2.4449E+00  4.2587E-14  5.3772E-04
  2.4651E+00 -8.5789E-14  5.2702E-04
  2.4853E+00  3.0248E-15  5.0825E-04
  2.5055E+00 -8.3151E-15  4.9377E-04
  2.5257E+00 -1.1840E-13  4.8147E-04
  2.5460E+00 -4.3989E-14  4.6327E-04
  2.5662E+00  1.1175E-14  4.4650E-04
  2.5864E+00  5.0584E-15  4.3226E-04
  2.6066E+00 -4.7203E-16  4.2127E-04
  2.6268E+00 -1.2293E-13  4.0588E-04
  2.6470E+00 -3.1228E-14  4.0356E-04
  2.6672E+00 -1.4203E-14  3.8812E-04
  2.6874E+00 -3.0833E-14  3.7860E-04
  2.7076E+00  1.7842E-14  3.6538E-04
  2.7278E+00  1.3013E-13  3.5795E-04
  2.7480E+00  4.2624E-14  3.4374E-04
  2.7682E+00  1.0122E-13  3.3670E-04
  2.7884E+00 -2.4798E-15  3.2569E-04
  2.8086E+00  3.3642E-14  3.2023E-04
  2.8288E+00  1.4673E-14  3.1052E-04
  2.8490E+00 -1.9172E-15  3.0283E-04
  2.8692E+00 -6.1919E-15  2.9487E-04
  2.8895E+00  4.5111E-15  2.8487E-04
  2.9097E+00 -1.4600E-14  2.7586E-04
  2.9299E+00 -4.7603E-14  2.6649E-04
  2.9501E+00 -6.0821E-14  2.6300E-04
  2.9703E+00 -1.0146E-14  2.5285E-04
  2.9905E+00 -1.9481E-14  2.4981E-04
  3.0107E+00  2.9438E-14  2.4047E-04
  3.0309E+00 -3.0463E-14  2.3790E-04
  3.0511E+00  2.0955E-14  2.2543E-04
  3.0713E+00  7.2154E-14  2.2779E-04
  3.0915E+00 -1.7156E-14  2.1735E-04
  3.1117E+00 -1.5599E-14  2.1389E-04
  3.1319E+00 -3.7880E-14  2.0878E-04
  3.1521E+00  2.8028E-14  2.0154E-04
  3.1723E+00 -3.4788E-16  1.9594E-04
  3.1925E+00 -6.1759E-16  1.8993E-04
  3.2127E+00 -2.5848E-14  1.8591E-04
  3.2330E+00  1.2896E-14  1.7894E-04
  3.2532E+00 -8.1823E-15  1.7556E-04
  3.2734E+00 -8.0534E-15  1.7173E-04
  3.2936E+00  6.8611E-15  1.6560E-04
  3.3138E+00  3.3086E-14  1.6125E-04
  3.3340E+00  1.1998E-14  1.5420E-04
  3.3542E+00  1.7423E-14  1.5599E-04
  3.3744E+00  5.4671E-14  1.5087E-04
  3.3946E+00 -3.0836E-14  1.4816E-04
  3.4148E+00 -5.2340E-15  1.4317E-04
  3.4350E+00 -3.3122E-15  1.3611E-04
  3.4552E+00  1.8106E-14  1.3363E-04
  3.4754E+00  2.2498E-14  1.3224E-04
  3.4956E+00  3.8981E-14  1.2994E-04
  3.5158E+00  1.2113E-14  1.2760E-04
  3.5360E+00  1.3420E-14  1.2202E-04
  3.5562E+00 -2.2454E-14  1.2022E-04
  3.5765E+00 -8.0842E-15  1.1664E-04
  3.5967E+00 -2.7387E-14  1.1707E-04
  3.6169E+00  1.4097E-14  1.1183E-04
  3.6371E+00  3.5595E-14  1.0908E-04
  3.6573E+00  1.1289E-14  1.0440E-04
  3.6775E+00 -5.0033E-14  1.0515E-04
  3.6977E+00 -2.5028E-14  1.0116E-04
  3.7179E+00  3.0057E-15  1.0055E-04
  3.7381E+00  1.9953E-14  9.5583E-05
  3.7583E+00  1.3337E-14  9.5186E-05
  3.7785E+00 -3.9896E-14  9.4190E-05
  3.7987E+00 -1.2107E-14  9.0778E-05
  3.8189E+00  4.8107E-15  8.8222E-05
  3.8391E+00  3.3653E-14  8.9597E-05
  3.8593E+00 -2.7826E-15  8.7024E-05
  3.8795E+00  0.0000E+00  0.0000E+00


#  ky         G_es,p      Q_es,p    
  0.0000E+00  0.0000E+00  0.0000E+00
  5.0000E-02 -9.7947E-13  7.7138E-02
  1.0000E-01  3.7985E-12  1.9433E-01
  1.5000E-01 -2.6625E-12  2.6546E-01
  2.0000E-01  7.2741E-13  3.7009E-01
  2.5000E-01 -6.4612E-14  4.4749E-01
  3.0000E-01 -1.0918E-11  5.2450E-01
  3.5000E-01  1.4166E-12  5.9358E-01
  4.0000E-01 -1.0202E-11  6.0903E-01
  4.5000E-01 -2.4082E-12  6.4137E-01
  5.0000E-01  3.6732E-11  7.6307E-01
  5.5000E-01  6.0520E-12  6.7960E-01
  6.0000E-01 -1.1493E-12  6.7735E-01
  6.5000E-01 -1.0692E-11  5.4688E-01
  7.0000E-01  5.1469E-12  4.6620E-01
  7.5000E-01  7.9082E-12  3.1185E-01
  8.0000E-01  1.3274E-13  2.5786E-01
  8.5000E-01 -1.4354E-12  2.1301E-01
  9.0000E-01  1.7735E-12  1.5982E-01
  9.5000E-01  7.9323E-12  1.3059E-01
  1.0000E+00  3.8974E-12  1.0362E-01
  1.0500E+00 -4.2014E-12  8.9760E-02
  1.1000E+00  1.3031E-12  7.5969E-02
  1.1500E+00  1.8505E-12  6.3842E-02
  1.2000E+00  5.1763E-12  5.4084E-02
  1.2500E+00  2.9087E-12  4.7464E-02
  1.3000E+00  1.2675E-12  4.1815E-02
  1.3500E+00  5.0668E-12  3.6695E-02
  1.4000E+00  2.5298E-12  3.3130E-02
  1.4500E+00  5.4903E-13  2.9884E-02
  1.5000E+00  1.2632E-12  2.6562E-02
  1.5500E+00 -4.3739E-12  2.4571E-02
  1.6000E+00 -7.9382E-13  2.2554E-02
  1.6500E+00 -4.9363E-12  2.0730E-02
  1.7000E+00 -1.4439E-12  1.9429E-02
  1.7500E+00  3.2642E-12  1.7910E-02
  1.8000E+00  3.6347E-13  1.6996E-02
  1.8500E+00  5.5394E-13  1.5947E-02
  1.9000E+00 -2.5155E-12  1.4984E-02
  1.9500E+00  1.6703E-12  1.4207E-02
  2.0000E+00  2.3232E-12  1.3288E-02
  2.0500E+00 -2.5546E-13  1.2666E-02
  2.1000E+00 -5.0767E-13  1.2053E-02
  2.1500E+00 -4.0726E-13  1.1375E-02
  2.2000E+00 -1.9495E-12  1.0852E-02
  2.2500E+00 -1.8102E-12  1.0315E-02
  2.3000E+00  2.8129E-14  9.8043E-03
  2.3500E+00 -1.2883E-12  9.2588E-03
  2.4000E+00  6.4492E-13  8.8799E-03
  2.4500E+00  1.6360E-12  8.3763E-03
  2.5000E+00 -6.5484E-13  7.9502E-03
  2.5500E+00 -1.1858E-12  7.4582E-03
  2.6000E+00  3.7080E-13  7.0759E-03
  2.6500E+00  1.4428E-13  6.6806E-03
  2.7000E+00 -1.2714E-12  6.3426E-03
  2.7500E+00 -5.9693E-13  5.9626E-03
  2.8000E+00  1.3858E-13  5.6921E-03
  2.8500E+00  5.5261E-13  5.2826E-03
  2.9000E+00 -7.1319E-14  5.0253E-03
  2.9500E+00  3.0556E-13  4.7418E-03
  3.0000E+00 -9.4445E-13  4.4739E-03
  3.0500E+00 -5.9224E-13  4.2187E-03
  3.1000E+00  8.0117E-14  4.0363E-03
  3.1500E+00  7.0465E-13  4.1500E-03
