# CREATED BY GENE DIAGNOSTICS TOOL on Sun Feb 10 01:28:03 2019
# diag: nrgtstep, run(s): 1-act, time window: 0-224.76486(1 steps), species: ions
# original data path: /marconi_work/FUA23_ESTRELLA/IFERC/W7Xsds08/ITGa_NL/omt2/
# normalization: L_ref=1.65m
#
# dt_max = 0.065499999
#  t          dt        
  7.4095E+01  3.8050E-02
  7.4234E+01  3.7705E-02
  7.4374E+01  3.7051E-02
  7.4514E+01  3.6139E-02
  7.4654E+01  3.5065E-02
  7.4794E+01  3.3915E-02
  7.4933E+01  3.2727E-02
  7.5073E+01  3.1540E-02
  7.5213E+01  3.0390E-02
  7.5353E+01  2.9274E-02
  7.5493E+01  2.8183E-02
  7.5633E+01  2.7126E-02
  7.5772E+01  2.6137E-02
  7.5912E+01  2.5248E-02
  7.6052E+01  2.4449E-02
  7.6192E+01  2.3717E-02
  7.6332E+01  2.3022E-02
  7.6472E+01  2.2317E-02
  7.6611E+01  2.1552E-02
  7.6751E+01  2.0691E-02
  7.6891E+01  1.9725E-02
  7.7031E+01  1.8644E-02
  7.7171E+01  1.7442E-02
  7.7310E+01  1.6106E-02
  7.7457E+01  1.4564E-02
  7.7603E+01  1.2913E-02
  7.7750E+01  1.1260E-02
  7.7897E+01  9.7010E-03
  7.8044E+01  8.2497E-03
  7.8191E+01  6.8429E-03
  7.8337E+01  5.4140E-03
  7.8484E+01  3.9256E-03
  7.8631E+01  2.4119E-03
  7.8778E+01  9.6097E-04
  7.8925E+01 -3.6733E-04
  7.9071E+01 -1.5799E-03
  7.9218E+01 -2.7748E-03
  7.9365E+01 -4.0920E-03
  7.9512E+01 -5.5861E-03
  7.9659E+01 -7.1683E-03
  7.9806E+01 -8.6888E-03
  7.9952E+01 -1.0039E-02
  8.0099E+01 -1.1180E-02
  8.0246E+01 -1.2148E-02
  8.0393E+01 -1.2999E-02
  8.0540E+01 -1.3740E-02
  8.0686E+01 -1.4341E-02
  8.0833E+01 -1.4785E-02
  8.0980E+01 -1.5069E-02
  8.1127E+01 -1.5207E-02
  8.1274E+01 -1.5224E-02
  8.1420E+01 -1.5141E-02
  8.1567E+01 -1.4968E-02
  8.1714E+01 -1.4718E-02
  8.1861E+01 -1.4384E-02
  8.2008E+01 -1.3933E-02
  8.2155E+01 -1.3357E-02
  8.2301E+01 -1.2631E-02
  8.2448E+01 -1.1716E-02
  8.2595E+01 -1.0648E-02
  8.2742E+01 -9.5337E-03
  8.2889E+01 -8.4760E-03
  8.3035E+01 -7.5248E-03
  8.3182E+01 -6.6993E-03
  8.3329E+01 -5.9909E-03
  8.3476E+01 -5.4043E-03
  8.3623E+01 -4.9568E-03
  8.3769E+01 -4.5860E-03
  8.3916E+01 -4.1924E-03
  8.4063E+01 -3.7395E-03
  8.4210E+01 -3.2078E-03
  8.4357E+01 -2.5558E-03
  8.4504E+01 -1.7577E-03
  8.4650E+01 -8.0405E-04
  8.4797E+01  2.9704E-04
  8.4944E+01  1.4911E-03
  8.5091E+01  2.7256E-03
  8.5238E+01  3.9742E-03
  8.5384E+01  5.1657E-03
  8.5531E+01  6.2164E-03
  8.5678E+01  7.1138E-03
  8.5825E+01  7.9484E-03
  8.5972E+01  8.8808E-03
  8.6118E+01  1.0041E-02
  8.6259E+01  1.1367E-02
  8.6398E+01  1.2807E-02
  8.6538E+01  1.4270E-02
  8.6677E+01  1.5693E-02
  8.6816E+01  1.7005E-02
  8.6956E+01  1.8172E-02
  8.7095E+01  1.9204E-02
  8.7235E+01  2.0133E-02
  8.7374E+01  2.1023E-02
  8.7514E+01  2.1937E-02
  8.7653E+01  2.2921E-02
  8.7793E+01  2.3941E-02
  8.7932E+01  2.4903E-02
  8.8071E+01  2.5770E-02
  8.8211E+01  2.6596E-02
  8.8350E+01  2.7459E-02
  8.8490E+01  2.8417E-02
  8.8629E+01  2.9478E-02
  8.8769E+01  3.0600E-02
  8.8908E+01  3.1691E-02
  8.9048E+01  3.2658E-02
  8.9187E+01  3.3427E-02
  8.9326E+01  3.3957E-02
  8.9466E+01  3.4276E-02
  8.9605E+01  3.4437E-02
  8.9745E+01  3.4493E-02
  8.9884E+01  3.4485E-02
  9.0024E+01  3.4408E-02
  9.0162E+01  3.4215E-02
  9.0291E+01  3.3901E-02
  9.0421E+01  3.3472E-02
  9.0550E+01  3.2980E-02
  9.0679E+01  3.2469E-02
  9.0808E+01  3.1930E-02
  9.0937E+01  3.1305E-02
  9.1067E+01  3.0555E-02
  9.1196E+01  2.9669E-02
  9.1325E+01  2.8646E-02
  9.1454E+01  2.7474E-02
  9.1583E+01  2.6155E-02
  9.1713E+01  2.4724E-02
  9.1842E+01  2.3211E-02
  9.1971E+01  2.1635E-02
  9.2100E+01  2.0032E-02
  9.2229E+01  1.8442E-02
  9.2363E+01  1.6826E-02
  9.2499E+01  1.5219E-02
  9.2634E+01  1.3640E-02
  9.2770E+01  1.2075E-02
  9.2906E+01  1.0495E-02
  9.3041E+01  8.8840E-03
  9.3177E+01  7.2515E-03
  9.3313E+01  5.6224E-03
  9.3448E+01  4.0175E-03
  9.3584E+01  2.4375E-03
  9.3724E+01  8.1264E-04
  9.3867E+01 -8.4810E-04
  9.4009E+01 -2.5201E-03
  9.4152E+01 -4.1677E-03
  9.4294E+01 -5.7586E-03
  9.4437E+01 -7.3036E-03
  9.4579E+01 -8.8342E-03
  9.4722E+01 -1.0352E-02
  9.4864E+01 -1.1822E-02
  9.5006E+01 -1.3216E-02
  9.5154E+01 -1.4552E-02
  9.5303E+01 -1.5750E-02
  9.5453E+01 -1.6730E-02
  9.5603E+01 -1.7488E-02
  9.5752E+01 -1.8107E-02
  9.5902E+01 -1.8702E-02
  9.6051E+01 -1.9372E-02
  9.6201E+01 -2.0165E-02
  9.6350E+01 -2.1061E-02
  9.6500E+01 -2.2001E-02
  9.6650E+01 -2.2962E-02
  9.6799E+01 -2.3990E-02
  9.6949E+01 -2.5168E-02
  9.7101E+01 -2.6565E-02
  9.7258E+01 -2.8190E-02
  9.7415E+01 -2.9903E-02
  9.7572E+01 -3.1620E-02
  9.7729E+01 -3.3287E-02
  9.7886E+01 -3.4839E-02
  9.8043E+01 -3.6210E-02
  9.8200E+01 -3.7364E-02
  9.8357E+01 -3.8299E-02
  9.8514E+01 -3.9025E-02
  9.8671E+01 -3.9576E-02
  9.8828E+01 -4.0024E-02
  9.8985E+01 -4.0455E-02
  9.9145E+01 -4.0903E-02
  9.9310E+01 -4.1299E-02
  9.9475E+01 -4.1505E-02
  9.9640E+01 -4.1477E-02
  9.9805E+01 -4.1261E-02
  9.9970E+01 -4.0919E-02
  1.0013E+02 -4.0481E-02
  1.0030E+02 -3.9964E-02
  1.0046E+02 -3.9381E-02
  1.0063E+02 -3.8754E-02
  1.0079E+02 -3.8133E-02
  1.0096E+02 -3.7601E-02
  1.0112E+02 -3.7206E-02
  1.0129E+02 -3.6920E-02
  1.0145E+02 -3.6663E-02
  1.0162E+02 -3.6351E-02
  1.0178E+02 -3.5942E-02
  1.0194E+02 -3.5420E-02
  1.0209E+02 -3.4736E-02
  1.0225E+02 -3.3836E-02
  1.0241E+02 -3.2676E-02
  1.0256E+02 -3.1284E-02
  1.0272E+02 -2.9743E-02
  1.0288E+02 -2.8156E-02
  1.0303E+02 -2.6652E-02
  1.0319E+02 -2.5389E-02
  1.0334E+02 -2.4496E-02
  1.0350E+02 -2.4053E-02
  1.0367E+02 -2.4112E-02
  1.0383E+02 -2.4657E-02
  1.0400E+02 -2.5565E-02
  1.0416E+02 -2.6656E-02
  1.0432E+02 -2.7742E-02
  1.0449E+02 -2.8717E-02
  1.0465E+02 -2.9575E-02
  1.0482E+02 -3.0356E-02
  1.0498E+02 -3.1117E-02
  1.0514E+02 -3.1904E-02
  1.0530E+02 -3.2727E-02
  1.0546E+02 -3.3618E-02
  1.0562E+02 -3.4599E-02
  1.0577E+02 -3.5631E-02
  1.0593E+02 -3.6635E-02
  1.0608E+02 -3.7546E-02
  1.0624E+02 -3.8357E-02
  1.0639E+02 -3.9079E-02
  1.0655E+02 -3.9708E-02
  1.0671E+02 -4.0254E-02
  1.0686E+02 -4.0739E-02
  1.0702E+02 -4.1192E-02
  1.0717E+02 -4.1614E-02
  1.0733E+02 -4.1992E-02
  1.0748E+02 -4.2340E-02
  1.0764E+02 -4.2699E-02
  1.0780E+02 -4.3101E-02
  1.0795E+02 -4.3579E-02
  1.0811E+02 -4.4161E-02
  1.0826E+02 -4.4858E-02
  1.0842E+02 -4.5672E-02
  1.0857E+02 -4.6597E-02
  1.0873E+02 -4.7605E-02
  1.0889E+02 -4.8666E-02
  1.0904E+02 -4.9775E-02
  1.0920E+02 -5.0927E-02
  1.0935E+02 -5.2084E-02
  1.0951E+02 -5.3192E-02
  1.0967E+02 -5.4244E-02
  1.0983E+02 -5.5161E-02
  1.1000E+02 -5.5866E-02
  1.1016E+02 -5.6260E-02
  1.1032E+02 -5.6262E-02
  1.1049E+02 -5.5853E-02
  1.1065E+02 -5.5084E-02
  1.1081E+02 -5.4048E-02
  1.1098E+02 -5.2843E-02
  1.1114E+02 -5.1569E-02
  1.1130E+02 -5.0328E-02
  1.1147E+02 -4.9141E-02
  1.1165E+02 -4.8063E-02
  1.1182E+02 -4.7088E-02
  1.1199E+02 -4.6191E-02
  1.1216E+02 -4.5324E-02
  1.1233E+02 -4.4424E-02
  1.1250E+02 -4.3451E-02
  1.1268E+02 -4.2411E-02
  1.1285E+02 -4.1352E-02
  1.1302E+02 -4.0305E-02
  1.1319E+02 -3.9252E-02
  1.1336E+02 -3.8145E-02
  1.1353E+02 -3.6935E-02
  1.1371E+02 -3.5580E-02
  1.1388E+02 -3.4063E-02
  1.1405E+02 -3.2397E-02
  1.1422E+02 -3.0618E-02
  1.1439E+02 -2.8758E-02
  1.1456E+02 -2.6820E-02
  1.1474E+02 -2.4794E-02
  1.1491E+02 -2.2676E-02
  1.1508E+02 -2.0490E-02
  1.1525E+02 -1.8292E-02
  1.1542E+02 -1.6156E-02
  1.1559E+02 -1.4167E-02
  1.1577E+02 -1.2432E-02
  1.1594E+02 -1.1041E-02
  1.1611E+02 -9.9990E-03
  1.1628E+02 -9.2376E-03
  1.1645E+02 -8.6810E-03
  1.1663E+02 -8.2600E-03
  1.1680E+02 -7.9048E-03
  1.1697E+02 -7.5393E-03
  1.1714E+02 -7.0972E-03
  1.1731E+02 -6.5358E-03
  1.1748E+02 -5.8329E-03
  1.1766E+02 -4.9969E-03
  1.1783E+02 -4.0575E-03
  1.1800E+02 -3.0692E-03
  1.1817E+02 -2.0992E-03
  1.1834E+02 -1.1938E-03
  1.1851E+02 -3.7499E-04
  1.1869E+02  3.5214E-04
  1.1886E+02  9.8734E-04
  1.1903E+02  1.5304E-03
  1.1920E+02  1.9734E-03
  1.1937E+02  2.3033E-03
  1.1955E+02  2.5004E-03
  1.1973E+02  2.5131E-03
  1.1991E+02  2.3356E-03
  1.2009E+02  2.0105E-03
  1.2027E+02  1.5973E-03
  1.2045E+02  1.1463E-03
  1.2063E+02  7.0427E-04
  1.2081E+02  3.1935E-04
  1.2099E+02  4.0042E-05
  1.2118E+02 -1.0015E-04
  1.2136E+02 -9.3912E-05
  1.2154E+02  4.4546E-05
  1.2172E+02  3.3052E-04
  1.2190E+02  7.9940E-04
  1.2208E+02  1.4203E-03
  1.2226E+02  2.1298E-03
  1.2244E+02  2.8971E-03
  1.2262E+02  3.6857E-03
  1.2280E+02  4.4336E-03
  1.2298E+02  5.1478E-03
  1.2316E+02  5.8697E-03
  1.2334E+02  6.6104E-03
  1.2352E+02  7.3474E-03
  1.2370E+02  8.0207E-03
  1.2388E+02  8.5899E-03
  1.2406E+02  9.0270E-03
  1.2424E+02  9.2934E-03
  1.2442E+02  9.3885E-03
  1.2460E+02  9.3194E-03
