# CREATED BY GENE DIAGNOSTICS TOOL on Thu Jan 24 16:14:47 2019
# diag: fluxspectra, run(s): act, time window: 0-30(309 steps), species: ions
# original data path: /ptmp/cmor/S-a/q0-1.2/ITGa_NL/omt10/
# normalization: R_0
#
# Q*dVdx =   9.1051E+01 MW
# G*dVdx =   1.9887E-11 MW/keV
#  kx         G_es,p      Q_es,p    
  6.3712E+00 -7.2222E-13  8.3511E-03
  6.4202E+00 -1.4968E-12  8.0689E-03
  6.4692E+00 -8.3237E-13  7.9123E-03
  6.5182E+00  6.6539E-13  7.4739E-03
  6.5672E+00  3.9189E-13  7.1854E-03
  6.6162E+00  3.5515E-13  6.9754E-03
  6.6652E+00  1.1470E-13  6.7482E-03
  6.7142E+00 -8.8692E-13  6.4086E-03
  6.7632E+00  1.7502E-13  6.3137E-03
  6.8122E+00  8.2333E-13  6.0214E-03
  6.8612E+00 -1.6341E-12  5.8028E-03
  6.9103E+00 -1.2397E-12  5.6509E-03
  6.9593E+00  4.5016E-13  5.3979E-03
  7.0083E+00 -2.1049E-13  5.2629E-03
  7.0573E+00 -5.3656E-14  5.0812E-03
  7.1063E+00 -8.9845E-13  4.8460E-03
  7.1553E+00  3.1821E-13  4.7168E-03
  7.2043E+00 -2.2496E-13  4.5585E-03
  7.2533E+00 -7.5040E-13  4.3789E-03
  7.3023E+00 -6.8510E-13  4.2891E-03
  7.3513E+00  1.1917E-12  4.1033E-03
  7.4003E+00 -1.2247E-14  4.0002E-03
  7.4494E+00  3.2711E-13  3.8325E-03
  7.4984E+00 -4.2835E-13  3.7277E-03
  7.5474E+00  2.7260E-13  3.5902E-03
  7.5964E+00  4.4749E-13  3.4265E-03
  7.6454E+00 -2.0286E-13  3.3785E-03
  7.6944E+00 -3.0585E-13  3.2382E-03
  7.7434E+00  7.7713E-13  3.1309E-03
  7.7924E+00  3.7784E-13  3.0270E-03
  7.8414E+00 -2.7751E-13  2.8970E-03
  7.8904E+00  2.9748E-13  2.8504E-03
  7.9394E+00 -2.3190E-13  2.7593E-03
  7.9884E+00  4.6155E-13  2.6691E-03
  8.0375E+00  5.4984E-13  2.5803E-03
  8.0865E+00  1.4082E-13  2.5117E-03
  8.1355E+00 -1.0830E-13  2.4434E-03
  8.1845E+00  6.4225E-13  2.3397E-03
  8.2335E+00  1.2747E-13  2.3108E-03
  8.2825E+00  2.9630E-13  2.2016E-03
  8.3315E+00  2.6748E-13  2.0797E-03
  8.3805E+00  1.9193E-13  2.0880E-03
  8.4295E+00 -1.5458E-13  1.9937E-03
  8.4785E+00  1.2868E-13  1.9208E-03
  8.5275E+00  7.8441E-13  1.8902E-03
  8.5766E+00  6.8068E-13  1.8279E-03
  8.6256E+00 -2.6726E-14  1.7800E-03
  8.6746E+00  5.2734E-13  1.7430E-03
  8.7236E+00 -5.2283E-14  1.6550E-03
  8.7726E+00  1.4324E-13  1.6631E-03
  8.8216E+00 -6.5692E-15  1.6070E-03
  8.8706E+00  8.8405E-14  1.5543E-03
  8.9196E+00  1.4795E-13  1.5096E-03
  8.9686E+00 -3.7995E-13  1.4375E-03
  9.0176E+00 -2.7410E-13  1.4193E-03
  9.0666E+00 -2.1337E-13  1.3802E-03
  9.1157E+00 -1.7981E-13  1.3360E-03
  9.1647E+00  2.1353E-13  1.3192E-03
  9.2137E+00 -6.8443E-14  1.2886E-03
  9.2627E+00 -1.8375E-13  1.2625E-03
  9.3117E+00  6.6966E-13  1.2516E-03
  9.3607E+00  4.3633E-14  1.2393E-03
  9.4097E+00  0.0000E+00  0.0000E+00


#  ky         G_es,p      Q_es,p    
  0.0000E+00  0.0000E+00  0.0000E+00
  5.0000E-02  6.7517E-10  8.4883E+01
  1.0000E-01 -1.3933E-09  7.1722E+01
  1.5000E-01 -8.2301E-10  8.5303E+01
  2.0000E-01  1.1589E-09  7.7646E+01
  2.5000E-01  2.6771E-09  8.8967E+01
  3.0000E-01 -1.3647E-09  8.0506E+01
  3.5000E-01 -1.0927E-10  7.1290E+01
  4.0000E-01 -1.8662E-09  5.1789E+01
  4.5000E-01 -4.7554E-10  3.4704E+01
  5.0000E-01  1.9227E-10  2.4967E+01
  5.5000E-01  4.0650E-10  1.8440E+01
  6.0000E-01 -5.8462E-10  1.3475E+01
  6.5000E-01  4.8229E-10  1.0712E+01
  7.0000E-01  8.9580E-11  8.5587E+00
  7.5000E-01 -1.5611E-10  6.9028E+00
  8.0000E-01  4.4407E-10  5.7889E+00
  8.5000E-01  1.7837E-11  4.8858E+00
  9.0000E-01  6.0312E-11  4.2435E+00
  9.5000E-01  3.8339E-10  3.8111E+00
  1.0000E+00 -1.4166E-11  3.4021E+00
  1.0500E+00 -6.0300E-11  3.0250E+00
  1.1000E+00 -6.2950E-11  2.6821E+00
  1.1500E+00  4.3466E-11  2.3602E+00
  1.2000E+00  1.9306E-10  2.1041E+00
  1.2500E+00  1.3991E-11  1.8046E+00
  1.3000E+00  1.2516E-10  1.5666E+00
  1.3500E+00 -1.0856E-10  1.3613E+00
  1.4000E+00  7.1378E-11  1.1716E+00
  1.4500E+00 -3.4141E-11  1.0080E+00
  1.5000E+00 -4.8780E-11  8.6480E-01
  1.5500E+00 -1.8260E-11  7.4684E-01
  1.6000E+00  5.8685E-11  6.4308E-01
  1.6500E+00  2.1570E-11  5.5429E-01
  1.7000E+00  2.2723E-11  4.8272E-01
  1.7500E+00  1.4577E-11  4.1991E-01
  1.8000E+00 -1.5845E-11  3.6421E-01
  1.8500E+00 -1.8443E-11  3.1801E-01
  1.9000E+00  2.8048E-11  2.7917E-01
  1.9500E+00  3.9211E-12  2.4556E-01
  2.0000E+00  1.3398E-12  2.1814E-01
  2.0500E+00 -2.7829E-12  1.9473E-01
  2.1000E+00  1.8295E-11  1.7402E-01
  2.1500E+00 -1.0635E-12  1.5664E-01
  2.2000E+00  6.6248E-12  1.4183E-01
  2.2500E+00  1.1651E-12  1.2871E-01
  2.3000E+00 -3.3730E-12  1.1799E-01
  2.3500E+00  6.5239E-12  1.0824E-01
  2.4000E+00 -4.9725E-13  1.0098E-01
  2.4500E+00 -1.6284E-13  9.4116E-02
  2.5000E+00 -1.8930E-12  8.7946E-02
  2.5500E+00 -3.6619E-12  8.1990E-02
  2.6000E+00  5.7877E-12  7.7843E-02
  2.6500E+00  1.1450E-12  7.3854E-02
  2.7000E+00 -2.9760E-13  7.0631E-02
  2.7500E+00 -5.5726E-13  6.6960E-02
  2.8000E+00  6.4404E-12  6.3873E-02
  2.8500E+00  4.4682E-13  6.0703E-02
  2.9000E+00 -3.1411E-12  5.7942E-02
  2.9500E+00  2.1928E-13  5.4925E-02
  3.0000E+00  5.7710E-13  5.1977E-02
  3.0500E+00 -2.1018E-12  4.9341E-02
  3.1000E+00  8.9497E-13  4.6954E-02
  3.1500E+00 -4.2736E-13  4.5313E-02
