# CREATED BY GENE DIAGNOSTICS TOOL on Mon Jul 16 16:38:02 2018
# diag: fluxspectra, run(s): act, time window: 0-2221.6578(265 steps), species: ions
# original data path: /r/c/cmor/IFERC/W7Xsds05/ITGa/scanomn0omt05/
# normalization: L_ref=1.65m
#
# Q*dVdx =   1.2026E-02 MW
# G*dVdx =   1.9965E-13 MW/keV
#  kx         G_es,p      Q_es,p    
  1.8500E+00 -6.4951E-16  1.9535E-06
  1.9000E+00 -5.7912E-17  1.7478E-06
  1.9500E+00  1.1474E-16  1.6524E-06
  2.0000E+00 -1.7477E-16  1.5346E-06
  2.0500E+00 -2.8075E-16  1.3236E-06
  2.1000E+00  3.1088E-17  1.2333E-06
  2.1500E+00 -3.3414E-16  1.0848E-06
  2.2000E+00  2.4631E-16  9.9577E-07
  2.2500E+00  5.8243E-17  9.3311E-07
  2.3000E+00 -2.2611E-16  8.7714E-07
  2.3500E+00  6.6019E-17  7.6389E-07
  2.4000E+00 -1.1750E-16  7.5280E-07
  2.4500E+00 -1.7462E-16  6.8120E-07
  2.5000E+00 -1.3484E-16  6.5965E-07
  2.5500E+00 -4.4868E-17  5.8822E-07
  2.6000E+00  1.0986E-16  5.7099E-07
  2.6500E+00  1.4336E-16  5.5827E-07
  2.7000E+00 -1.3508E-16  5.1678E-07
  2.7500E+00  1.3223E-16  4.7146E-07
  2.8000E+00 -4.5388E-17  4.5507E-07
  2.8500E+00  1.7002E-16  4.1679E-07
  2.9000E+00  2.5500E-17  3.9733E-07
  2.9500E+00  1.2279E-17  3.6937E-07
  3.0000E+00  1.4261E-17  3.5954E-07
  3.0500E+00 -7.9653E-17  3.5091E-07
  3.1000E+00  6.5101E-18  3.1692E-07
  3.1500E+00  9.9467E-17  3.3352E-07
