# CREATED BY GENE DIAGNOSTICS TOOL on Thu Jan  3 15:03:36 2019
# diag: nrgsummary, run(s): act, time window: 0-2000(1 steps), species: ions
# original data path: /ptmp/cmor/IFERC/W7Xhms036/ITGa_NL/omt2/
# normalization: L_T,ions
#
#  t          G_tot       Q_tot       P_tot     
  1.4323E+02  2.1197E-19  1.4007E+00 -1.4979E-03
  1.4394E+02  5.7435E-20  1.4066E+00 -7.1330E-04
  1.4465E+02 -9.4615E-19  1.4126E+00 -1.4791E-04
  1.4536E+02  8.8260E-19  1.4190E+00 -7.3622E-04
  1.4610E+02  4.9520E-19  1.4260E+00 -1.6298E-03
  1.4684E+02  5.3065E-19  1.4331E+00 -2.6250E-03
  1.4758E+02  6.9045E-20  1.4399E+00 -3.4593E-03
  1.4833E+02 -1.2388E-19  1.4464E+00 -3.5533E-03
  1.4907E+02 -5.6740E-19  1.4524E+00 -3.6195E-03
  1.4981E+02  7.1593E-20  1.4581E+00 -3.8465E-03
  1.5055E+02  7.7337E-19  1.4638E+00 -3.8510E-03
  1.5130E+02  4.1700E-20  1.4702E+00 -3.7645E-03
  1.5204E+02  6.7320E-19  1.4771E+00 -3.5405E-03
  1.5278E+02  2.8385E-19  1.4844E+00 -2.9240E-03
  1.5353E+02 -2.9370E-19  1.4929E+00 -1.8966E-03
  1.5431E+02 -1.0825E-18  1.5019E+00 -1.0424E-03
  1.5509E+02 -5.8560E-19  1.5097E+00 -6.1855E-04
  1.5587E+02  1.2045E-19  1.5168E+00 -6.9172E-04
  1.5665E+02 -3.9528E-19  1.5242E+00 -9.4347E-04
  1.5743E+02  3.7747E-20  1.5325E+00 -8.1837E-04
  1.5821E+02  6.2998E-19  1.5411E+00 -4.1897E-04
  1.5899E+02 -2.7805E-19  1.5494E+00 -1.8505E-04
  1.5977E+02 -5.7650E-19  1.5577E+00 -1.6809E-04
  1.6055E+02 -6.4537E-19  1.5662E+00 -5.0865E-04
  1.6133E+02  3.8845E-19  1.5741E+00 -1.1957E-03
  1.6211E+02  8.9622E-19  1.5818E+00 -2.0044E-03
  1.6289E+02 -5.4980E-19  1.5895E+00 -3.2037E-03
  1.6367E+02  3.8080E-19  1.5978E+00 -5.4178E-03
  1.6444E+02  1.5307E-18  1.6063E+00 -7.3155E-03
  1.6522E+02  8.7070E-19  1.6147E+00 -7.8910E-03
  1.6600E+02  9.6045E-19  1.6234E+00 -7.4712E-03
  1.6678E+02 -6.1490E-19  1.6332E+00 -6.3933E-03
  1.6756E+02 -4.6482E-19  1.6435E+00 -5.1540E-03
  1.6834E+02  7.1335E-19  1.6549E+00 -4.1290E-03
  1.6912E+02 -3.5808E-19  1.6672E+00 -3.3852E-03
  1.6990E+02 -4.7795E-19  1.6799E+00 -3.3397E-03
  1.7068E+02  9.0032E-19  1.6928E+00 -4.0968E-03
  1.7144E+02  1.7995E-19  1.7065E+00 -5.3562E-03
  1.7218E+02  4.7610E-19  1.7201E+00 -6.7093E-03
  1.7292E+02 -5.9002E-19  1.7334E+00 -7.3890E-03
  1.7366E+02  8.8820E-19  1.7454E+00 -7.2050E-03
  1.7440E+02  3.8185E-19  1.7558E+00 -7.0412E-03
  1.7514E+02  9.7537E-19  1.7658E+00 -8.1060E-03
  1.7588E+02  1.2277E-18  1.7757E+00 -1.0135E-02
  1.7662E+02  2.1343E-19  1.7852E+00 -1.2265E-02
  1.7736E+02 -3.4592E-19  1.7945E+00 -1.4046E-02
  1.7810E+02  8.3740E-19  1.8028E+00 -1.6029E-02
  1.7884E+02  3.6065E-19  1.8108E+00 -1.7676E-02
  1.7958E+02 -3.6762E-19  1.8190E+00 -1.8264E-02
  1.8030E+02 -5.7820E-19  1.8268E+00 -1.7817E-02
  1.8098E+02  8.3535E-19  1.8330E+00 -1.7404E-02
  1.8166E+02  7.1272E-19  1.8384E+00 -1.7826E-02
  1.8235E+02 -6.9520E-19  1.8422E+00 -1.8431E-02
  1.8303E+02 -2.6992E-18  1.8447E+00 -1.9000E-02
  1.8371E+02  6.4680E-19  1.8465E+00 -1.9286E-02
  1.8440E+02 -6.1580E-19  1.8484E+00 -1.8754E-02
  1.8508E+02  3.2660E-19  1.8502E+00 -1.7819E-02
  1.8576E+02 -8.4580E-19  1.8514E+00 -1.6849E-02
  1.8645E+02  1.7761E-18  1.8520E+00 -1.5256E-02
  1.8713E+02  1.1535E-18  1.8522E+00 -1.3218E-02
  1.8781E+02 -1.1108E-18  1.8520E+00 -1.1432E-02
  1.8852E+02 -5.2118E-19  1.8507E+00 -9.7915E-03
  1.8924E+02  8.6595E-19  1.8480E+00 -8.6793E-03
  1.8996E+02  1.1585E-18  1.8448E+00 -8.4498E-03
  1.9067E+02 -5.7233E-19  1.8413E+00 -8.0115E-03
  1.9139E+02  6.2750E-19  1.8374E+00 -7.3810E-03
  1.9211E+02  5.9130E-19  1.8336E+00 -7.2272E-03
  1.9283E+02 -4.9283E-19  1.8299E+00 -7.4700E-03
  1.9354E+02 -3.7360E-19  1.8259E+00 -7.5305E-03
  1.9426E+02 -5.9717E-19  1.8215E+00 -7.9975E-03
  1.9498E+02  7.9475E-19  1.8170E+00 -7.7370E-03
  1.9572E+02  2.8825E-19  1.8118E+00 -6.6705E-03
  1.9647E+02  4.2440E-19  1.8066E+00 -5.5245E-03
  1.9723E+02  7.5188E-19  1.8011E+00 -3.9232E-03
  1.9798E+02 -4.5410E-19  1.7945E+00 -3.0037E-03
  1.9873E+02 -3.2940E-19  1.7872E+00 -3.1843E-03
  1.9949E+02 -6.6800E-19  1.7808E+00 -3.4050E-03
  2.0024E+02  1.1592E-18  1.7756E+00 -2.9180E-03
  2.0099E+02 -1.3725E-18  1.7708E+00 -1.4580E-03
  2.0175E+02 -4.0820E-19  1.7674E+00  5.3190E-04
  2.0250E+02 -1.4548E-19  1.7653E+00  2.8332E-03
  2.0328E+02  4.8325E-19  1.7643E+00  4.6457E-03
  2.0407E+02 -3.4110E-19  1.7642E+00  6.1080E-03
  2.0486E+02  9.8020E-20  1.7647E+00  7.3895E-03
  2.0565E+02  6.8688E-19  1.7650E+00  7.7615E-03
  2.0645E+02  1.1564E-19  1.7639E+00  7.7410E-03
  2.0724E+02 -2.9417E-19  1.7619E+00  7.2697E-03
  2.0803E+02 -4.0025E-19  1.7594E+00  5.6370E-03
  2.0882E+02  1.0669E-18  1.7569E+00  3.9413E-03
  2.0961E+02 -4.4492E-19  1.7545E+00  2.9825E-03
  2.1040E+02 -1.7092E-19  1.7532E+00  2.1757E-03
  2.1122E+02 -7.2593E-19  1.7531E+00  1.6395E-03
  2.1205E+02 -4.5835E-19  1.7534E+00  1.6212E-03
  2.1288E+02 -6.9560E-19  1.7539E+00  2.0727E-03
  2.1371E+02 -5.8345E-20  1.7541E+00  2.9383E-03
  2.1454E+02  1.1497E-18  1.7535E+00  4.0115E-03
  2.1537E+02  5.8000E-19  1.7527E+00  4.9440E-03
  2.1620E+02  1.6671E-19  1.7519E+00  4.7798E-03
  2.1703E+02 -2.7863E-19  1.7511E+00  3.7438E-03
  2.1786E+02 -1.8568E-19  1.7504E+00  2.3219E-03
  2.1869E+02  4.6680E-19  1.7501E+00  9.3565E-04
  2.1952E+02 -1.3658E-18  1.7500E+00  2.0063E-04
  2.2036E+02 -1.3929E-19  1.7494E+00 -7.1740E-04
  2.2119E+02 -4.7650E-19  1.7478E+00 -1.5628E-03
  2.2202E+02 -1.1023E-18  1.7459E+00 -1.3446E-03
  2.2285E+02 -3.7780E-19  1.7437E+00 -2.4384E-04
  2.2368E+02 -2.1667E-19  1.7412E+00  7.6083E-04
  2.2451E+02  8.6915E-19  1.7389E+00  9.9270E-04
  2.2534E+02 -2.9998E-19  1.7376E+00  2.0114E-04
  2.2617E+02  1.2874E-19  1.7368E+00 -2.0105E-03
  2.2700E+02 -3.8417E-19  1.7366E+00 -4.6690E-03
  2.2783E+02 -6.9127E-19  1.7364E+00 -7.1430E-03
  2.2866E+02  3.5037E-19  1.7352E+00 -8.9127E-03
  2.2949E+02 -1.7924E-20  1.7323E+00 -1.0050E-02
  2.3032E+02 -1.1943E-19  1.7278E+00 -1.1336E-02
  2.3115E+02  5.2565E-19  1.7227E+00 -1.1604E-02
