# CREATED BY GENE DIAGNOSTICS TOOL on Thu Jan 24 15:58:15 2019
# diag: fluxspectra, run(s): act, time window: 0-30(216 steps), species: ions
# original data path: /ptmp/cmor/S-a/q0-1.2/ITGa_NL/omt6/
# normalization: R_0
#
# Q*dVdx =   3.9124E+01 MW
# G*dVdx =   4.1721E-10 MW/keV
#  kx         G_es,p      Q_es,p    
  8.9196E+00 -1.5141E-13  2.9441E-04
  8.9686E+00 -1.2134E-13  2.7352E-04
  9.0176E+00  4.7583E-14  2.7580E-04
  9.0666E+00 -4.4613E-14  2.7253E-04
  9.1157E+00  9.3972E-14  2.5740E-04
  9.1647E+00 -1.1308E-13  2.4651E-04
  9.2137E+00  2.4601E-14  2.4319E-04
  9.2627E+00  8.4588E-14  2.4432E-04
  9.3117E+00  6.4276E-14  2.2884E-04
  9.3607E+00 -1.3222E-13  2.2127E-04
  9.4097E+00  0.0000E+00  0.0000E+00


#  ky         G_es,p      Q_es,p    
  0.0000E+00  0.0000E+00  0.0000E+00
  5.0000E-02  1.7476E-10  1.8445E+01
  1.0000E-01 -1.0859E-10  5.0958E+01
  1.5000E-01 -2.2555E-10  3.8027E+01
  2.0000E-01  1.2726E-10  3.5006E+01
  2.5000E-01 -5.3651E-10  3.6009E+01
  3.0000E-01  4.2970E-10  3.7670E+01
  3.5000E-01  2.6990E-10  3.0150E+01
  4.0000E-01  1.8824E-09  2.2638E+01
  4.5000E-01  2.1715E-10  1.5220E+01
  5.0000E-01 -9.5758E-11  1.0415E+01
  5.5000E-01 -6.0568E-10  7.4591E+00
  6.0000E-01  1.4544E-10  5.6048E+00
  6.5000E-01  8.2067E-13  4.2654E+00
  7.0000E-01 -6.6440E-11  3.2898E+00
  7.5000E-01 -3.6335E-10  2.5975E+00
  8.0000E-01  1.2733E-10  2.1626E+00
  8.5000E-01 -5.3351E-12  1.8141E+00
  9.0000E-01  3.1903E-12  1.5889E+00
  9.5000E-01 -1.9366E-10  1.3711E+00
  1.0000E+00  4.5886E-12  1.2068E+00
  1.0500E+00  8.1298E-12  1.0489E+00
  1.1000E+00  5.0454E-11  9.2468E-01
  1.1500E+00  3.7198E-11  7.9730E-01
  1.2000E+00 -1.2062E-11  6.9165E-01
  1.2500E+00 -2.0436E-11  5.9161E-01
  1.3000E+00  1.3307E-12  4.9734E-01
  1.3500E+00 -3.6065E-11  4.2073E-01
  1.4000E+00 -2.1726E-11  3.5934E-01
  1.4500E+00  3.1278E-11  3.0554E-01
  1.5000E+00  2.2243E-12  2.6130E-01
  1.5500E+00  9.1535E-12  2.2231E-01
  1.6000E+00  2.3692E-11  1.8936E-01
  1.6500E+00  1.1893E-11  1.6303E-01
  1.7000E+00 -1.2012E-12  1.3976E-01
  1.7500E+00 -1.0471E-11  1.2061E-01
  1.8000E+00  2.2659E-12  1.0329E-01
  1.8500E+00 -3.4886E-12  9.0123E-02
  1.9000E+00  2.4390E-12  7.8706E-02
  1.9500E+00 -1.8798E-12  6.8960E-02
  2.0000E+00  2.0785E-12  6.1342E-02
  2.0500E+00 -1.8855E-12  5.3837E-02
  2.1000E+00 -4.8498E-12  4.7481E-02
  2.1500E+00 -4.8685E-12  4.2613E-02
  2.2000E+00 -2.3572E-12  3.8371E-02
  2.2500E+00  4.9155E-13  3.4603E-02
