# CREATED BY GENE DIAGNOSTICS TOOL on Fri Feb 22 17:08:36 2019
# diag: nrgsummary, run(s): act, time window: 0-1506.8261(1 steps), species: ions
# original data path: /ptmp/cmor/IFERC/W7Xhms05/ITGa_NL/omt2_P/
# normalization: L_T,ions
#
#  t          G_tot       Q_tot       P_tot     
  5.9125E+01  5.3067E-19  1.7797E+00  1.3215E-02
  5.9267E+01 -1.0307E-18  1.7726E+00  1.3286E-02
  5.9409E+01  2.2244E-18  1.7656E+00  1.3443E-02
  5.9551E+01 -1.9858E-18  1.7585E+00  1.3728E-02
  5.9693E+01 -3.6815E-18  1.7514E+00  1.3936E-02
  5.9835E+01  2.6840E-18  1.7440E+00  1.3958E-02
  5.9977E+01  2.4831E-18  1.7364E+00  1.3606E-02
  6.0119E+01 -2.2559E-19  1.7284E+00  1.2846E-02
  6.0261E+01  2.7205E-18  1.7201E+00  1.1954E-02
  6.0403E+01 -1.2282E-18  1.7118E+00  1.1126E-02
  6.0543E+01 -1.5494E-18  1.7038E+00  1.0538E-02
  6.0677E+01  1.3127E-19  1.6962E+00  1.0246E-02
  6.0812E+01 -2.7543E-18  1.6885E+00  9.9895E-03
  6.0946E+01 -2.6982E-18  1.6808E+00  9.8235E-03
  6.1081E+01  1.2195E-18  1.6734E+00  9.7490E-03
  6.1215E+01 -1.7467E-18  1.6663E+00  9.9178E-03
  6.1350E+01 -1.1441E-18  1.6592E+00  1.0095E-02
  6.1484E+01  1.2233E-18  1.6522E+00  9.9820E-03
  6.1619E+01  1.8652E-18  1.6453E+00  9.6428E-03
  6.1753E+01  2.7297E-18  1.6386E+00  9.2400E-03
  6.1888E+01 -2.3238E-19  1.6316E+00  8.9693E-03
  6.2022E+01  1.1567E-18  1.6245E+00  8.9498E-03
  6.2157E+01  1.1077E-19  1.6177E+00  9.1048E-03
  6.2291E+01  1.1158E-18  1.6111E+00  9.3575E-03
  6.2425E+01  2.2105E-19  1.6047E+00  9.5428E-03
  6.2560E+01  1.4024E-18  1.5984E+00  9.5935E-03
  6.2694E+01 -5.1018E-19  1.5921E+00  9.2903E-03
  6.2829E+01 -2.4227E-18  1.5858E+00  8.7803E-03
  6.2963E+01 -1.0873E-20  1.5796E+00  8.3372E-03
  6.3098E+01 -3.2775E-19  1.5734E+00  8.0430E-03
  6.3232E+01 -1.5456E-18  1.5673E+00  7.9385E-03
  6.3367E+01 -6.5453E-19  1.5613E+00  7.8343E-03
  6.3501E+01  6.8245E-19  1.5552E+00  7.6935E-03
  6.3637E+01 -8.4055E-19  1.5489E+00  7.6167E-03
