# CREATED BY GENE DIAGNOSTICS TOOL on Wed Mar  6 15:50:28 2019
# diag: fluxspectra, run(s): act, time window: 0-153.28679(40 steps), species: ions
# original data path: /marconi_work/FUA23_ESTRELLA/IFERC/W7Xhiotas05/ITGa_NL/omt1c/
# normalization: L_ref=1.65m
#
# Q*A =   2.0646E-01 MW
# G*A =   1.1590E-11 MW/keV
#  kx         G_es,p      Q_es,p    
  3.5096E+00  2.0546E-15  4.1322E-07
  3.5662E+00 -2.5030E-15  1.0985E-07
  3.6228E+00  0.0000E+00  0.0000E+00


#  ky         G_es,p      Q_es,p    
  0.0000E+00  0.0000E+00  0.0000E+00
  5.0000E-02  4.3302E-14  4.5331E-03
  1.0000E-01 -2.1974E-14  9.0224E-03
  1.5000E-01  1.6530E-12  1.2715E-02
  2.0000E-01  4.5042E-13  1.4988E-02
  2.5000E-01 -5.6873E-13  1.8929E-02
  3.0000E-01  2.4474E-14  2.0368E-02
  3.5000E-01  1.5374E-13  1.9681E-02
  4.0000E-01  9.0981E-13  1.7647E-02
  4.5000E-01 -3.5338E-13  1.4805E-02
  5.0000E-01 -5.9062E-13  1.7629E-02
  5.5000E-01 -4.3711E-13  2.0046E-02
  6.0000E-01  3.7354E-12  2.2370E-02
  6.5000E-01  4.1088E-13  1.5871E-02
  7.0000E-01 -5.3789E-13  1.1995E-02
  7.5000E-01 -1.3978E-13  1.0375E-02
  8.0000E-01  4.8238E-13  8.3471E-03
  8.5000E-01 -3.5520E-13  7.0950E-03
  9.0000E-01  4.4180E-13  4.1606E-03
  9.5000E-01 -5.3896E-13  3.3809E-03
  1.0000E+00  1.9435E-14  2.4510E-03
  1.0500E+00  4.5986E-13  2.2735E-03
  1.1000E+00  1.9588E-13  1.8062E-03
  1.1500E+00 -9.0277E-14  1.3447E-03
  1.2000E+00  2.6493E-13  1.1395E-03
  1.2500E+00  6.2036E-14  8.4858E-04
  1.3000E+00 -1.0663E-13  6.5789E-04
  1.3500E+00 -9.5589E-15  6.2287E-04
  1.4000E+00 -2.0787E-14  4.8005E-04
  1.4500E+00 -1.5345E-13  3.8654E-04
  1.5000E+00 -5.4036E-15  3.2249E-04
  1.5500E+00 -1.7204E-14  2.9366E-04
  1.6000E+00  1.3240E-13  2.2403E-04
  1.6500E+00 -1.3008E-14  2.0967E-04
  1.7000E+00 -5.3852E-14  1.8074E-04
  1.7500E+00  6.1316E-15  1.5716E-04
  1.8000E+00 -5.8410E-14  1.4404E-04
  1.8500E+00 -4.0729E-14  1.1337E-04
  1.9000E+00  1.7308E-15  1.0532E-04
  1.9500E+00 -1.7166E-14  9.9202E-05
  2.0000E+00 -7.7420E-15  8.4438E-05
  2.0500E+00 -4.8877E-14  7.0255E-05
  2.1000E+00  2.7876E-14  6.4406E-05
  2.1500E+00 -5.5402E-15  5.5338E-05
  2.2000E+00  2.1380E-14  5.2817E-05
  2.2500E+00  2.1149E-15  4.7336E-05
  2.3000E+00 -4.7988E-15  4.4004E-05
  2.3500E+00 -4.2247E-15  3.7701E-05
  2.4000E+00  3.4418E-15  3.6627E-05
  2.4500E+00 -8.4793E-15  3.0673E-05
  2.5000E+00 -1.1821E-14  3.2625E-05
  2.5500E+00  1.8811E-14  2.8712E-05
  2.6000E+00 -1.2999E-14  2.8632E-05
  2.6500E+00  2.6243E-15  2.5661E-05
  2.7000E+00 -1.3671E-15  2.4101E-05
  2.7500E+00  2.3914E-15  2.0853E-05
  2.8000E+00 -1.0574E-14  1.9224E-05
  2.8500E+00  8.8467E-15  1.7332E-05
  2.9000E+00 -3.8455E-15  1.5783E-05
  2.9500E+00 -5.0780E-15  1.5320E-05
  3.0000E+00 -6.9901E-15  1.3468E-05
  3.0500E+00 -1.1861E-15  1.3392E-05
  3.1000E+00  2.7411E-15  1.3861E-05
  3.1500E+00  3.6727E-15  1.3985E-05
