# CREATED BY GENE DIAGNOSTICS TOOL on Wed Mar  6 15:51:23 2019
# diag: fluxspectra, run(s): act, time window: 0-153.28679(35 steps), species: ions
# original data path: /marconi_work/FUA23_ESTRELLA/IFERC/W7Xhiotas05/ITGa_NL/omt1d/
# normalization: L_ref=1.65m
#
# Q*A =   2.1369E-01 MW
# G*A =  -8.8412E-12 MW/keV
#  kx         G_es,p      Q_es,p    
  9.0000E-01  4.7102E-13  4.9494E-03
  9.5000E-01 -5.8949E-13  3.6860E-03
  1.0000E+00  2.2994E-13  2.9906E-03
  1.0500E+00 -4.5335E-13  2.1579E-03
  1.1000E+00 -2.8493E-13  1.6698E-03
  1.1500E+00  7.8477E-14  1.2779E-03
  1.2000E+00 -1.9170E-13  1.0579E-03
  1.2500E+00  1.7778E-13  9.2723E-04
  1.3000E+00 -1.9386E-14  6.6295E-04
  1.3500E+00 -1.0772E-13  6.5831E-04
  1.4000E+00  6.5794E-14  5.4574E-04
  1.4500E+00 -9.6053E-14  4.1533E-04
  1.5000E+00 -9.3460E-14  3.3957E-04
  1.5500E+00 -3.7953E-14  2.9204E-04
  1.6000E+00  2.0160E-13  2.4249E-04
  1.6500E+00 -7.5340E-14  2.1787E-04
  1.7000E+00 -3.0340E-14  1.7060E-04
  1.7500E+00 -4.0279E-14  1.7307E-04
  1.8000E+00 -7.4187E-14  1.4031E-04
  1.8500E+00 -3.6704E-14  1.0081E-04
  1.9000E+00 -2.6100E-17  1.0121E-04
  1.9500E+00 -2.5771E-14  9.2630E-05
  2.0000E+00  8.9197E-15  7.8159E-05
  2.0500E+00  8.7976E-15  8.0274E-05
  2.1000E+00 -6.5875E-14  6.3053E-05
  2.1500E+00 -6.9050E-14  6.8834E-05
  2.2000E+00 -1.2272E-15  6.4672E-05
  2.2500E+00 -9.4085E-15  5.3847E-05
  2.3000E+00  2.6701E-14  5.8285E-05
  2.3500E+00  4.3833E-14  4.3171E-05
  2.4000E+00 -1.3612E-17  4.0136E-05
  2.4500E+00 -2.7945E-14  3.6932E-05
  2.5000E+00 -9.5519E-15  3.3804E-05
  2.5500E+00 -2.3655E-14  3.2764E-05
  2.6000E+00  7.9834E-15  3.1449E-05
  2.6500E+00 -2.1012E-14  2.8379E-05
  2.7000E+00 -1.3078E-14  2.7630E-05
  2.7500E+00 -2.2962E-16  2.3866E-05
  2.8000E+00 -1.7876E-14  2.2422E-05
  2.8500E+00 -4.6803E-15  2.0095E-05
  2.9000E+00  3.0106E-15  1.8197E-05
  2.9500E+00  1.9907E-16  1.7938E-05
  3.0000E+00 -1.5176E-15  1.6909E-05
  3.0500E+00 -4.1954E-15  1.7454E-05
  3.1000E+00  6.7104E-15  1.6777E-05
  3.1500E+00 -2.9895E-15  1.6808E-05
