# CREATED BY GENE DIAGNOSTICS TOOL on Wed Mar  6 15:30:10 2019
# diag: fluxspectra, run(s): act, time window: 0-23.556445(18 steps), species: ions
# original data path: /marconi_work/FUA23_ESTRELLA/IFERC/W7Xhiotas05/ITGa_NL/omt1/
# normalization: L_ref=1.65m
#
# Q*A =   1.4339E-01 MW
# G*A =   1.6224E-12 MW/keV
#  kx         G_es,p      Q_es,p    
  5.8871E+00  2.8444E-18 -9.0754E-09
  5.9437E+00  8.0020E-17 -1.7108E-08
  6.0003E+00 -2.2296E-17 -2.0391E-08
  6.0569E+00 -1.5515E-17 -2.1756E-08
  6.1135E+00 -1.3287E-17 -2.2023E-08
  6.1701E+00 -2.7201E-17 -1.8264E-08
  6.2267E+00  2.5907E-17 -1.4321E-08
  6.2834E+00  3.9712E-17 -1.1891E-08
  6.3400E+00  1.4171E-17 -9.7563E-09
  6.3966E+00 -6.5993E-18 -8.1826E-09
  6.4532E+00  1.6868E-17 -8.1488E-09
  6.5098E+00  3.3665E-17 -7.5622E-09
  6.5664E+00 -2.9369E-17 -4.6248E-09
  6.6230E+00 -3.6201E-18 -2.9339E-09
  6.6796E+00  1.6822E-17 -3.1780E-09
  6.7362E+00  2.4065E-18 -4.1801E-09
  6.7928E+00 -1.2560E-17 -4.3192E-09
  6.8494E+00 -4.5601E-18 -4.0356E-09
  6.9060E+00 -8.3761E-18 -4.8672E-09
  6.9626E+00  8.3660E-18 -4.3173E-09
  7.0192E+00 -1.7266E-18 -3.9737E-09
  7.0759E+00  5.4284E-18 -5.6708E-09
  7.1325E+00  2.8555E-18 -5.6533E-09
  7.1891E+00 -5.9117E-18 -6.4443E-10
  7.2457E+00  0.0000E+00  0.0000E+00


#  ky         G_es,p      Q_es,p    
  0.0000E+00  0.0000E+00  0.0000E+00
  5.0000E-02 -1.1228E-13  1.6206E-03
  1.0000E-01 -2.3341E-13  5.3835E-03
  1.5000E-01  6.1561E-14  9.5433E-03
  2.0000E-01 -9.1791E-13  1.3047E-02
  2.5000E-01 -5.9323E-13  1.5431E-02
  3.0000E-01  6.8848E-13  1.6651E-02
  3.5000E-01  3.1048E-12  1.6830E-02
  4.0000E-01  5.6287E-13  1.6214E-02
  4.5000E-01 -2.9447E-12  1.5114E-02
  5.0000E-01 -1.2498E-12  1.3746E-02
  5.5000E-01  2.5731E-13  1.2208E-02
  6.0000E-01  1.2822E-12  1.0553E-02
  6.5000E-01  4.7020E-13  8.8536E-03
  7.0000E-01  4.4495E-13  7.2041E-03
  7.5000E-01 -1.9156E-12  5.6898E-03
  8.0000E-01  3.0249E-14  4.3764E-03
  8.5000E-01  3.5876E-13  3.3002E-03
  9.0000E-01  4.4387E-13  2.4637E-03
  9.5000E-01  1.6441E-13  1.8416E-03
  1.0000E+00 -2.6596E-13  1.3925E-03
  1.0500E+00  6.2296E-14  1.0715E-03
  1.1000E+00  4.9801E-13  8.3967E-04
  1.1500E+00  3.1621E-13  6.6753E-04
  1.2000E+00  2.8825E-13  5.3444E-04
  1.2500E+00  1.5888E-13  4.2795E-04
  1.3000E+00 -1.0956E-13  3.4144E-04
  1.3500E+00 -3.2750E-14  2.7125E-04
  1.4000E+00 -1.3841E-13  2.1482E-04
  1.4500E+00  7.3868E-14  1.7001E-04
  1.5000E+00  8.2868E-14  1.3481E-04
  1.5500E+00  7.5088E-14  1.0732E-04
  1.6000E+00 -1.7884E-14  8.5786E-05
  1.6500E+00 -2.7135E-14  6.8780E-05
  1.7000E+00 -4.1151E-14  5.5183E-05
  1.7500E+00 -8.5172E-15  4.4162E-05
  1.8000E+00 -1.7129E-14  3.5125E-05
  1.8500E+00  1.5085E-14  2.7678E-05
  1.9000E+00  5.9183E-15  2.1552E-05
  1.9500E+00 -6.4926E-15  1.6516E-05
  2.0000E+00 -9.4279E-16  1.2359E-05
  2.0500E+00 -1.9333E-14  8.8989E-06
  2.1000E+00 -1.6161E-14  5.9936E-06
  2.1500E+00  7.8736E-15  3.5436E-06
  2.2000E+00 -3.7780E-15  1.4856E-06
  2.2500E+00 -4.5095E-15 -2.1836E-07
  2.3000E+00 -2.9914E-15 -1.5952E-06
  2.3500E+00 -1.5187E-14 -2.6698E-06
  2.4000E+00 -5.3153E-15 -3.4716E-06
  2.4500E+00  3.6227E-15 -4.0374E-06
  2.5000E+00 -1.0605E-15 -4.4097E-06
  2.5500E+00  3.6711E-15 -4.6351E-06
  2.6000E+00 -2.7372E-15 -4.7598E-06
  2.6500E+00 -1.9701E-16 -4.8204E-06
  2.7000E+00 -2.5986E-15 -4.8334E-06
  2.7500E+00  1.2584E-15 -4.7954E-06
  2.8000E+00 -1.1871E-14 -4.6952E-06
  2.8500E+00 -6.7707E-15 -4.5283E-06
  2.9000E+00  2.9336E-15 -4.2966E-06
  2.9500E+00  7.0748E-15 -4.0000E-06
  3.0000E+00  2.3173E-15 -3.6504E-06
  3.0500E+00 -3.6582E-15 -3.2839E-06
  3.1000E+00 -8.2441E-15 -2.9380E-06
  3.1500E+00  1.2854E-15 -2.6253E-06
