# CREATED BY GENE DIAGNOSTICS TOOL on Wed Mar  6 15:49:02 2019
# diag: fluxspectra, run(s): act, time window: 0-73.557933(20 steps), species: ions
# original data path: /marconi_work/FUA23_ESTRELLA/IFERC/W7Xhiotas05/ITGa_NL/omt1c/
# normalization: L_ref=1.65m
#
# Q*A =   1.6567E-01 MW
# G*A =  -5.0748E-12 MW/keV
#  kx         G_es,p      Q_es,p    
  1.4000E+00 -1.9255E-14  2.4865E-04
  1.4500E+00 -9.4123E-14  1.8407E-04
  1.5000E+00  4.6905E-14  1.4549E-04
  1.5500E+00 -1.2035E-13  1.1736E-04
  1.6000E+00  1.1426E-13  9.6357E-05
  1.6500E+00  5.1843E-14  7.7642E-05
  1.7000E+00  3.7717E-14  6.5063E-05
  1.7500E+00 -6.6702E-14  5.6990E-05
  1.8000E+00 -2.3357E-14  4.9824E-05
  1.8500E+00  6.0231E-15  4.4952E-05
  1.9000E+00 -2.0585E-15  3.9804E-05
  1.9500E+00 -1.2878E-15  3.3389E-05
  2.0000E+00  6.6491E-15  2.7715E-05
  2.0500E+00 -2.3848E-14  2.4220E-05
  2.1000E+00 -1.6088E-14  2.0901E-05
  2.1500E+00 -6.3527E-15  1.8344E-05
  2.2000E+00  1.5440E-14  1.4987E-05
  2.2500E+00  1.3982E-14  1.2672E-05
  2.3000E+00  2.6439E-15  1.1394E-05
  2.3500E+00  1.0412E-14  1.0190E-05
  2.4000E+00  1.0908E-14  8.5192E-06
  2.4500E+00  4.9402E-15  7.0147E-06
  2.5000E+00  3.0449E-15  6.2231E-06
  2.5500E+00  7.3144E-16  5.5948E-06
  2.6000E+00 -6.9802E-16  5.2592E-06
  2.6500E+00 -4.8502E-15  4.5617E-06
  2.7000E+00 -3.2385E-15  3.7301E-06
  2.7500E+00  3.0856E-15  3.7436E-06
  2.8000E+00  8.2426E-15  3.8515E-06
  2.8500E+00 -2.2047E-15  4.0434E-06
  2.9000E+00 -7.5454E-16  3.8299E-06
  2.9500E+00  2.1560E-15  3.9500E-06
  3.0000E+00 -1.9020E-15  4.0797E-06
  3.0500E+00  1.3420E-15  3.7961E-06
  3.1000E+00 -2.8867E-15  3.8546E-06
  3.1500E+00  7.6885E-15  5.4006E-06
