# CREATED BY GENE DIAGNOSTICS TOOL on Mon Jan  7 12:12:58 2019
# diag: fluxspectra, run(s): act, time window: 0-1521.8506(322 steps), species: ions
# original data path: /ptmp/cmor/IFERC/W7Xsds036/ITGa_NL/omt1/
# normalization: L_T,ions=5.508m
#
# Q*dVdx =   1.9562E+01 MW
# G*dVdx =   8.5187E-12 MW/keV
#  kx         G_es,p      Q_es,p    
  1.3000E+00 -4.3165E-14  8.8696E-04
  1.3500E+00 -2.9217E-14  7.7050E-04
  1.4000E+00 -3.1421E-15  6.8151E-04
  1.4500E+00 -1.6314E-14  6.1336E-04
  1.5000E+00 -1.5709E-15  5.4962E-04
  1.5500E+00  2.8677E-15  4.9191E-04
  1.6000E+00 -2.3733E-14  4.4422E-04
  1.6500E+00 -3.6824E-14  4.0422E-04
  1.7000E+00 -4.9705E-15  3.6954E-04
  1.7500E+00 -2.6706E-14  3.4077E-04
  1.8000E+00 -1.1073E-14  3.1293E-04
  1.8500E+00 -9.9072E-15  2.8950E-04
  1.9000E+00  2.8691E-14  2.7051E-04
  1.9500E+00  1.5282E-15  2.5107E-04
  2.0000E+00 -1.5594E-14  2.3599E-04
  2.0500E+00  1.7118E-14  2.1974E-04
  2.1000E+00 -1.3533E-15  2.0613E-04
  2.1500E+00 -8.9298E-15  1.9385E-04
  2.2000E+00  1.1215E-14  1.8266E-04
  2.2500E+00 -4.8425E-15  1.7081E-04
  2.3000E+00  7.8850E-15  1.6030E-04
  2.3500E+00 -1.2142E-15  1.5150E-04
  2.4000E+00  2.4208E-15  1.4236E-04
  2.4500E+00  3.0629E-15  1.3318E-04
  2.5000E+00  3.4085E-15  1.2552E-04
  2.5500E+00  5.8200E-15  1.1838E-04
  2.6000E+00  2.3439E-15  1.1072E-04
  2.6500E+00 -8.5400E-15  1.0380E-04
  2.7000E+00  1.9949E-15  9.7220E-05
  2.7500E+00  4.0718E-15  9.1919E-05
  2.8000E+00 -3.5096E-15  8.5976E-05
  2.8500E+00  1.9698E-15  8.0797E-05
  2.9000E+00  2.7348E-15  7.4670E-05
  2.9500E+00 -1.1414E-15  6.9682E-05
  3.0000E+00 -1.2478E-15  6.5009E-05
  3.0500E+00  3.9266E-15  6.0252E-05
  3.1000E+00  1.1200E-15  5.6729E-05
  3.1500E+00  7.7504E-16  5.4291E-05
