# CREATED BY GENE DIAGNOSTICS TOOL on Fri Feb 22 16:07:47 2019
# diag: nrgsummary, run(s): act, time window: 0-1606.3965(1 steps), species: ions
# original data path: /ptmp/cmor/IFERC/W7Xhms05/ITGa_NL/omt1_P/
# normalization: L_ref=1.65m
#
#  t          G_tot       Q_tot       P_tot     
  7.1859E+01  2.5173E-19  5.3668E-01  3.3157E-03
  7.2167E+01 -3.7514E-20  5.3412E-01  3.3420E-03
  7.2474E+01  1.9569E-19  5.3156E-01  3.2649E-03
  7.2781E+01  3.4561E-19  5.2896E-01  3.1205E-03
  7.3089E+01  1.2231E-19  5.2631E-01  2.9973E-03
  7.3396E+01 -1.3158E-19  5.2365E-01  2.9276E-03
  7.3697E+01 -1.2331E-20  5.2102E-01  2.8669E-03
  7.3984E+01 -7.1703E-20  5.1850E-01  2.7963E-03
  7.4261E+01  5.2422E-20  5.1606E-01  2.7113E-03
  7.4537E+01  3.5669E-19  5.1362E-01  2.5992E-03
  7.4813E+01  1.1592E-19  5.1117E-01  2.4610E-03
  7.5089E+01  1.4268E-20  5.0873E-01  2.3285E-03
  7.5365E+01 -8.0332E-20  5.0630E-01  2.2205E-03
  7.5642E+01  3.7129E-20  5.0389E-01  2.1327E-03
  7.5918E+01  1.5629E-19  5.0147E-01  2.0506E-03
  7.6194E+01  4.0407E-20  4.9906E-01  1.9469E-03
  7.6470E+01 -5.3883E-20  4.9663E-01  1.8255E-03
  7.6746E+01 -2.6667E-19  4.9419E-01  1.7300E-03
  7.7024E+01 -1.2286E-19  4.9172E-01  1.7109E-03
  7.7314E+01  1.7790E-19  4.8916E-01  1.7968E-03
  7.7604E+01  1.7764E-19  4.8665E-01  1.9390E-03
  7.7894E+01  5.5269E-20  4.8423E-01  2.0642E-03
  7.8184E+01  3.1425E-19  4.8187E-01  2.1481E-03
  7.8474E+01  8.8935E-20  4.7959E-01  2.2098E-03
  7.8764E+01  1.6707E-19  4.7733E-01  2.2793E-03
  7.9054E+01  2.5177E-19  4.7508E-01  2.3534E-03
  7.9344E+01  1.2084E-19  4.7284E-01  2.4071E-03
  7.9634E+01  2.0433E-19  4.7063E-01  2.4122E-03
  7.9924E+01  5.8668E-20  4.6847E-01  2.3437E-03
  8.0214E+01 -2.9583E-19  4.6636E-01  2.2013E-03
  8.0504E+01  6.8607E-20  4.6428E-01  2.0033E-03
  8.0794E+01  6.0378E-20  4.6223E-01  1.7442E-03
  8.1084E+01 -2.5102E-19  4.6024E-01  1.4132E-03
  8.1374E+01 -1.3311E-19  4.5830E-01  1.0519E-03
  8.1669E+01 -8.0176E-20  4.5637E-01  7.1122E-04
  8.1973E+01 -8.2384E-20  4.5439E-01  4.2927E-04
  8.2278E+01 -2.3486E-19  4.5240E-01  2.3821E-04
  8.2582E+01 -1.5334E-19  4.5039E-01  1.2840E-04
  8.2887E+01 -1.7195E-19  4.4836E-01  1.0023E-04
  8.3191E+01 -5.9896E-20  4.4631E-01  1.3982E-04
  8.3496E+01  3.0760E-20  4.4424E-01  2.0178E-04
  8.3800E+01 -3.7939E-20  4.4214E-01  2.4621E-04
  8.4105E+01 -1.3286E-19  4.4000E-01  2.5191E-04
  8.4409E+01 -1.3690E-19  4.3784E-01  2.0943E-04
  8.4715E+01 -1.0338E-19  4.3563E-01  1.3036E-04
  8.5035E+01 -1.9196E-20  4.3333E-01  3.2378E-05
  8.5355E+01  1.9940E-19  4.3106E-01 -4.1602E-05
  8.5675E+01 -2.1865E-19  4.2882E-01 -6.4295E-05
  8.5994E+01 -3.9446E-19  4.2659E-01 -2.9110E-05
  8.6314E+01 -8.0886E-20  4.2438E-01  8.7153E-05
  8.6634E+01  2.6028E-19  4.2217E-01  3.0015E-04
  8.6953E+01  1.2065E-19  4.1992E-01  5.8346E-04
  8.7273E+01  8.2393E-21  4.1764E-01  8.9230E-04
  8.7593E+01  6.3394E-20  4.1533E-01  1.2180E-03
  8.7913E+01  2.5311E-19  4.1302E-01  1.5721E-03
  8.8232E+01  3.8417E-19  4.1072E-01  1.9357E-03
  8.8552E+01 -8.2023E-20  4.0842E-01  2.2931E-03
  8.8872E+01 -2.8982E-19  4.0610E-01  2.6430E-03
  8.9192E+01  7.5297E-20  4.0377E-01  2.9840E-03
  8.9511E+01 -1.6881E-19  4.0145E-01  3.3227E-03
  8.9831E+01  9.7488E-20  3.9914E-01  3.6457E-03
  9.0151E+01  1.4002E-19  3.9682E-01  3.9272E-03
  9.0471E+01 -6.9866E-20  3.9449E-01  4.1527E-03
  9.0790E+01  1.0555E-19  3.9215E-01  4.3144E-03
  9.1117E+01  5.8311E-20  3.8976E-01  4.4031E-03
  9.1452E+01 -2.8688E-19  3.8728E-01  4.4142E-03
  9.1788E+01 -1.4210E-19  3.8482E-01  4.3807E-03
  9.2124E+01 -1.4545E-20  3.8240E-01  4.3299E-03
  9.2459E+01  3.0825E-19  3.8004E-01  4.2694E-03
  9.2795E+01 -3.9541E-20  3.7777E-01  4.2203E-03
  9.3131E+01 -2.7022E-19  3.7555E-01  4.1963E-03
  9.3467E+01  1.1576E-19  3.7337E-01  4.1778E-03
  9.3802E+01  2.4108E-19  3.7120E-01  4.1422E-03
  9.4138E+01 -2.2419E-19  3.6902E-01  4.0871E-03
  9.4481E+01  9.9449E-21  3.6679E-01  4.0249E-03
  9.4833E+01  1.1097E-19  3.6450E-01  3.9696E-03
  9.5186E+01 -3.8975E-19  3.6222E-01  3.9347E-03
  9.5538E+01 -3.1518E-19  3.5998E-01  3.9142E-03
  9.5891E+01 -1.0207E-19  3.5776E-01  3.8924E-03
  9.6243E+01  1.5256E-19  3.5557E-01  3.8538E-03
  9.6596E+01  4.6506E-20  3.5336E-01  3.8050E-03
  9.6948E+01  3.4848E-20  3.5113E-01  3.7626E-03
  9.7301E+01 -4.0706E-19  3.4884E-01  3.7208E-03
  9.7653E+01  3.2602E-19  3.4649E-01  3.6484E-03
  9.8006E+01  1.3578E-19  3.4408E-01  3.5425E-03
  9.8358E+01  1.2490E-20  3.4164E-01  3.4179E-03
  9.8711E+01  1.9767E-19  3.3920E-01  3.3052E-03
  9.9063E+01  2.3338E-19  3.3675E-01  3.2367E-03
  9.9416E+01  1.5971E-19  3.3432E-01  3.2143E-03
  9.9768E+01 -2.8215E-19  3.3191E-01  3.2277E-03
  1.0012E+02  7.5539E-21  3.2957E-01  3.2795E-03
  1.0047E+02 -1.1192E-19  3.2732E-01  3.3690E-03
  1.0083E+02  2.4584E-20  3.2518E-01  3.4669E-03
  1.0118E+02  6.2157E-20  3.2314E-01  3.5537E-03
  1.0153E+02  3.0986E-20  3.2116E-01  3.6363E-03
  1.0188E+02  5.1386E-20  3.1923E-01  3.7225E-03
  1.0224E+02 -1.4927E-19  3.1733E-01  3.8180E-03
  1.0259E+02  1.2304E-19  3.1546E-01  3.9092E-03
  1.0294E+02  5.7107E-20  3.1361E-01  3.9832E-03
  1.0329E+02 -1.0660E-19  3.1176E-01  4.0394E-03
  1.0365E+02  4.4444E-20  3.0992E-01  4.0752E-03
  1.0400E+02 -6.0039E-20  3.0810E-01  4.0897E-03
  1.0435E+02 -1.8750E-19  3.0629E-01  4.0962E-03
  1.0470E+02  1.2232E-19  3.0447E-01  4.1124E-03
  1.0506E+02 -2.0533E-20  3.0264E-01  4.1432E-03
  1.0541E+02 -1.1009E-19  3.0082E-01  4.1791E-03
  1.0576E+02 -8.5832E-20  2.9903E-01  4.2041E-03
  1.0611E+02  1.4036E-19  2.9726E-01  4.2046E-03
  1.0647E+02  7.8950E-20  2.9552E-01  4.1804E-03
  1.0682E+02  4.8420E-20  2.9382E-01  4.1445E-03
  1.0717E+02 -1.2373E-19  2.9216E-01  4.0994E-03
  1.0752E+02 -6.5073E-21  2.9058E-01  4.0457E-03
