# CREATED BY GENE DIAGNOSTICS TOOL on Fri Feb 22 11:28:32 2019
# diag: fluxspectra, run(s): 1, time window: 0-1249.9488(179 steps), species: ions
# original data path: /ptmp/cmor/IFERC/W7Xhms05/ITGa_NL/omt3_P/
# normalization: L_T,ions
#
# Q*dVdx =   8.4086E-01 MW
# G*dVdx =   1.2765E-12 MW/keV
#  kx         G_es,p      Q_es,p    
  1.9500E+00 -1.3958E-13  1.5785E-03
  2.0000E+00  6.9409E-14  1.4765E-03
  2.0500E+00  1.3592E-13  1.4073E-03
  2.1000E+00 -5.1308E-14  1.3392E-03
  2.1500E+00 -1.4435E-13  1.2639E-03
  2.2000E+00  1.3197E-13  1.2057E-03
  2.2500E+00 -2.7344E-14  1.1462E-03
  2.3000E+00  8.3967E-14  1.0894E-03
  2.3500E+00 -3.7754E-14  1.0288E-03
  2.4000E+00 -4.7245E-14  9.8665E-04
  2.4500E+00  1.1018E-13  9.3070E-04
  2.5000E+00  1.4442E-13  8.8335E-04
  2.5500E+00  1.1854E-15  8.2869E-04
  2.6000E+00 -4.3309E-14  7.8622E-04
  2.6500E+00  4.0754E-14  7.4229E-04
  2.7000E+00 -8.2336E-14  7.0473E-04
  2.7500E+00  9.7588E-14  6.6251E-04
  2.8000E+00 -3.2577E-14  6.3246E-04
  2.8500E+00 -6.2299E-14  5.8695E-04
  2.9000E+00 -5.0689E-14  5.5837E-04
  2.9500E+00  5.5400E-14  5.2687E-04
  3.0000E+00  1.7654E-14  4.9710E-04
  3.0500E+00  1.3542E-14  4.6874E-04
  3.1000E+00  7.1942E-15  4.4847E-04
  3.1500E+00 -1.4749E-14  4.6111E-04
