# CREATED BY GENE DIAGNOSTICS TOOL on Wed Feb 20 16:40:47 2019
# diag: nrgsummary, run(s): act, time window: 0-2000(1 steps), species: ions
# original data path: /ptmp/cmor/IFERC/W7Xhms036/ITGa_NL/omt1_P/
# normalization: L_ref=5.4832m
#
#  t          G_tot       Q_tot       P_tot     
  1.2383E+03 -1.6528E-19  9.7432E-01 -3.0742E-04
  1.2468E+03  8.8517E-20  9.7508E-01  3.2940E-03
  1.2553E+03  1.9759E-20  9.7164E-01 -1.5609E-03
  1.2638E+03 -2.0028E-20  9.7064E-01  4.5526E-04
  1.2723E+03 -2.4050E-19  9.8199E-01  2.7046E-03
  1.2808E+03  6.3360E-20  9.9824E-01 -3.8807E-03
  1.2893E+03 -5.2801E-19  1.0155E+00 -4.6509E-03
  1.2978E+03 -3.6559E-19  1.0185E+00 -6.0174E-03
  1.3063E+03 -1.8803E-19  9.9903E-01  8.5122E-04
  1.3148E+03  2.2733E-19  1.0001E+00 -3.7160E-04
  1.3233E+03 -2.9776E-19  1.0039E+00 -1.3689E-03
  1.3318E+03 -5.1880E-20  1.0206E+00 -5.2368E-04
  1.3403E+03 -1.9486E-19  1.0306E+00  3.4799E-03
  1.3488E+03  3.3680E-19  1.0345E+00  4.4277E-03
  1.3573E+03  1.0027E-19  1.0264E+00  1.5428E-03
  1.3658E+03 -7.1208E-19  1.0057E+00 -5.7967E-03
  1.3743E+03  1.2446E-19  9.9049E-01 -5.3716E-03
  1.3828E+03  1.3149E-19  9.8507E-01 -4.4555E-04
  1.3913E+03 -3.6052E-19  9.8057E-01 -5.6952E-03
  1.3998E+03 -5.0716E-19  9.8397E-01 -7.1962E-03
  1.4083E+03 -1.3890E-19  9.8495E-01 -5.7616E-03
  1.4168E+03  5.3045E-19  9.9574E-01 -5.1628E-03
  1.4253E+03 -3.8224E-19  1.0088E+00 -5.8709E-03
  1.4338E+03  9.5231E-19  1.0182E+00 -1.0274E-02
  1.4423E+03 -1.8194E-19  1.0175E+00 -7.0066E-03
  1.4508E+03 -1.2082E-19  1.0113E+00 -2.1327E-03
  1.4593E+03  1.3123E-19  9.8684E-01 -2.2006E-03
  1.4678E+03 -1.2013E-19  9.7479E-01 -1.0140E-02
  1.4763E+03 -7.3390E-19  9.7862E-01 -8.0171E-03
  1.4848E+03  1.9012E-19  9.9431E-01 -6.2177E-03
  1.4933E+03  2.3337E-19  9.7545E-01 -2.6646E-03
  1.5018E+03 -8.0793E-20  9.7089E-01 -2.0980E-03
  1.5103E+03 -2.8854E-19  9.5546E-01 -4.3043E-03
  1.5188E+03  3.2802E-19  9.6275E-01  1.4013E-03
  1.5273E+03  3.8865E-19  9.6542E-01  1.7271E-05
  1.5358E+03  4.4058E-19  9.6980E-01  2.7487E-03
  1.5443E+03 -3.0510E-19  9.8525E-01  5.8141E-03
  1.5528E+03  2.3804E-19  9.7934E-01  6.0336E-03
  1.5613E+03 -2.6028E-19  9.6221E-01  2.6319E-03
  1.5698E+03  4.1013E-19  9.3570E-01 -2.0533E-03
  1.5783E+03 -1.2143E-19  9.2563E-01  5.3341E-04
  1.5868E+03 -6.5195E-21  9.2798E-01 -3.1662E-03
  1.5953E+03  1.9557E-19  9.2301E-01 -3.2069E-03
  1.6038E+03  4.5777E-19  9.0768E-01  1.8422E-03
  1.6123E+03  2.3219E-19  8.9374E-01  9.6792E-03
  1.6208E+03 -8.9277E-20  8.9257E-01  9.1994E-03
  1.6293E+03  1.6172E-19  9.0236E-01  2.8213E-03
  1.6378E+03  1.7944E-19  9.2014E-01  3.4207E-03
  1.6463E+03 -8.8619E-20  9.3603E-01  1.9758E-03
  1.6548E+03  3.0431E-19  9.5241E-01 -4.4118E-04
  1.6633E+03 -5.9833E-20  9.5788E-01 -3.1251E-03
  1.6718E+03 -2.1640E-19  9.5654E-01 -6.6036E-03
  1.6803E+03  2.5004E-19  9.5629E-01 -9.0058E-03
  1.6888E+03  2.8584E-19  9.7648E-01  4.7936E-05
  1.6973E+03 -1.9410E-19  9.7995E-01 -7.3481E-03
  1.7058E+03  1.1819E-19  9.8103E-01 -7.6710E-03
  1.7143E+03 -3.6860E-19  9.8745E-01 -5.0227E-03
  1.7228E+03 -2.8147E-19  9.8342E-01  2.6162E-03
  1.7313E+03 -2.2765E-20  9.7567E-01  5.9829E-03
  1.7398E+03  6.4719E-19  9.9186E-01  8.8526E-03
  1.7483E+03 -2.0687E-19  9.8868E-01  5.1601E-03
  1.7568E+03 -4.0541E-19  9.9578E-01  8.2908E-03
  1.7653E+03 -3.8237E-19  1.0098E+00  4.9696E-03
  1.7738E+03 -7.2480E-20  1.0118E+00  1.0267E-02
  1.7822E+03 -4.5774E-19  1.0125E+00  5.5955E-03
  1.7907E+03  6.2620E-19  1.0096E+00 -2.1786E-04
  1.7992E+03  9.6415E-20  9.9748E-01  2.0032E-03
  1.8077E+03 -2.3547E-19  9.7445E-01  4.7184E-03
  1.8162E+03 -6.6005E-19  9.5755E-01  5.0628E-03
  1.8247E+03  2.4191E-19  9.4389E-01 -1.4678E-03
  1.8332E+03 -3.2311E-19  9.2780E-01  2.0169E-03
  1.8417E+03 -3.6633E-19  9.2432E-01  5.7118E-04
  1.8502E+03 -3.6408E-20  9.2853E-01 -4.8975E-03
  1.8585E+03 -5.9703E-20  9.4829E-01 -2.8575E-03
  1.8667E+03 -7.7936E-21  9.5422E-01  2.4394E-03
  1.8752E+03 -1.0467E-19  9.6080E-01 -3.1901E-04
  1.8836E+03 -1.1923E-20  9.7259E-01 -3.6957E-03
  1.8921E+03  3.7482E-19  9.7834E-01 -8.6869E-03
  1.9006E+03 -3.2009E-19  1.0024E+00 -9.9119E-03
  1.9090E+03  3.1811E-19  1.0334E+00 -1.5136E-02
  1.9175E+03  4.0099E-19  1.0283E+00 -1.2639E-02
  1.9259E+03 -4.5800E-19  1.0102E+00 -1.2556E-02
  1.9344E+03  5.2919E-19  9.8881E-01 -9.8583E-03
  1.9428E+03 -1.3173E-19  9.7774E-01 -4.8115E-03
  1.9513E+03  4.1385E-20  9.6786E-01 -1.0131E-02
  1.9598E+03 -2.4998E-19  9.6836E-01 -8.0859E-03
  1.9682E+03 -1.1062E-19  9.7077E-01  1.5421E-03
  1.9767E+03  1.0249E-19  9.7882E-01 -2.0187E-03
  1.9851E+03 -6.3701E-19  1.0001E+00  1.2015E-03
  1.9936E+03 -2.2574E-20  1.0206E+00 -1.8899E-03
  2.0021E+03  2.9328E-19  1.0093E+00  1.0632E-03
  2.0105E+03 -2.5515E-19  1.0228E+00  2.5762E-03
  2.0190E+03 -1.8165E-19  1.0255E+00  8.6170E-03
  2.0274E+03 -6.4640E-21  1.0221E+00  7.1102E-03
  2.0359E+03 -5.7454E-19  1.0237E+00  3.2672E-03
  2.0443E+03  4.6311E-19  1.0268E+00  1.8079E-03
  2.0528E+03  1.4845E-19  1.0234E+00  2.9416E-03
  2.0613E+03 -2.3442E-19  1.0255E+00 -5.0348E-04
  2.0697E+03  4.4698E-19  1.0092E+00 -3.2086E-03
  2.0782E+03  4.9504E-19  1.0048E+00 -4.2561E-03
  2.0866E+03  5.1432E-19  9.9595E-01 -5.9359E-03
  2.0951E+03 -7.5806E-20  9.9271E-01 -4.9715E-03
  2.1035E+03 -6.5332E-19  9.7908E-01 -2.6671E-04
  2.1120E+03 -5.2142E-19  9.7347E-01  5.4669E-03
  2.1205E+03  1.5203E-20  9.7693E-01  5.7860E-03
  2.1289E+03  7.7712E-20  9.8070E-01  4.6286E-03
  2.1374E+03  2.7677E-19  9.8038E-01  1.7158E-03
