# CREATED BY GENE DIAGNOSTICS TOOL on Fri Jan  4 17:02:17 2019
# diag: fluxspectra, run(s): act, time window: 0-3325.4576(623 steps), species: ions
# original data path: /ptmp/cmor/IFERC/W7Xliotas05/ITGa_NL/omt1_P/
# normalization: L_T,ions=5.5028m
#
# Q*dVdx =   2.6204E+01 MW
# G*dVdx =   4.7989E-12 MW/keV
#  kx         G_es,p      Q_es,p    
  1.5000E-01 -1.7843E-13  4.5197E-02
  2.0000E-01 -1.9732E-14  6.9950E-02
  2.5000E-01  7.7135E-14  9.5087E-02
  3.0000E-01 -3.6109E-13  7.3040E-02
  3.5000E-01  1.4393E-13  5.1102E-02
  4.0000E-01 -1.8969E-13  3.5273E-02
  4.5000E-01  3.8087E-13  2.7227E-02
  5.0000E-01  1.2744E-13  2.0174E-02
  5.5000E-01  1.3328E-13  1.4926E-02
  6.0000E-01  1.4030E-13  1.1601E-02
  6.5000E-01 -2.1211E-15  9.1087E-03
  7.0000E-01 -4.9481E-14  7.2409E-03
  7.5000E-01 -1.1946E-14  5.8446E-03
  8.0000E-01 -3.8246E-14  4.6907E-03
  8.5000E-01  4.4084E-14  3.8197E-03
  9.0000E-01  3.8414E-14  3.1572E-03
  9.5000E-01  4.5852E-14  2.6208E-03
  1.0000E+00  7.5510E-14  2.2323E-03
  1.0500E+00  1.3415E-14  1.9059E-03
  1.1000E+00 -3.7835E-14  1.6465E-03
  1.1500E+00 -1.3230E-14  1.4474E-03
  1.2000E+00 -3.0054E-14  1.2753E-03
  1.2500E+00 -5.5117E-15  1.1494E-03
  1.3000E+00 -1.6505E-14  1.0345E-03
  1.3500E+00 -5.4294E-14  9.3654E-04
  1.4000E+00 -2.9056E-14  8.5636E-04
  1.4500E+00  1.6215E-14  7.8227E-04
  1.5000E+00 -5.9589E-16  7.1859E-04
  1.5500E+00 -7.5978E-15  6.6000E-04
  1.6000E+00 -3.8487E-14  6.0638E-04
  1.6500E+00 -2.8140E-14  5.6204E-04
  1.7000E+00  2.6295E-14  5.1767E-04
  1.7500E+00  3.5409E-15  4.7874E-04
  1.8000E+00  1.2617E-14  4.4086E-04
  1.8500E+00  1.4599E-15  4.0754E-04
  1.9000E+00 -3.1979E-15  3.7682E-04
  1.9500E+00  1.5412E-14  3.4998E-04
  2.0000E+00 -6.8776E-15  3.2221E-04
  2.0500E+00  1.8559E-15  2.9854E-04
  2.1000E+00  3.0024E-16  2.7593E-04
  2.1500E+00  4.2645E-15  2.5600E-04
  2.2000E+00  5.7090E-15  2.3669E-04
  2.2500E+00 -5.1488E-15  2.1977E-04
  2.3000E+00  7.2732E-15  2.0483E-04
  2.3500E+00  2.1269E-15  1.9026E-04
  2.4000E+00 -3.4984E-15  1.7619E-04
  2.4500E+00 -4.8551E-15  1.6375E-04
  2.5000E+00 -1.5287E-15  1.5271E-04
  2.5500E+00  3.5372E-15  1.4267E-04
  2.6000E+00 -2.3327E-15  1.3251E-04
  2.6500E+00  1.4363E-15  1.2328E-04
  2.7000E+00  4.9570E-15  1.1543E-04
  2.7500E+00 -2.0652E-15  1.0721E-04
  2.8000E+00 -2.9465E-15  1.0023E-04
  2.8500E+00  5.1393E-15  9.3270E-05
  2.9000E+00 -2.9741E-15  8.6018E-05
  2.9500E+00  6.3905E-15  7.9766E-05
  3.0000E+00 -1.6969E-15  7.4214E-05
  3.0500E+00  1.6245E-15  6.9042E-05
  3.1000E+00  5.6046E-15  6.4578E-05
  3.1500E+00  2.2645E-15  6.0555E-05
