# CREATED BY GENE DIAGNOSTICS TOOL on Wed Feb 20 13:41:22 2019
# diag: fluxspectra, run(s): act, time window: 0-3236.4724(637 steps), species: ions
# original data path: /ptmp/cmor/IFERC/W7Xhiotas05/ITGa_NL/omt1/
# normalization: L_ref=1.65m
#
# Q*dVdx =   1.7483E-01 MW
# G*dVdx =  -7.4140E-13 MW/keV
#  kx         G_es,p      Q_es,p    
  2.5500E+00  7.2370E-15  2.8613E-04
  2.6000E+00  1.9180E-15  2.7750E-04
  2.6500E+00 -8.2513E-16  2.6576E-04
  2.7000E+00 -4.0393E-15  2.5512E-04
  2.7500E+00  1.6037E-15  2.4545E-04
  2.8000E+00 -3.2818E-15  2.3377E-04
  2.8500E+00  7.9904E-15  2.2479E-04
  2.9000E+00  1.2616E-14  2.1257E-04
  2.9500E+00  1.0947E-15  2.0329E-04
  3.0000E+00  1.4080E-15  1.9452E-04
  3.0500E+00 -3.9416E-15  1.8337E-04
  3.1000E+00  2.3109E-15  1.7446E-04
  3.1500E+00  3.2421E-15  1.6551E-04
